Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Other..Gals.,EUR_o..Mstb.,Top_Zone,Deepest_Zone,Number,Type,Depth.Top,Depth.Base,Fluid.Type,Propping.Agent.Units,Propping.Agent.Type,Additive,Mesh.Size,CLFK..KHW.,U_SPBR..KHW.,L_SPBR..KHW.,WFMP..KHW.,WFMP_L..KHW.,WFMP_ATB..KH,CLINE..KHW.,STRN..KHW.,ATOK..KHW.,BEND..KHW.,ATOKA_L..KHW,MPLM..KHW.,WDFD..KHW.,DVNN..KHW.,Class
1075580.1,0,0,836650,1330854,1231011.6,836650,2671,57.1815579561387,72.5015994800833,62.8450024297831,40982,2012,31.5037,-102.12013,11462,48.5997313820817,53.6855631306289,64.6750664149306,1,1,0,47.17776158,45.6894734043355,59.5113455050573,1,46.2993373360375,7935,11250,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6907.37,7716.97,8303.24,9116.01,9481.56,9744.16,10291.05,10512.62,10661.49,10883.3,11238.46,11529.72,11842.5,11945.26,1
1075580.1,0,0,871000,1384866,1231011.6,871000,2672,57.1815579561387,72.5015994800833,62.8450024297831,40992,2012,31.49657,-102.11779,11495,48.5997313820817,53.6855631306289,64.6750664149306,1,1,0,79.2680371,45.6894734043355,59.5113455050573,1,46.2993373360375,7880,11230,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6898.76,7723.14,8305.84,9116.87,9467.13,9708.8,10295.9,10467.05,10610.6,10878.44,11184.32,11497.73,11788.95,11889.59,1
1075580.1,0,0,910000,1398978,1231011.6,910000,2674,57.1815579561387,72.5015994800833,62.8450024297831,40983,2012,31.53922,-102.10145,11373,48.5997313820817,59.7140833134848,64.6750664149306,1,1,0,80.144,45.6894734043355,59.5113455050573,1,46.2993373360375,7950,11260,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6879.72,7739.42,8330.12,9167.09,9510.92,9742.5,10368.5,10653.34,10767.35,10911.12,11158.57,11625.16,11859.6,11954.59,1
1075580.1,0,0,723275,1136646,1136646,723275,2675,57.1815579561387,72.5015994800833,62.8450024297831,40972,2012,31.52731,-102.13358,10681,48.5997313820817,59.7140833134848,40.7605692326044,1,1,0,57.84,45.6894734043355,41.0841740484749,1,46.2993373360375,7950,10270,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6921,7763,8375,9091,9517,9752,10209,10427,10585,10737.66,11158.19,11592.14,11806.53,11920.43,1
1073814,16500,343212,1398355.9,1408201.2,1073814,874733,2676,57.1815579561387,47.2149192475855,62.8450024297831,40911,2012,31.51393,-101.97155,10888,48.5997313820817,39.9132468291517,64.6750664149306,2,4,0,68.30228208,45.6894734043355,59.5113455050573,4,46.2993373360375,9097,10680,57.459789077293,46.5028002169063,46.4885978294857,50.075857325368,NA,6563.95,7441.49,8056.86,8979.22,9330.88,9574.8,10458.2,10748.53,10606.81,10742.56,10918.82,11267.95,11333.51,11421.67,1
0,0,436000,756750,876500,36000,NA,2677,57.1815579561387,32.2985667405982,62.8450024297831,41016,2012,31.54364,-102.01882,10800,NA,NA,40.7605692326044,8,8,440500,49.624,45.6894734043355,41.0841740484749,8,46.2993373360375,10410,10670,45.6145114608116,NA,NA,48.7225007616148,NA,6689.1,7561.58,8164.26,9090.27,9417,9692.98,10410.56,10693.12,10837.79,10806.14,11139.58,11537.27,11640.8,11740.88,1
0,0,495000,785730,877500,1e+05,88625,2678,57.1815579561387,32.2985667405982,62.8450024297831,41010,2012,31.53745,-102.01252,10820,NA,NA,40.7605692326044,8,8,382500,90.088,45.6894734043355,41.0841740484749,8,46.2993373360375,10450,10702,45.6145114608116,46.5028002169063,68.6977972815385,48.7225007616148,35.3283279841421,6680.44,7561.65,8147.16,9098.59,9419.17,9695.81,10420.43,10716.42,10813.92,10758.08,11083.13,11500.35,11590.63,11689.09,1
0,0,5e+05,837125,940500,1e+05,88625,2682,57.1815579561387,32.2985667405982,62.8450024297831,41052,2012,31.54912,-102.01186,10819,48.5997313820817,59.7140833134848,59.9755520332727,8,8,440500,88.172,45.6894734043355,56.5692692866102,8,46.2993373360375,10460,10696,45.6145114608116,46.5028002169063,68.6977972815385,48.7225007616148,35.3283279841421,6651.74,7520.34,8118.76,9057.42,9405.02,9732.66,10369.05,10684.34,10804.92,10790.72,11117.75,11535.79,11638.51,11738.67,1
1029294,0,0,638027,1029294,1029294,638027,2686,57.1815579561387,72.5015994800833,62.8450024297831,40950,2012,31.50748,-102.07305,10700,48.5997313820817,59.7140833134848,40.7605692326044,1,1,0,82.608,45.6894734043355,41.0841740484749,1,46.2993373360375,7900,10290,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6818.68,7661.38,8296.91,9159.87,9490.97,9820.83,10472.56,10723.04,10893.64,11048.32,11420.89,11555.38,11749.69,11832.84,1
1075580.1,0,0,702544,1101408,1101408,702544,2687,57.1815579561387,72.5015994800833,62.8450024297831,40960,2012,31.51205,-102.07032,10950,44.1646661294716,39.9132468291517,40.7605692326044,1,1,0,66.256,45.6894734043355,41.0841740484749,1,46.2993373360375,7890,10420,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6817.98,7669.71,8297.22,9167.16,9497.93,9807.97,10481.1,10757.41,10920.93,11075.43,11421.57,11542.7,11733.9,11824.21,1
0,13500,1329954,1372691,1343454,972264,717680,2690,57.1815579561387,47.2149192475855,62.8450024297831,41072,2012,31.49912,-102.03958,10844,48.5997313820817,59.7140833134848,36.3453506504094,3,6,0,126.008,39.4022307057895,41.0841740484749,6,46.2993373360375,9072,10525,45.6145114608116,46.5028002169063,46.4885978294857,50.075857325368,NA,6696.55,7548.3,8155.83,9049.83,9378.79,9665.73,10355.07,10573.9,10677.1,10700.96,10914,11272.28,11364.29,11468.55,2
0,13500,1338664.45,1398355.9,1396263,1067724,861707,2691,57.1815579561387,47.2149192475855,62.8450024297831,41003,2012,31.50212,-102.03923,10833,39.3953253532759,59.7140833134848,40.7605692326044,3,6,0,69.26,45.6894734043355,41.0841740484749,6,46.2993373360375,9189,10606,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,NA,6716.47,7569.2,8165.44,9084.77,9411.57,9704.75,10381.44,10599.42,10721.09,10745.75,10969.19,11307.4,11400.53,11502.02,1
0,13500,1206562,1281451,1220062,858152,674829,2694,57.1815579561387,47.2149192475855,62.8450024297831,40968,2012,31.50129,-101.97057,10921,48.5997313820817,47.6641071277034,64.6750664149306,3,6,0,44.348,45.6894734043355,59.5113455050573,6,46.2993373360375,9044,10492,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,NA,6525.7,7392.61,8014.2,8921.26,9282.53,9496.08,10412.38,10656.5,10529.59,10724.95,10848.17,11143.07,11221.07,11306.17,1
0,13500,1338664.45,1398355.9,1401520,1112622,871833,2695,57.1815579561387,47.2149192475855,62.8450024297831,40981,2012,31.50846,-101.95869,10954,48.5997313820817,39.9132468291517,64.6750664149306,3,6,0,50.208,45.6894734043355,59.5113455050573,6,46.2993373360375,9042,10557,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,NA,6519.96,7391.19,8032.88,8944.15,9310.91,9455.7,10501.15,10690.32,10511.87,10616.81,10802.76,11162.61,11234.25,11321.66,1
1075580.1,0,0,1398355.9,1408201.2,1231011.6,927236,2697,57.1815579561387,101.899864313182,62.8450024297831,41059,2012,31.648,-102.0078,12161,48.5997313820817,59.7140833134848,53.2831107625641,1,1,0,23.064,49.8051695977933,59.5113455050573,1,46.2993373360375,9034,11900,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6794.25,7661.69,8252.22,9219.28,9585.01,10048.33,10576.86,10907.92,11026.1,11010.64,11269.29,11948.96,12071.35,12169.09,1
0,0,920354,719500,920354,143501,66000,2698,57.1815579561387,32.2985667405982,62.8450024297831,41040,2012,31.5172,-102.03305,10878,48.5997313820817,39.9132468291517,50.6046402510526,6,6,0,128.3355706,39.4022307057895,56.5692692866102,6,46.2993373360375,10310,10700,45.6145114608116,46.5028002169063,38.0055308655556,48.7225007616148,NA,6742.54,7614.49,8205.73,9186.43,9460.2,9753.81,10463.4,10708.02,10805.27,10786.01,11066.18,11407.69,11504.13,11600.31,2
0,15000,1261705,1398355.9,1276705,1001700,848371,2699,57.1815579561387,47.2149192475855,62.8450024297831,41015,2012,31.49269,-101.97111,10755,39.3953253532759,47.6641071277034,64.6750664149306,3,6,0,66.716,45.6894734043355,59.5113455050573,6,46.2993373360375,8951,10510,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,NA,6476.55,7325.42,7948.1,8863.22,9210.02,9473.62,10327.08,10554.78,10497.95,10682.16,10816.58,11071.01,11171.64,11254.07,1
1029504,0,0,618812,1029504,1029504,618812,2701,57.1815579561387,72.5015994800833,62.8450024297831,40981,2012,31.53212,-102.13045,10635,48.5997313820817,53.6855631306289,40.7605692326044,1,1,0,26.44,45.6894734043355,41.0841740484749,1,46.2993373360375,8365,10290,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6918,7767,8379,9106,9526,9779,10227,10450,10608.36,10754.21,11177.03,11600.92,11815.13,11926.59,1
1075580.1,0,0,772500,1170960,1170960,772500,2702,57.1815579561387,72.5015994800833,62.8450024297831,40997,2012,31.51967,-102.13041,10725,48.5997313820817,53.6855631306289,40.7605692326044,1,1,0,53.736,45.6894734043355,41.0841740484749,1,46.2993373360375,7890,10320,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6931,7782,8389,9129,9517,9780,10242,10463,10624,10768.62,11194.45,11577.89,11830.86,11940.32,1
1075580.1,0,0,1398355.9,1242612,1231011.6,927236,2703,57.1815579561387,101.899864313182,62.8450024297831,40953,2012,31.63928,-102.00131,10472,44.1646661294716,53.6855631306289,45.572731767735,1,1,0,113.412,49.8051695977933,41.0841740484749,1,46.2993373360375,8369,10300,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6756.62,7636.28,8225.17,9197.72,9548.87,10033.66,10576.78,10899.47,11020.49,11040.32,11309.02,11914.6,12042.63,12150.97,2
1075580.1,0,0,952500,1408201.2,1231011.6,927236,2707,57.1815579561387,72.5015994800833,62.8450024297831,41016,2012,31.53714,-102.10992,11505,48.5997313820817,59.7140833134848,64.6750664149306,1,1,0,53.004,45.6894734043355,59.5113455050573,1,46.2993373360375,7965,11250,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6900.8,7747.39,8354.22,9165.42,9529.67,9773.87,10337.37,10561.57,10724.96,10875.01,11186,11619.44,11859.37,11960,1
1075580.1,0,0,1263360,1272138,1231011.6,927236,2708,57.1815579561387,101.899864313182,62.8450024297831,40980,2012,31.6008,-101.97147,12152,48.5997313820817,39.9132468291517,61.3417020506667,1,1,0,89.408,47.142803834728,68.9704655163636,1,46.2993373360375,8894,12024,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6604.8,7491.34,8091.32,9051.95,9439.5,9606.29,10506.16,10791.19,10920.34,10933.18,11215.61,11749.9,11858.92,11966.2,1
1075580.1,0,0,586160,1092882,1092882,586160,2709,57.1815579561387,101.899864313182,62.8450024297831,41088,2012,31.59239,-101.95375,12014,48.5997313820817,41.1683860955319,61.3417020506667,1,1,0,107.56,47.142803834728,68.9704655163636,1,46.2993373360375,9430,11922,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6580.7,7440.62,8028.31,9025.4,9397.32,9658.15,10477.46,10753.12,10869.52,10850.14,11119.22,11705.96,11797.9,11901.42,2
0,13000,1338664.45,126000,1408201.2,1231011.6,126000,2710,57.1815579561387,24.6604927446667,62.8450024297831,40995,2012,31.62684,-102.07745,11400,44.1646661294716,39.9132468291517,64.6750664149306,1,2,0,13.24119333,45.6894734043355,59.5113455050573,2,46.2993373360375,8048,11207,45.6145114608116,46.5028002169063,38.0055308655556,36.9588168142941,NA,6859.51,7693.71,8254.22,9166.68,9456.04,9835.66,10244.16,10593.79,10704.14,10746.55,10994.75,11585.17,11716.37,11825.49,1
0,2000,1338664.45,1303430,1381180,143808,93292,2711,57.1815579561387,59.085816205,62.8450024297831,41078,2012,31.54215,-102.10265,11364,48.5997313820817,47.6641071277034,64.6750664149306,13,15,0,41.028,45.6894734043355,59.5113455050573,15,46.2993373360375,11130,11150,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,6882.68,7744.9,8328.58,9159.58,9513.05,9745.76,10364.52,10680.76,10754.7,10903.37,11155.2,11626.51,11846.5,11941.25,1
0,14500,0,573050,153212,NA,573050,2713,57.1815579561387,72.5015994800833,62.8450024297831,41110,2012,31.50764,-102.11716,11512,48.5997313820817,53.6855631306289,40.7605692326044,1,2,0,69.256,45.6894734043355,41.0841740484749,2,46.2993373360375,7830,10240,NA,46.5028002169063,46.4885978294857,NA,NA,6910.53,7736.25,8331.9,9123.83,9494.48,9773.22,10290.79,10537.75,10688.54,10885.62,11277.52,11566.38,11893.84,11995.51,1
1075580.1,0,0,973500,1408201.2,1231011.6,927236,2714,57.1815579561387,72.5015994800833,62.8450024297831,41021,2012,31.51054,-102.06048,11506,48.5997313820817,39.9132468291517,64.6750664149306,1,1,0,58.896,45.6894734043355,59.5113455050573,1,46.2993373360375,7850,11350,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6800,7665,8305,9177,9501,9791,10490,10782,10952,11119,11497.21,11484.17,11635.07,11726.39,1
0,14000,285016,1367375,1227082,928066,749325,2715,57.1815579561387,47.2149192475855,62.8450024297831,41031,2012,31.50417,-102.02111,10928,48.5997313820817,59.7140833134848,64.6750664149306,3,6,928066,39.86,45.6894734043355,59.5113455050573,6,46.2993373360375,9194,10629,48.0662535151724,46.5028002169063,46.4885978294857,50.075857325368,NA,6709.63,7566.4,8165.9,9109.35,9430.63,9722.72,10494.95,10634.03,10689.39,10664.46,10908.53,11338.54,11415.54,11508.69,1
0,14000,1159998,1110849,1173998,145698,97974,2716,57.1815579561387,59.085816205,62.8450024297831,41127,2012,31.56123,-102.13598,11285,44.4812271666837,39.9132468291517,64.6750664149306,12,19,0,67.192,45.6894734043355,59.5113455050573,19,46.2993373360375,10954,11160,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,46.63,6898.04,7718.05,8320.91,9142.14,9453.48,9717.25,10142.86,10373.09,10560.75,10687.86,11073.2,11551.18,11712.99,11819.48,1
0,22000,813204,1164992,835204,78834,99918,2717,57.1815579561387,59.085816205,62.8450024297831,41116,2012,31.55591,-102.12495,11318,44.4812271666837,47.6641071277034,53.2831107625641,11,22,0,72.148,49.8051695977933,59.5113455050573,22,46.2993373360375,10983,11204,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,46.63,6892.66,7709.25,8297.65,9136.15,9469.84,9706.32,10196.15,10421.82,10611.4,10737.39,11133.97,11590.87,11756.54,11860.89,1
1075580.1,0,0,879500,1408201.2,1231011.6,879500,2718,57.1815579561387,72.5015994800833,62.8450024297831,41013,2012,31.51553,-102.11975,11460,48.5997313820817,53.6855631306289,64.6750664149306,1,1,0,18.56,45.6894734043355,59.5113455050573,1,46.2993373360375,7950,11210,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6912.93,7751.23,8360.91,9121.2,9506.74,9801.13,10247.45,10524.24,10681.06,10826.51,11255.22,11587.84,11886.55,11989.67,1
1075580.1,0,0,1341760,1408201.2,1231011.6,927236,2719,57.1815579561387,101.899864313182,62.8450024297831,41019,2012,31.63574,-101.99403,12200,44.1646661294716,39.9132468291517,53.2831107625641,1,1,0,125.684,49.8051695977933,59.5113455050573,1,46.2993373360375,8960,11586,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6704.58,7594.88,8183.79,9160.02,9506.14,9934.09,10555.85,10869.66,11008.78,11057.52,11327.02,11887.52,12020.06,12130.74,2
1075580.1,0,0,1288000,1408201.2,1231011.6,927236,2720,57.1815579561387,101.899864313182,62.8450024297831,41067,2012,31.63226,-101.99906,12040,44.1646661294716,59.7140833134848,53.2831107625641,1,1,0,116.856,49.8051695977933,59.5113455050573,1,46.2993373360375,8988,11880,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6734.05,7616.32,8207.73,9179.78,9530.16,10003.48,10581.54,10883.85,11012.76,11060.94,11336.36,11883.64,12015.07,12126.34,2
1075580.1,0,0,1398355.9,1394904,1231011.6,927236,2721,57.1815579561387,101.899864313182,62.8450024297831,41073,2012,31.64976,-101.99861,12200,44.1646661294716,59.7140833134848,53.2831107625641,1,1,0,89.228,49.8051695977933,59.5113455050573,1,46.2993373360375,9024,11730,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6752.57,7636.93,8229.98,9205.98,9560.1,10037.18,10572.3,10905.66,11041.31,11052.12,11316.98,11974.78,12097.68,12197.27,1
0,0,5e+05,698625,766000,1e+05,88625,2722,57.1815579561387,32.2985667405982,62.8450024297831,41115,2012,31.54227,-102.01671,10821,39.3953253532759,59.7140833134848,40.7605692326044,7,7,266000,51.712,45.6894734043355,41.0841740484749,7,46.2993373360375,10398,10639,45.6145114608116,46.5028002169063,68.6977972815385,48.7225007616148,35.3283279841421,6681,7558,8161,9086,9422,9676,10418,10691,10834,10795.05,11127.17,11532.42,11630.78,11730.51,1
0,14000,1211744,1356070,1225744,925966,738983,2723,57.1815579561387,47.2149192475855,62.8450024297831,41053,2012,31.50194,-102.02499,10870,48.5997313820817,47.6641071277034,61.6758257891667,3,6,0,46.096,39.4022307057895,59.5113455050573,6,46.2993373360375,9180,10612,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,NA,6711.83,7570.74,8172.15,9103.28,9423.41,9700.93,10468.19,10598.9,10675.96,10645.27,10886.63,11318.28,11400.46,11496.25,1
0,0,1338664.45,891950,1408201.2,1231011.6,891950,2725,57.1815579561387,72.5015994800833,62.8450024297831,41079,2012,31.52309,-102.11833,11465,48.5997313820817,53.6855631306289,64.6750664149306,1,1,0,137.532,45.6894734043355,59.5113455050573,1,46.2993373360375,7840,11180,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,NA,6914.12,7754.28,8357.94,9129.31,9520.27,9794.31,10258.15,10524.57,10683.43,10798.31,11237.38,11611.17,11884.27,11989.14,2
0,7728,754698,807151,762426,754698,807151,2726,57.1815579561387,46.248,62.8450024297831,41032,2012,31.55543,-102.00094,11147,44.4812271666837,39.9132468291517,47.8980746184318,1,2,0,46.248,47.142803834728,59.5113455050573,2,46.2993373360375,8882,11012,46.9919495209192,46.5028002169063,38.0055308655556,36.9588168142941,NA,6632.61,7507.51,8107.07,9041.16,9410.87,9696.37,10383.1,10691.51,10786.97,10794.02,11107.1,11557.37,11650.21,11751.02,1
0,12000,1211301,1317273,1223301,881949,730933,2728,57.1815579561387,47.2149192475855,62.8450024297831,41113,2012,31.51599,-101.96061,10953,44.1646661294716,39.9132468291517,64.6750664149306,3,6,0,34.92,45.6894734043355,59.5113455050573,6,46.2993373360375,9157,10534,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,NA,6536.08,7404.12,8045.02,8964.02,9309.99,9502.8,10451.3,10722.89,10563.46,10657.46,10868.39,11239.13,11307.56,11395.75,1
0,0,790000,875000,790000,1e+05,88625,2730,57.1815579561387,32.2985667405982,62.8450024297831,41063,2012,31.56951,-101.90725,10832,48.5997313820817,39.9132468291517,59.9755520332727,7,7,0,55.08842362,45.6894734043355,56.5692692866102,7,46.2993373360375,10451,10707,45.6145114608116,46.5028002169063,68.6977972815385,48.7225007616148,NA,6440.84,7279.03,7878.8,8872.46,9200.71,9454.97,10467.06,10637.06,10752.34,10786.81,11035.68,11602.06,11676.73,11766.25,1
0,12000,923529,465600,935529,923529,465600,2731,57.1815579561387,72.5015994800833,62.8450024297831,41110,2012,31.59873,-102.15155,11125,44.1646661294716,39.9132468291517,47.8980746184318,1,2,0,64.4331449,47.142803834728,59.5113455050573,2,46.2993373360375,9245,10905,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,NA,6885.96,7675.86,8254.66,9079.76,9399.19,9806.75,10231.16,10280.26,10417.06,10572.92,10967.1,11409.6,11551.49,11671.43,1
0,13500,1102391,1175163,1115891,836252,557409,209,48.2678540898953,47.2149192475855,45.0003683905377,40634,2011,31.94875,-101.68634,10191,43.4336303913043,53.6855631306289,59.9755520332727,3,6,0,182.758,45.6894734043355,56.5692692866102,6,46.2993373360375,8346,9964,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,NA,5685.72,6531.44,7025.78,8041.88,8299.41,8738.94,9621.88,9942.1,10111.95,10149.81,10173.02,10381.11,10594.25,10640.37,2
0,0,1338664.45,1391744,1369538,23277.5,0,254,48.2678540898953,47.2149192475855,45.0003683905377,40731,2011,31.98098,-101.67887,10198,44.4812271666837,53.6855631306289,59.9755520332727,4,4,0,129.9206302,45.6894734043355,56.5692692866102,5,41.8548677471605,6507,10022,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,5636.91,6475.28,6948.17,7913.43,8269.95,8689.35,9596.08,9923.86,10057.29,10151.24,10169.36,10322.11,10571.92,10615.33,2
0,15500,0,1167000,1408201.2,420000,258000,259,37.4785431919082,96.670966665,45.0003683905377,40665,2011,31.67198,-101.49734,10373,44.1646661294716,59.7140833134848,107.375798014,5,9,2016000,152.468,47.142803834728,100.836732671333,9,46.2993373360375,9816,10223,48.0662535151724,46.5028002169063,46.4885978294857,36.9588168142941,NA,5249.76,6056.19,6598.83,7695.7,8056.37,8377.13,9426.06,9804.26,9912.43,10035.5,10060.77,10191.74,10313.61,10383.75,2
NA,NA,NA,NA,NA,NA,0,265,37.4785431919082,42.0641074122059,45.0003683905377,40881,2011,31.66448,-101.45051,10346,44.1646661294716,59.7140833134848,80.4217992966667,12,12,NA,257.668,45.6894734043355,68.9704655163636,12,46.2993373360375,9948,10200,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4815.09,6002.49,6544.06,7625.19,7952.12,8271.68,9307.68,9691.28,9786.44,NA,9925.12,10027.82,10171.7,10198.94,2
