Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,Fluid.Amount.Per.Foot,Propping.Agent.Amount.Per.Foot,WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Other..Gals.,EUR_o..Mstb.,Top_Zone,Deepest_Zone,Number,Type,Depth.Base,Fluid.Type,Propping.Agent.Type,Pressure.Breakdown,Injection.Rate,Additive,Mesh.Size,Treated.Stage.Height,Total.Height,Geology.Score
0,12432,172072,656313,184504,172072,656313,94.8577728776185,361.804299889746,2085,E,3-M ENERGY CORPORATION,REAGAN,40282,2010,31.44664,-101.60315,8121,40,40,3,1,2,0,20.104,2,4,2,FRAC,8045,GEL,SAND,NA,NA,XLNK,20/40,1814,1579.21,5355.29
0,13306,485109,501474,498415,485109,501474,269.954924874791,279.061769616027,2086,E,3-M ENERGY CORPORATION,REAGAN,40289,2010,31.44939,-101.60397,8111,40,20,3,1,2,0,26.276,2,4,2,FRAC,8043,GEL,SAND,NA,NA,XLNK,NA,1797,1587.98,5293.94
NA,NA,NA,NA,NA,NA,0,NA,0,2087,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40150,2009,31.62904,-101.41578,8504,160,160,3,NA,8,NA,33.488,2,4,8,ACID,8368,A,undefined,NA,NA,HCL,NA,198,1639.98,5405.39
NA,NA,NA,NA,NA,NA,0,NA,0,2089,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40144,2009,31.55643,-101.43818,8532,80,20,3,8,8,NA,44.296,2,4,8,FRAC,8344,A,undefined,NA,NA,HCL,NA,188,1637,4879.56
NA,NA,NA,NA,NA,NA,0,NA,0,2090,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40222,2010,31.5637,-101.43808,8545,80,40,3,NA,8,NA,38.752,2,4,8,ACID,8356,A,undefined,NA,NA,HCL,NA,200,1697.36,6362.66
0,0,298410,390000,298410,102690,130000,493.701923076923,625,2091,E,ROBERTS & HAMMACK INCORPORATED,REAGAN,40249,2010,31.55983,-101.66473,8298,160,40,3,3,3,0,31.20847532,2,4,3,FRAC,8178,X-LINKGEL,SAND,NA,NA,XLNK,20/40,208,1599.73,5334.76
NA,NA,NA,NA,NA,NA,0,NA,0,2092,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40207,2010,31.55597,-101.39991,8392,40,80,3,NA,8,NA,45.952,2,4,8,ACID,8204,A,undefined,NA,NA,HCL,NA,196,1587.54,5313.69
0,12000,595908,848060,607908,48762,124443,2438.1,6222.15,2093,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,40255,2010,31.56387,-101.4089,8593,80,40,3,7,14,0,23.88,2,4,14,FRAC,5790,X-LINKGEL,SAND,NA,NA,XLNK,20/40,20,1597.72,5377.03
NA,NA,NA,NA,NA,NA,0,NA,0,2095,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40197,2010,31.54139,-101.40017,8374,40,40,3,8,8,NA,44.404,2,4,8,FRAC,8148,A,undefined,NA,NA,HCL,NA,200,1842.02,6036.55
NA,NA,NA,NA,NA,NA,0,NA,0,2098,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40194,2010,31.62915,-101.42435,8564,80,80,2,1,1,NA,20.196,3,4,1,FRAC,8402,A,undefined,NA,NA,HCL,NA,1110,1089.11,4331.73
0,10080,964152,1253728.027,974232,964152,1120000,447.402320185615,519.721577726218,2099,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,40374,2010,31.53287,-101.55439,8480,160,80,3,1,2,0,26.412,2,4,2,FRAC,8337,GEL,SAND,NA,NA,GELA,NA,2155,1606.67,5160.2
0,7560,648102,823600,655662,648102,823600,288.045333333333,366.044444444444,2101,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,40291,2010,31.53994,-101.54474,8510,40,80,3,1,2,0,36.01964551,2,4,2,FRAC,8406,X-LINKGEL,SAND,NA,NA,NA,NA,2250,1620.24,5003.15
0,5000,233014,531360,238014,55146,128360,148.641509433962,345.983827493261,2104,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,40243,2010,31.54579,-101.74868,8589,40,40,2,4,8,0,52.88401437,2,3,8,FRAC,7221,X-LINKGEL,SAND,NA,NA,XLNK,20/40,371,586.5,4186.89
0,5000,232090,512957,237090,49392,88927,347.830985915493,626.246478873239,2105,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,40232,2010,31.54401,-101.74443,8587,80,40,3,4,8,0,38.91903009,2,4,8,FRAC,7007,X-LINKGEL,SAND,NA,NA,XLNK,20/40,142,1589.44,5305.69
NA,NA,NA,NA,NA,NA,0,NA,0,2106,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40216,2010,31.59266,-101.4286,8527,40,80,3,7,7,NA,23.716,2,4,7,FRAC,8356,A,undefined,NA,NA,HCL,NA,196,1616.89,5453.05
NA,NA,NA,NA,NA,NA,0,NA,0,2107,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40202,2010,31.57422,-101.39962,8417,40,Over 160,3,8,8,NA,36.188,2,4,8,FRAC,8226,A,undefined,NA,NA,HCL,NA,196,1586.42,5308.48
NA,NA,NA,NA,NA,NA,0,NA,0,2108,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40238,2010,31.56728,-101.4337,8518,40,20,3,8,8,NA,30.128,2,4,8,FRAC,8272,A,undefined,NA,NA,HCL,NA,176,1696.5,6224.82
NA,NA,NA,NA,NA,NA,0,NA,0,2109,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40450,2010,31.57799,-101.41232,8495,80,40,3,8,8,NA,33.96,2,4,8,FRAC,8284,A,undefined,NA,NA,HCL,NA,190,1619.22,5343.44
0,5000,225832,533560,230832,59136,126360,413.538461538462,883.636363636364,2110,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,40243,2010,31.54392,-101.75716,8598,80,40,3,4,8,0,43.20116525,2,4,8,FRAC,7039,X-LINKGEL,SAND,NA,NA,XLNK,20/40,143,1600.22,5336.88
NA,NA,NA,NA,NA,NA,0,NA,0,2112,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40227,2010,31.56704,-101.41248,8428,40,20,3,NA,7,NA,36.128,2,4,7,ACID,8268,A,undefined,NA,NA,HCL,NA,198,1602.77,5397.1
NA,NA,NA,NA,NA,NA,0,NA,0,2113,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40247,2010,31.57081,-101.42517,8475,40,40,3,7,7,NA,59.376,2,4,7,FRAC,8206,A,undefined,NA,NA,HCL,NA,146,1666.77,6187.26
NA,NA,NA,NA,NA,NA,0,NA,0,2114,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40231,2010,31.56723,-101.42946,8532,40,20,3,8,8,NA,27.556,2,4,8,FRAC,8348,A,undefined,NA,NA,HCL,NA,196,1614.1,5200.33
NA,NA,NA,NA,NA,NA,0,NA,0,2115,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40262,2010,31.56714,-101.42099,8510,40,20,3,NA,1,NA,44.716,2,4,1,ACID,8260,A,undefined,NA,NA,HCL,NA,2424,1604.37,5312.57
NA,NA,NA,NA,NA,NA,0,NA,0,2116,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40267,2010,31.51968,-101.40904,8462,40,40,2,NA,1,NA,71.048,3,4,1,ACID,8228,A,undefined,NA,NA,HCL,NA,1814,1394.1,4902.1
0,16500,1134728,999885,1151228,54000,132012,385.714285714286,942.942857142857,2118,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,40352,2010,31.52989,-101.74538,10705,40,20,7,10,20,0,41.48374654,2,8,20,FRAC,6967,X-LINKGEL,SAND,NA,NA,XLNK,20/40,140,3765.35,16827.8
0,16500,973520,968831,990020,53382,110921,351.197368421053,729.743421052632,2119,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,40307,2010,31.5253,-101.74867,10675,40,20,7,10,20,0,67.29519571,2,8,20,FRAC,6962,X-LINKGEL,SAND,NA,NA,XLNK,20/40,152,3765.86,16864.4
0,16500,1096038,932678,1112538,53550,126963,347.727272727273,824.435064935065,2122,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,40352,2010,31.53076,-101.74153,10710,40,20,7,10,20,0,49.108,2,8,20,FRAC,6950,X-LINKGEL,SAND,NA,NA,XLNK,20/40,154,3769.89,16842.58
NA,NA,NA,NA,NA,NA,0,NA,0,2123,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40222,2010,31.63639,-101.41144,8572,80,Over 160,3,8,8,NA,43.756,2,4,8,FRAC,8362,A,undefined,NA,NA,HCL,NA,178,1646,5346.48
NA,NA,NA,NA,NA,NA,0,NA,0,2124,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40301,2010,31.58594,-101.47182,8775,80,40,2,7,7,NA,27.572,3,4,7,FRAC,8528,A,undefined,NA,NA,HCL,NA,190,1094.79,4288.09
NA,NA,NA,NA,NA,NA,0,NA,0,2125,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40275,2010,31.57076,-101.42029,8510,80,80,3,8,8,NA,30.7,2,4,8,FRAC,8290,A,undefined,NA,NA,HCL,NA,192,1665.48,6202.13
NA,NA,NA,NA,NA,NA,0,NA,0,2126,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40334,2010,31.61184,-101.43088,8248,40,80,3,7,7,NA,48.448,2,4,7,FRAC,7998,A,undefined,NA,NA,HCL,NA,136,1641.96,5530.56
0,7560,581070,846560,588630,581070,846560,257.909454061252,375.747891699956,2127,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,40383,2010,31.55127,-101.52655,8480,160,40,3,1,2,0,30.31861183,2,4,2,FRAC,8377,GEL,SAND,NA,NA,GELA,NA,2253,1676.81,5557.8
0,9072,760830,847480,769902,760830,847480,245.984481086324,273.999353378597,2128,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,40403,2010,31.57999,-101.52292,9710,160,80,3,1,2,0,46.94832687,2,4,2,FRAC,9254,GEL,SAND,NA,NA,GELA,NA,3093,1625.88,5024.29
NA,NA,NA,NA,NA,NA,0,NA,0,2129,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40294,2010,31.59678,-101.4677,8737,80,20,3,8,8,NA,23.696,2,4,8,FRAC,8464,A,undefined,NA,NA,HCL,NA,194,1614.19,5764.15
0,5000,222400,512012,227400,54852,125363,353.883870967742,808.793548387097,2130,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,40310,2010,31.53657,-101.75736,8660,40,20,2,4,8,0,42.76791385,2,3,8,FRAC,7036,X-LINKGEL,SAND,NA,NA,XLNK,20/40,155,588.71,4188.76
0,8568,699216,901360,707784,699216,901360,302.690909090909,390.199134199134,2131,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,40370,2010,31.57343,-101.51137,8524,80,40,3,1,2,0,42.036,2,4,2,FRAC,8412,X-LINKGEL,SAND,NA,NA,NA,NA,2310,1634.1,4885.6
0,5000,230662,502400,235662,49770,95710,327.434210526316,629.671052631579,2132,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,40315,2010,31.52574,-101.75539,8630,40,40,3,4,8,0,26.236,2,4,8,FRAC,7018,X-LINKGEL,SAND,NA,NA,XLNK,20/40,152,1589.13,5295.16
1024296,11592,0,1144640,1035888,1024296,1022000,280.859884836852,280.230326295585,2133,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,40406,2010,31.56234,-101.50168,9915,80,40,3,1,2,0,66.52,2,4,2,FRAC,9724,FLUD,SAND,NA,NA,GELA,NA,3647,1698.06,5445.39
728532,9492,0,1746269.87999999,738024,728532,1215760,249.326488706365,632.443531827515,2134,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,40404,2010,31.56444,-101.53416,8525,Over 160,80,4,1,2,0,17.524,1,4,2,FRAC,8424,FLUD,SAND,NA,NA,GELA,NA,2922,3149.75,7223.37
NA,NA,NA,NA,NA,NA,0,NA,0,2135,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40295,2010,31.5636,-101.42951,8547,40,40,3,NA,1,NA,39.816,2,4,1,ACID,8276,A,undefined,NA,NA,HCL,NA,2432,1613.86,5220.42
NA,NA,NA,NA,NA,NA,0,NA,0,2136,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40298,2010,31.5524,-101.40423,8432,80,20,3,8,8,NA,21.52,2,4,8,FRAC,8200,A,undefined,NA,NA,HCL,NA,194,1590.36,5332.45
NA,NA,NA,NA,NA,NA,0,NA,0,2137,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40287,2010,31.60762,-101.46296,8720,80,40,3,8,8,NA,23.924,2,4,8,FRAC,8470,A,undefined,NA,NA,HCL,NA,192,1609.85,5560.41
0,5000,227035,531060,232035,56532,130336,357.79746835443,824.911392405063,2138,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,40310,2010,31.53767,-101.76797,8656,40,20,3,4,8,0,51.74410674,2,4,8,FRAC,7090,X-LINKGEL,SAND,NA,NA,XLNK,20/40,158,1605.97,5261.87
NA,NA,NA,NA,NA,NA,0,NA,0,2140,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40338,2010,31.62199,-101.45073,8293,80,160,3,7,7,NA,20.028,2,4,7,FRAC,8032,A,undefined,NA,NA,HCL,NA,138,1605.52,5405.11
0,5500,231896,524033,237396,51324,119320,337.657894736842,785,2141,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,40336,2010,31.52035,-101.76218,8665,80,40,2,4,8,0,19.544,2,3,8,FRAC,7050,X-LINKGEL,SAND,NA,NA,XLNK,20/40,152,592.23,4189.38
0,5000,229798,531359,234798,56406,135194,366.272727272727,877.883116883117,2145,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,40342,2010,31.50975,-101.75927,8700,20,40,2,4,8,0,14.336,2,3,8,FRAC,7000,X-LINKGEL,SAND,NA,NA,XLNK,20/40,154,589.55,4196.92
0,5000,236416,556756,241416,59850,148725,391.176470588235,972.058823529412,2146,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,40337,2010,31.52215,-101.75427,8580,40,40,2,4,8,0,38.064,2,3,8,FRAC,6995,X-LINKGEL,SAND,NA,NA,XLNK,20/40,153,592.52,4190.17
0,10584,1552707.24,697137,1657950,1565583.6,697137,402.385442110405,170.282608695652,2147,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,40437,2010,31.52764,-101.46834,10130,40,40,8,1,2,0,39.044,2,9,2,FRAC,10020,GEL,SAND,NA,NA,GELA,NA,4094,3904.97,NA
0,11592,1112202,1234463.945,1123794,1112202,1102000,311.978120617111,309.116409537167,2149,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,40388,2010,31.53491,-101.46822,10115,160,40,7,1,2,0,60.988,3,9,2,FRAC,10039,GEL,SAND,NA,NA,NA,NA,3565,3210.04,NA
0,11592,1077048,1171520,1088640,1077048,1046000,267.589565217391,259.875776397516,2150,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,40422,2010,31.53137,-101.47677,10100,160,80,8,1,2,0,98.172,2,9,2,FRAC,9996,GEL,SAND,NA,NA,GELA,NA,4025,3894.38,NA
NA,NA,NA,NA,NA,NA,0,NA,0,2151,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40318,2010,31.59325,-101.47599,8780,40,40,3,8,8,NA,45.84,2,4,8,FRAC,8510,A,undefined,NA,NA,HCL,NA,192,1635.83,5665.83
NA,NA,NA,NA,NA,NA,0,NA,0,2152,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40337,2010,31.55632,-101.42962,8520,80,40,3,8,8,NA,38.75937114,2,4,8,FRAC,8306,A,undefined,NA,NA,HCL,NA,194,1608.26,5088.02
NA,NA,NA,NA,NA,NA,0,NA,0,2153,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40317,2010,31.58227,-101.46788,8737,80,40,3,7,7,NA,28.812,2,4,7,FRAC,8526,A,undefined,NA,NA,HCL,NA,190,1636.04,5082.19
NA,NA,NA,NA,NA,NA,0,NA,0,2154,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40312,2010,31.60748,-101.47582,8770,40,Sub 20,3,8,8,NA,32.252,2,4,8,FRAC,8510,A,undefined,NA,NA,HCL,NA,196,1614.2,5525.75
NA,NA,NA,NA,NA,NA,0,NA,0,2155,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40326,2010,31.52707,-101.3965,8355,80,40,3,8,8,NA,37.14,2,4,8,FRAC,8138,A,undefined,NA,NA,HCL,NA,204,1899.3,6070.89
NA,NA,NA,NA,NA,NA,0,NA,0,2156,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40330,2010,31.50567,-101.45596,8547,40,40,3,8,8,NA,39.416,2,4,8,FRAC,8302,A,undefined,NA,NA,HCL,NA,188,1596.89,5085.52
NA,NA,NA,NA,NA,NA,0,NA,0,2157,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40462,2010,31.57511,-101.47621,8760,80,20,3,8,8,NA,11.228,2,4,8,FRAC,8578,A,undefined,NA,NA,HCL,NA,182,1627.67,4888.47
NA,NA,NA,NA,NA,NA,0,NA,0,2158,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40349,2010,31.57128,-101.46771,8680,40,40,3,8,8,NA,43.016,2,4,8,FRAC,8456,A,undefined,NA,NA,HCL,NA,194,1631.19,4680.43
0,10705,1020642,814540,1031347,1020642,814540,317.75902864259,253.592777085928,2159,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,40410,2010,31.53124,-101.46404,10100,40,40,7,1,2,0,40.828,3,9,2,FRAC,10000,GEL,SAND,NA,NA,GELA,NA,3212,3203.26,NA
0,14070,1020810,941700,1034880,1020810,941700,247.769417475728,228.567961165049,2160,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,40472,2010,31.5275,-101.46409,10100,40,40,8,1,2,0,38.652,2,9,2,FRAC,10035,GEL,SAND,NA,NA,GELA,NA,4120,3905.37,NA
NA,NA,NA,NA,NA,NA,0,NA,0,2161,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40393,2010,31.60014,-101.44606,8648,80,40,4,8,8,NA,31.16,1,4,8,FRAC,8468,A,undefined,NA,NA,HCL,NA,198,2925.65,6809.78
NA,NA,NA,NA,NA,NA,0,NA,0,2162,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40347,2010,31.54912,-101.43397,8549,80,40,3,8,8,NA,28.78,2,4,8,FRAC,8366,A,undefined,NA,NA,HCL,NA,192,1611,4974.35
NA,NA,NA,NA,NA,NA,0,NA,0,2163,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40369,2010,31.62608,-101.42818,8260,80,160,3,7,7,NA,41.536,2,4,7,FRAC,7978,A,undefined,NA,NA,HCL,NA,164,1641.62,5536.94
NA,NA,NA,NA,NA,NA,0,NA,0,2164,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40584,2011,31.57118,-101.45924,8660,80,40,3,7,7,NA,27.02,2,4,7,FRAC,8498,A,undefined,NA,NA,HCL,NA,195,1633.07,4698.09
NA,NA,NA,NA,NA,NA,0,NA,0,2166,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40410,2010,31.54529,-101.41709,8478,40,160,3,8,8,NA,29.072,2,4,8,FRAC,8232,A,undefined,NA,NA,HCL,NA,202,1589.19,5254.94
NA,NA,NA,NA,NA,NA,0,NA,0,2167,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40372,2010,31.49842,-101.4603,8545,80,20,3,8,8,NA,77.724,2,4,8,FRAC,8307,A,undefined,NA,NA,HCL,NA,193,1582.23,5220.12
NA,NA,NA,NA,NA,NA,0,NA,0,2168,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40399,2010,31.54559,-101.44258,8585,40,20,3,8,8,NA,90.868,2,4,8,FRAC,8360,A,undefined,NA,NA,HCL,NA,196,1616.03,4853.75
NA,NA,NA,NA,NA,NA,0,NA,0,2169,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40459,2010,31.56021,-101.45084,8612,80,20,3,8,8,NA,13.324,2,4,8,FRAC,8396,A,undefined,NA,NA,HCL,NA,196,1710.87,6231.77
NA,NA,NA,NA,NA,NA,0,NA,0,2170,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40421,2010,31.60394,-101.45878,8675,80,20,3,8,8,NA,47.356,2,4,8,FRAC,8490,A,undefined,NA,NA,HCL,NA,174,1605.53,5660.14
NA,NA,NA,NA,NA,NA,0,NA,0,2171,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40429,2010,31.59237,-101.39933,8403,40,80,3,8,8,NA,14.672,2,4,8,FRAC,8160,A,undefined,NA,NA,HCL,NA,198,1625.86,5529.18
NA,NA,NA,NA,NA,NA,0,NA,0,2173,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40408,2010,31.61716,-101.44153,8318,80,160,3,7,7,NA,23.408,2,4,7,FRAC,8032,A,undefined,NA,NA,HCL,NA,165,1648.23,5498
NA,NA,NA,NA,NA,NA,0,NA,0,2174,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40428,2010,31.56774,-101.4763,8710,160,20,3,8,8,NA,46.31872541,2,4,8,FRAC,8499,A,undefined,NA,NA,HCL,NA,195,1688.46,5503.24
NA,NA,NA,NA,NA,NA,0,NA,0,2175,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40442,2010,31.58565,-101.44626,8635,80,40,3,8,8,NA,20.868,2,4,8,FRAC,8376,A,undefined,NA,NA,HCL,NA,190,1634.93,5316.92
NA,NA,NA,NA,NA,NA,0,NA,0,2176,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40394,2010,31.54866,-101.3958,8337,80,80,3,8,8,NA,16.41133366,2,4,8,FRAC,8130,A,undefined,NA,NA,HCL,NA,180,1849.92,5975.31
852600,12096,0,717166,864696,852600,717166,302.447676481022,254.404398722951,2177,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,40758,2011,31.64534,-101.51921,10313,80,80,7,1,2,0,55.38,3,9,2,FRAC,10159,FLUD,SAND,NA,NA,GELA,NA,2819,3302.62,17124.01
695900,0,246000,860188,941900,113000,85000,348.765432098765,262.345679012346,2178,F,APACHE CORPORATION,REAGAN,40589,2011,31.49649,-101.48185,9795,80,40,4,5,5,0,45.544,1,4,5,FRAC,9630,GEL,SAND,NA,NA,NA,20/40,324,3032.98,6903.3
NA,NA,NA,NA,NA,NA,0,NA,0,2179,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40453,2010,31.64136,-101.43021,8275,40,160,3,7,7,NA,137.964,2,4,7,FRAC,8016,A,undefined,NA,NA,HCL,NA,174,1629.78,5507.13
NA,NA,NA,NA,NA,NA,0,NA,0,2180,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40424,2010,31.63583,-101.42431,8586,80,20,3,8,8,NA,33.034,2,4,8,FRAC,8388,A,undefined,NA,NA,HCL,NA,200,1644.82,5451.53
NA,NA,NA,NA,NA,NA,0,NA,0,2181,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40458,2010,31.6005,-101.47589,8745,160,40,3,8,8,NA,44.784,2,4,8,FRAC,8530,A,undefined,NA,NA,HCL,NA,186,1631.53,5677.47
NA,NA,NA,NA,NA,NA,0,NA,0,2182,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40457,2010,31.59294,-101.45039,8660,160,40,3,8,8,NA,45.516,2,4,8,FRAC,8425,A,undefined,NA,NA,HCL,NA,198,1635.63,5455.86
NA,NA,NA,NA,NA,NA,0,NA,0,2183,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40453,2010,31.6302,-101.43306,8600,40,160,3,8,8,NA,58.608,2,4,8,FRAC,8406,A,undefined,NA,NA,HCL,NA,182,1635.97,5501.69
NA,NA,NA,NA,NA,NA,0,NA,0,2184,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40504,2010,31.61129,-101.43778,8247,40,160,3,7,7,NA,30.632,2,4,7,FRAC,8034,A,undefined,NA,NA,HCL,NA,168,1652.45,5553.76
NA,NA,NA,NA,NA,NA,0,NA,0,2185,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40589,2011,31.59987,-101.42475,8560,40,40,3,8,8,NA,27.532,2,4,8,FRAC,8350,A,undefined,NA,NA,HCL,NA,188,1625.46,5687.64
NA,NA,NA,NA,NA,NA,0,NA,0,2186,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40518,2010,31.6035,-101.42044,8528,80,20,3,8,8,NA,30.508,2,4,8,FRAC,8368,A,undefined,NA,NA,HCL,NA,196,1613.06,5464
NA,NA,NA,NA,NA,NA,0,NA,0,2187,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40469,2010,31.58575,-101.45479,8670,160,40,3,8,8,NA,30.188,2,4,8,FRAC,8408,A,undefined,NA,NA,HCL,NA,198,1645.5,5281.27
NA,NA,NA,NA,NA,NA,0,NA,0,2188,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40472,2010,31.53438,-101.42153,8468,40,160,3,8,8,NA,76.612,2,4,8,FRAC,8199,A,undefined,NA,NA,HCL,NA,200,1589.59,5073.38
NA,NA,NA,NA,NA,NA,0,NA,0,2189,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40494,2010,31.53432,-101.41733,8434,40,40,3,7,7,NA,53.604,2,4,7,FRAC,8192,A,undefined,NA,NA,HCL,NA,180,1592.71,5104.03
NA,NA,NA,NA,NA,NA,0,NA,0,2190,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40487,2010,31.58236,-101.47612,8780,80,40,3,7,7,NA,34.624,2,4,7,FRAC,8554,A,undefined,NA,NA,HCL,NA,192,1639.27,5269.82
0,7000,852969,883655,859969,603395,436312,8515.02650000002,9650.93785714281,2191,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,40923,2012,31.52189,-101.73661,10615,80,Sub 20,7,3,6,0,29.30455739,2,8,6,FRAC,8488,X-LINKGEL,SAND,NA,NA,XLNK,NA,9,3796.11,16806.93
NA,NA,NA,NA,NA,NA,0,NA,0,2192,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40588,2011,31.61368,-101.44797,8563,80,20,3,7,7,NA,26.76028006,2,4,7,FRAC,8054,A,undefined,NA,NA,HCL,NA,168,1630,5418.06
NA,NA,NA,NA,NA,NA,0,NA,0,2193,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40486,2010,31.60771,-101.47152,8776,40,40,3,7,7,NA,26.68,2,4,7,FRAC,8524,A,undefined,NA,NA,HCL,NA,194,1614.19,5577.76
