Class,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Proppant...Total..lbs.,Fluid.Amount,Subarea,Operator,Completion.Date,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Top_Zone,Number,Depth.Top,Fluid.Type,Propping.Agent.Units,Propping.Agent.Type,Additive,Mesh.Size,CLFK..KHW.,WFMP_ATB..KH,BEND..KHW.,ATOKA_L..KHW,DVNN..KHW.
2,865116,11004,0,539130,865116,37.4785431919082,48.1210657990625,40883,31.53023,-101.5001,10130,44.4812271666837,47.6641071277034,47.8980746184318,47.142803834728,2,7592,57.459789077293,46.5028002169063,46.4885978294857,50.075857325368,NA,4488.99,8300.33,NA,9931.76,10388.92
2,NA,NA,NA,NA,635648,37.4785431919082,42.0641074122059,40806,31.50161,-101.45585,8500,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,2,5808,57.459789077293,46.5028002169063,46.4885978294857,38.5516637875556,NA,4264.3,NA,NA,9734.71,10118.89
2,NA,NA,NA,NA,23277.5,37.4785431919082,42.0641074122059,40872,31.6155,-101.43209,8362,48.5997313820817,59.7140833134848,40.7605692326044,45.6894734043355,2,5922,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4521.21,8186.7,NA,9837.8,10132.75
1,0,13500,1036499,1215316,752939,37.4785431919082,47.2149192475855,40948,31.54188,-101.39231,8992,48.5997313820817,47.6641071277034,40.7605692326044,45.6894734043355,6,7429,45.6145114608116,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,4103.79,NA,NA,9695.59,9877.75
1,0,0,134668,465000,165000,31.4327307694649,32.2985667405982,40952,31.48826,-101.62017,8025,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,4,7744,48.0662535151724,46.5028002169063,38.0055308655556,48.7225007616148,NA,5355.85,8543.6,NA,10371.13,10658.96
1,0,0,57000,473000,165000,31.4327307694649,32.2985667405982,40955,31.49176,-101.62127,8055,48.5997313820817,47.6641071277034,31.1287314240741,45.6894734043355,4,7710,48.0662535151724,46.5028002169063,38.0055308655556,48.7225007616148,NA,5381.84,8557.19,NA,10384.51,10671.1
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40937,31.62685,-101.44729,8295,44.1646661294716,59.7140833134848,40.7605692326044,45.6894734043355,1,5998,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4682.35,8241.25,NA,9881.5,10189.06
2,0,13500,1023300,1260620,717102,37.4785431919082,47.2149192475855,40962,31.56379,-101.39971,8614,44.1646661294716,47.6641071277034,45.572731767735,49.8051695977933,6,7502,45.6145114608116,46.5028002169063,46.4885978294857,38.5516637875556,35.3283279841421,4163.04,8083,NA,9748.21,9979.8
1,0,9072,762426,503744,762426,37.4785431919082,48.1210657990625,40925,31.53383,-101.47735,10054,7.836,39.9132468291517,47.8980746184318,47.142803834728,2,5956,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,NA,4382.75,8278.58,NA,9842.01,10277.09
1,NA,NA,NA,NA,543922,37.4785431919082,42.0641074122059,40937,31.64411,-101.43121,8330,48.5997313820817,59.7140833134848,40.7605692326044,45.6894734043355,2,5979,57.459789077293,46.5028002169063,46.4885978294857,38.5516637875556,NA,4475.57,8196.22,NA,9897.65,10111.61
2,0,0,6e+05,679250,1e+05,31.4327307694649,32.2985667405982,40971,31.47793,-101.59965,10241,44.4812271666837,41.1683860955319,40.4855503116667,47.142803834728,7,9681,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5272.51,8474.17,NA,10286.33,10564.67
2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,41091,31.53076,-101.42192,9745,48.5997313820817,47.6641071277034,40.4855503116667,47.142803834728,1,7390,48.0662535151724,NA,NA,36.9588168142941,NA,4106.03,NA,NA,9691.44,9969.59
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40958,31.63757,-101.42883,8340,48.5997313820817,47.6641071277034,40.7605692326044,45.6894734043355,1,6312,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4424.8,8165.88,NA,9861.34,10084.12
3,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,41002,31.65067,-101.41874,8270,48.5997313820817,53.6855631306289,40.7605692326044,45.6894734043355,1,5937,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4250.18,8136.68,NA,9900.05,10045.96
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,41029,31.64264,-101.47006,8331,43.4336303913043,41.1683860955319,40.7605692326044,45.6894734043355,1,6036,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,5030.35,8302.86,NA,9972.52,10257.72
2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40989,31.61329,-101.4347,8240,48.5997313820817,59.7140833134848,40.7605692326044,45.6894734043355,1,5951,48.0662535151724,NA,NA,NA,NA,4528.45,8177.15,NA,9822.86,10124.41
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,41001,31.63968,-101.42151,8242,44.1646661294716,47.6641071277034,40.7605692326044,45.6894734043355,1,5929,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4312.87,8138.37,NA,9860.89,10054.67
2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,41077,31.64056,-101.41175,8210,44.1646661294716,53.6855631306289,40.7605692326044,45.6894734043355,1,5905,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4191.2,8098.24,NA,9838.67,10012.87
1,0,10080,960246,568000,960246,37.4785431919082,48.1210657990625,41061,31.51177,-101.48887,9935,44.1646661294716,47.6641071277034,27.7945714285714,47.142803834728,2,6633,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,NA,4432.94,8255.16,NA,9854.97,10294.14
1,0,9072,914004,602720,914004,37.4785431919082,48.1210657990625,41010,31.53511,-101.48412,9950,44.1646661294716,41.1683860955319,27.7945714285714,47.142803834728,2,7854,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,NA,4427.94,8296.95,NA,9879.36,10324.43
3,0,8064,898044,555880,898044,37.4785431919082,48.1210657990625,41012,31.53831,-101.48093,9983,48.5997313820817,39.9132468291517,40.4855503116667,47.142803834728,2,7815,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,NA,4414.71,8283.98,NA,9864.28,10304.8
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,41091,31.63296,-101.43209,9870,48.5997313820817,59.7140833134848,27.7945714285714,47.142803834728,1,7651,48.0662535151724,NA,NA,36.9588168142941,NA,4494.28,8176.62,NA,9852.97,10103.06
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,41151,31.57472,-101.44217,9910,48.5997313820817,41.1683860955319,27.7945714285714,47.142803834728,1,7590,48.0662535151724,NA,NA,36.9588168142941,NA,4390.59,8189.22,NA,9802.43,10142.53
1,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,41039,31.61058,-101.40334,8150,48.5997313820817,47.6641071277034,36.3453506504094,39.4022307057895,1,5801,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4155.39,8068.3,NA,9742.17,9984.82
2,0,12000,1299378,1360378,179936,37.4785431919082,47.2149192475855,41082,31.51949,-101.41753,9703,44.1646661294716,59.7140833134848,67.5302083073333,49.8051695977933,8,9482,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,4148.46,7985.85,NA,9710.73,9968.65
1,0,10500,940950,1086554,658810,37.4785431919082,47.2149192475855,41109,31.52041,-101.42604,9678,44.1646661294716,47.6641071277034,40.7605692326044,45.6894734043355,6,7411,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,4136.57,8034.26,NA,9718.94,10008.2
2,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,41088,31.61735,-101.43469,8233,48.5997313820817,47.6641071277034,40.7605692326044,45.6894734043355,1,6316,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4540.32,8177.8,NA,9827.33,10124.34
1,0,5000,201474,466630,57414,50.9104396193166,47.2149192475855,37719,31.56046,-101.84707,8950,44.1646661294716,39.9132468291517,40.7605692326044,45.6894734043355,6,7191,45.6145114608116,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,6278,9333.95,10710.52,10956.7,11709.8
1,0,3500,176500,473330,46000,50.9104396193166,47.2149192475855,37629,31.60823,-101.80401,8805,43.4336303913043,39.9132468291517,36.3453506504094,39.4022307057895,7,7026,45.6145114608116,46.5028002169063,46.4885978294857,44.2500420302041,NA,6179,9336,10769.66,10985.58,11579.09
1,0,5000,201474,471200,57414,50.9104396193166,47.2149192475855,37629,31.58556,-101.78767,8750,44.4812271666837,39.9132468291517,36.3453506504094,39.4022307057895,6,6972,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6062,9249.45,10690.66,10918.75,11516.58
1,0,5000,194292,470870,23277.5,57.1815579561387,47.2149192475855,37859,31.55915,-101.95213,9305,44.1646661294716,39.9132468291517,40.7605692326044,45.6894734043355,8,7456,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,6561,9570.02,10791.28,11068.51,11742.33
2,0,5000,197954,469940,62617,57.1815579561387,47.2149192475855,37859,31.55556,-101.95141,9520,44.4812271666837,39.9132468291517,40.7605692326044,45.6894734043355,6,8856,45.6145114608116,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,6546,9555.8,10779.84,11057.35,11723.29
1,0,5000,195342,471980,23277.5,57.1815579561387,47.2149192475855,37881,31.5609,-101.94454,9313,44.1646661294716,47.6641071277034,40.7605692326044,45.6894734043355,8,7429,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,6566,9545.11,10794.79,11065.73,11753.08
1,0,5000,191057,470700,53130,57.1815579561387,47.2149192475855,37889,31.58419,-101.96039,9240,44.1646661294716,39.9132468291517,40.7605692326044,45.6894734043355,6,7485,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6597,9656.34,10852.53,11125.98,11886.15
1,0,5000,200103,473210,54429,50.9104396193166,47.2149192475855,38174,31.5992,-101.82717,8890,48.5997313820817,55.0971911518644,31.1287314240741,45.6894734043355,6,7103,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6218,9390.99,10823.73,11048.36,11660.94
1,0,5000,202183,474721,57194,50.9104396193166,47.2149192475855,38260,31.60298,-101.82832,8920,48.5997313820817,39.9132468291517,35.8080535057143,39.4022307057895,6,7091,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6225,9402.5,10842.27,11063.98,11665.42
1,0,5000,201350,473590,56634,50.9104396193166,47.2149192475855,38153,31.59312,-101.82143,8881,44.4812271666837,41.1683860955319,31.1287314240741,45.6894734043355,6,7067,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6185,9354.68,10779.33,11008.46,11635.54
2,0,10000,274430,150700,23277.5,57.1815579561387,48.1210657990625,38115,31.6432,-102.0466,10515,48.5997313820817,47.6641071277034,45.572731767735,49.8051695977933,8,8493,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,NA,6873,10046,10899.62,11133.79,12077.76
1,0,9000,285444,116000,104939,57.1815579561387,48.1210657990625,38151,31.6502,-102.049,10502,44.1646661294716,47.6641071277034,40.4855503116667,47.142803834728,6,10110,46.9919495209192,46.5028002169063,46.4885978294857,NA,NA,6858,9865,10906.31,11135.08,12107.9
2,0,10000,281398,551000,67968,57.1815579561387,48.1210657990625,38145,31.6457,-102.052,10520,48.5997313820817,47.6641071277034,45.572731767735,49.8051695977933,8,10166,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,NA,6863,10011,10887.25,11115.06,12071.58
2,0,5000,197652,472050,57204,50.9104396193166,47.2149192475855,38124,31.61572,-101.8229,8830,43.4336303913043,39.9132468291517,35.8080535057143,39.4022307057895,6,7077,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6191,9410.54,10842.24,11053.89,11641.91
1,0,5000,197232,472150,55398,57.1815579561387,47.2149192475855,38174,31.53072,-101.91047,9080,44.4812271666837,39.9132468291517,36.3453506504094,39.4022307057895,6,7247,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6375.21,9280.74,10716.13,11004.61,11638.41
2,0,10000,288768,190460,80824,57.1815579561387,48.1210657990625,38204,31.6316,-102.0473,10500,44.1646661294716,47.6641071277034,45.572731767735,49.8051695977933,8,10115,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,NA,6848,10012,10882,11126.98,12023.53
1,0,10000,283373,187351,81571,57.1815579561387,48.1210657990625,38515,31.6513,-101.9777,10515,48.5997313820817,39.9132468291517,45.572731767735,49.8051695977933,8,10184,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,NA,6688,9935,11121.21,11401.29,12198.47
1,0,4000,202468,470820,53463,57.1815579561387,47.2149192475855,38826,31.54026,-102.07952,9455,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,6,7750,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6845,9771.4,10956.33,11213.42,11921.7
1,0,5500,192604,470580,52338,57.1815579561387,47.2149192475855,38797,31.59182,-102.008,9289,44.4812271666837,39.9132468291517,40.7605692326044,45.6894734043355,6,7533,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6659,9473.78,10936.34,11327.16,11949.37
2,0,19500,1226698.184,1208031.973,1226694,57.1815579561387,72.5015994800833,38705,31.49799,-102.06553,10775,48.5997313820817,59.7140833134848,40.7605692326044,45.6894734043355,2,7332,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6788,9710.84,10928.75,11287.8,11678.77
1,0,14000,425552,523720,80622,57.1815579561387,47.2149192475855,38777,31.53011,-101.94534,9614,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,12,9507,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,6496.53,9427.81,10654.63,10916.9,11522.68
2,0,0,0,762680,832986,57.1815579561387,48.1210657990625,38879,31.6271,-102.0502,10500,48.5997313820817,47.6641071277034,40.7605692326044,45.6894734043355,1,7737,79.288,46.5028002169063,46.4885978294857,44.2500420302041,NA,6815,9999,10852.3,11099.72,11979.4
3,742140,0,0,854000,742140,57.1815579561387,48.1210657990625,38910,31.6266,-102.0368,10405,44.1646661294716,59.7140833134848,40.7605692326044,45.6894734043355,2,7745,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6824,10035,10909.84,11180.2,12030.27
2,118272,0,0,799762,118272,57.1815579561387,48.1210657990625,39149,31.6221,-102.0397,10525,44.1646661294716,53.6855631306289,40.7605692326044,45.6894734043355,1,7733,35.81895018376,46.5028002169063,46.4885978294857,44.2500420302041,NA,6760,10006,10891.25,11167.02,12002.74
1,1072134,0,0,800820,1072134,57.1815579561387,48.1210657990625,39111,31.6496,-102.0355,10599,44.1646661294716,47.6641071277034,36.3453506504094,39.4022307057895,1,7752,35.81895018376,46.5028002169063,46.4885978294857,NA,NA,6828,9894,10932.4,11172.66,12133.48
2,677796,0,0,801640,677796,57.1815579561387,48.1210657990625,38909,31.6311,-102.0336,10545,44.1646661294716,47.6641071277034,36.3453506504094,39.4022307057895,1,7353,57.459789077293,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,6828,10017,10925.1,11191.07,12058.12
2,848862,0,0,946180,848862,57.1815579561387,48.1210657990625,38910,31.6331,-102.0253,10546,44.1646661294716,39.9132468291517,36.3453506504094,39.4022307057895,1,7340,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6812,10041,10956.99,11228.19,12087.68
3,1075580.1,0,0,800960,1136226,57.1815579561387,48.1210657990625,39238,31.6251,-102.0586,10406,48.5997313820817,47.6641071277034,40.7605692326044,45.6894734043355,1,7746,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6744,9964.33,10814.65,11055.47,11907.48
3,1075580.1,0,0,947126,1231011.6,57.1815579561387,48.1210657990625,39016,31.6206,-102.0615,10410,44.1646661294716,47.6641071277034,40.7605692326044,45.6894734043355,1,7746,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6762,9999,10799.64,11046.37,11884.73
2,1075580.1,0,0,850680,1231011.6,57.1815579561387,48.1210657990625,39000,31.6216,-102.0263,10514,44.1646661294716,59.7140833134848,40.7605692326044,45.6894734043355,1,7719,57.459789077293,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,6809,10020,10953.56,11250.87,12039.81
2,1075580.1,0,0,950150,1231011.6,57.1815579561387,48.1210657990625,39016,31.6137,-102.0592,10407,48.5997313820817,47.6641071277034,40.7605692326044,45.6894734043355,1,7738,35.81895018376,46.5028002169063,46.4885978294857,44.2500420302041,NA,6734,9989,10806.1,11069.15,11875.37
1,324534,0,0,351380,324534,57.1815579561387,48.1210657990625,38947,31.49626,-102.10366,12554,48.5997313820817,53.6855631306289,40.4855503116667,47.142803834728,1,9179,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6918,9763.93,10948.55,11292.86,11995.01
2,0,14500,912400,763000,912400,57.1815579561387,72.5015994800833,38911,31.4935,-102.06845,10655,48.5997313820817,47.6641071277034,40.7605692326044,45.6894734043355,2,7312,45.6145114608116,46.5028002169063,46.4885978294857,NA,NA,6765,9682,10830.11,11229.86,11688.45
2,0,14000,956250,790500,956250,57.1815579561387,72.5015994800833,38896,31.50092,-102.08447,10675,48.5997313820817,53.6855631306289,40.7605692326044,45.6894734043355,2,7397,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6853,9763,10963.28,11380.66,11941.41
2,0,14500,908400,763000,908400,57.1815579561387,72.5015994800833,39074,31.4915,-102.07673,10674,48.5997313820817,47.6641071277034,40.7605692326044,45.6894734043355,2,7315,45.6145114608116,46.5028002169063,46.4885978294857,NA,NA,6773,9666.59,10795.41,11253.5,11788.33
2,0,14500,953400,788000,953400,57.1815579561387,72.5015994800833,39062,31.49847,-102.07903,10662,48.5997313820817,53.6855631306289,40.7605692326044,45.6894734043355,2,7384,45.6145114608116,46.5028002169063,46.4885978294857,NA,NA,6835,9780,10814.41,11247.38,11854.32
2,0,14500,942000,760500,942000,57.1815579561387,72.5015994800833,39052,31.51054,-102.09198,10671,48.5997313820817,53.6855631306289,40.7605692326044,45.6894734043355,2,7738,46.9919495209192,46.5028002169063,46.4885978294857,NA,NA,6878,9788,10990.47,11404.5,12049.64
1,0,5250,190193,476670,55036,57.1815579561387,47.2149192475855,39105,31.59152,-102.02548,9203,43.4336303913043,39.9132468291517,35.8080535057143,39.4022307057895,6,7569,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6699,9617.97,10883.32,11286.82,11933.29
2,569436,0,0,207348,569436,57.1815579561387,38.4526120515385,39158,31.54646,-101.95725,10010,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,1,7441,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,6501.18,9555.23,10735.47,11017.18,11646.54
2,0,11500,884890,741000,884890,57.1815579561387,72.5015994800833,39217,31.50859,-102.09996,10680,48.5997313820817,53.6855631306289,NA,NA,2,7753,45.6145114608116,46.5028002169063,46.4885978294857,NA,NA,6892,9747,10973.1,11406.28,12112.32
2,0,18000,338781,340492,62231,57.1815579561387,47.2149192475855,39398,31.49181,-102.00748,10354,44.1646661294716,47.6641071277034,40.4855503116667,47.142803834728,12,9207,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6614.71,9597.49,10657.01,10921.18,11503.6
2,0,15000,446702,317200,90168,57.1815579561387,47.2149192475855,39443,31.49626,-102.04286,10767,48.5997313820817,59.7140833134848,40.4855503116667,47.142803834728,10,9118,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,6682,9621,10679.47,10881.52,11436.89
1,446720,0,0,365875,216720,57.1815579561387,38.4526120515385,39466,31.55595,-101.96478,10000,48.5997313820817,41.1683860955319,40.7605692326044,45.6894734043355,3,9107,35.81895018376,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,6560,9603.27,10767.78,11055.53,11709.45
1,400250,0,0,365875,170250,57.1815579561387,38.4526120515385,39467,31.55367,-101.95957,10035,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,3,9049,35.81895018376,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,6532,9574.13,10756.51,11040.84,11689.17
1,405250,0,0,359875,175250,57.1815579561387,38.4526120515385,39558,31.55523,-101.96911,10000,48.5997313820817,41.1683860955319,36.3453506504094,39.4022307057895,3,9101,35.81895018376,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,6564,9616.19,10762.61,11053.57,11703.11
1,406000,0,0,365875,222000,57.1815579561387,38.4526120515385,39562,31.55165,-101.96831,10011,48.5997313820817,39.9132468291517,36.3453506504094,39.4022307057895,3,9058,35.81895018376,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,6561,9622.45,10758.39,11049.52,11686.02
