Completion.Year,Frac.Stages,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,EUR_o..Mstb.,Completion.Month,Depth.Top,Fluid.Amount,Propping.Agent.Amount,BEND..KHW.,Subarea,Operator,County,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Top_Zone,Deepest_Zone,Completion.Season,Type,Fluid.Type,Propping.Agent.Type,Additive,Mesh.Size
2011,9,0,377500,0,884126,31.468,12,7707,4408,0,11064.67,2,2,4,4,3,3,6,4,1,1,NA,11,NA
2010,3,0,0,476000,469180,57.16,5,8999,226000,177790,10844.62,2,2,4,1,4,3,6,2,3,8,3,NA,NA
2010,1,14500,0,0,673200,71.148,4,7960,NA,673200,10774.1,2,10,4,3,5,3,7,2,3,NA,3,NA,NA
2010,1,0,937190,0,393500,71.56,5,8365,937190,393500,10824.85,2,10,4,3,5,3,7,2,3,6,3,NA,NA
2010,7,14000,1004920,0,877586,17.686,11,7612,73432,74375,10735.45,2,27,4,3,4,3,1,1,3,11,3,20,1
2010,10,16500,1632774,0,1070158,64.64,10,7618,51616,122752,10712.87,2,27,4,3,1,3,6,1,3,11,3,20,1
2010,1,14994,0,0,NA,62.008,6,8350,1024128,NA,10778.52,2,10,4,3,5,3,7,3,3,3,NA,NA,NA
2010,1,22214,0,0,684500,34.192,8,7900,NA,684500,10997.17,2,10,4,3,5,3,7,3,3,NA,3,NA,NA
2010,1,14500,0,0,653500,33.11298991,7,8330,NA,653500,10995.04,2,10,4,3,5,3,7,3,3,NA,3,NA,NA
2010,6,16000,670950,0,730000,35.896,7,9916,142002,120000,10875.1,2,3,4,3,3,3,7,3,3,11,3,20,6
2010,1,16500,0,0,732500,96.684,8,7830,NA,732500,10944.12,2,10,4,4,1,3,7,3,3,NA,3,NA,NA
2011,4,0,1593347,0,1492176,53.336,6,9746,776526,607634,10780.94,2,27,4,2,1,3,7,3,3,6,3,9,9
2011,3,16500,1286462.367,0,1416195,45.976,4,9154,1038450,863176,10723.57,2,27,4,4,4,3,1,2,3,6,3,9,NA
2010,11,18000,1261950,56700,1281980,60.408,10,7780,56700,122176,10936.07,2,27,4,3,4,3,6,1,3,4,3,20,6
2010,9,15000,1110438,0,1079302,56.768,11,7773,51198,112334,10956.79,2,27,4,4,3,3,7,1,3,11,3,20,6
2010,5,0,1900062,0,1560743,96.344,12,9882,958860,466022,10938.84,2,27,4,3,4,1,6,4,3,6,3,9,9
2011,1,0,0,0,743500,43.176,1,7851,1087044,743500,10998.6,2,10,4,3,5,3,7,4,3,3,3,NA,NA
2010,3,0,0,0,619627,22.884,8,8992,359000,226689,10747.12,2,2,4,4,3,3,6,3,3,3,3,17,NA
2012,8,0,554500,208000,794350,32.904,2,10445,100000,88600,10706.37,2,2,4,4,3,3,1,4,3,11,5,NA,NA
2010,1,12012,0,0,470600,39.636,12,9164,NA,470600,10327.35,2,10,4,1,3,5,1,4,3,NA,3,NA,NA
2010,1,0,0,0,644037,46.432,9,8255,1067052,644037,11004.12,2,10,4,3,5,3,7,1,3,3,3,NA,NA
2010,1,0,0,0,886503,58.968,10,7805,1354080,886503,10810.44,2,16,4,3,1,3,7,1,3,3,3,NA,NA
2010,1,0,0,0,1216320,50.188,10,7831,1365462,1086000,10863.73,2,16,4,3,1,3,7,1,3,3,3,NA,NA
2010,1,18000,0,0,892500,93.748,11,7430,NA,892500,10914.22,2,10,4,4,5,1,7,1,3,NA,3,NA,NA
2011,1,0,0,0,813500,70.732,1,7345,1219722,813500,10909.23,2,10,4,3,1,1,7,4,3,3,3,NA,NA
2011,1,0,0,0,631100,100.196,1,7770,974891,631100,10728.48,2,10,4,3,1,3,7,4,3,3,3,NA,NA
2010,1,22500,0,0,1167040,106.66,1,7805,NA,1042000,10952,2,10,4,3,1,3,1,4,3,NA,3,NA,NA
2011,1,0,0,0,732500,128.1435505,2,7655,1139922,732500,10765.54,2,10,4,4,3,3,7,4,3,3,3,NA,NA
2011,1,0,0,0,998750,86.264,2,7965,1658790,998750,10821.11,2,10,4,3,5,3,1,4,3,3,3,NA,NA
2011,1,0,0,0,829171,98.63218937,9,7930,1223460,829171,10880.04,2,10,4,3,5,3,1,1,3,3,3,NA,NA
2011,1,0,0,0,735000,60.584,4,7970,1092672,735000,10845.21,2,10,4,3,5,3,7,2,3,3,3,NA,NA
2011,3,16500,1250240.367,0,1235186,83.4068458,2,9120,1032528,724200,10698.65,2,27,4,3,4,3,1,4,3,6,3,9,NA
2011,3,16500,2196761.734,0,1452371,90.052,3,9154,1923768,795336,10841.59,2,27,4,3,1,3,1,2,3,6,3,9,NA
2011,1,24066,1164198,0,800620,53.87031232,1,9191,1164198,800620,10943.2,2,13,4,4,5,5,4,4,3,6,3,9,NA
2010,4,15000,1238850,0,1223170,89.88,12,10564,188482,117116,10720.33,2,27,4,2,4,3,1,4,3,6,3,9,9
2010,1,0,725466,0,602440,44.95842123,11,9262,725466,602440,10898.28,2,25,4,4,3,5,1,1,3,6,3,NA,NA
2011,1,0,0,0,1496543.945,57.864,7,7960,953694,1336000,10888.06,2,25,4,3,2,2,1,3,3,3,3,NA,NA
2012,1,0,0,0,876280,101.464,1,8818,989142,876280,10882.96,2,25,4,4,3,5,1,4,3,3,3,NA,NA
2011,1,0,0,0,733702,54.86,2,7920,1177806,733702,10894.03,2,10,4,3,5,3,7,4,3,3,3,NA,NA
2011,4,15000,1126818,0,1030901,77.416,2,9162,903006,574357,10744.68,2,27,4,3,4,3,1,4,3,6,3,9,NA
2011,3,0,3920893,0,1138269,60.44,3,9120,906833,646784,10769.76,2,27,4,3,4,3,1,2,3,6,3,9,6
2011,3,15000,1408902.816,0,1375281,69.892,4,9200,1127994,720223,10783.41,2,27,4,3,1,3,7,2,3,6,3,9,NA
2010,4,0,746800,0,725465,13.406,11,10081,196800,139500,10821.11,2,2,4,3,3,1,6,1,3,6,3,NA,NA
2012,9,0,503000,517500,922125,104.8542318,3,10503,100000,88625,11095.69,2,2,4,3,3,3,6,2,3,11,2,20,6
2011,3,16500,1292466,0,1306043,59.936,1,9363,1039752,737616,10967.76,2,27,4,4,3,3,7,4,3,6,3,9,6
2010,7,0,195000,0,659375,11.04,12,10450,95000,69750,10789.76,2,2,4,3,3,1,6,4,3,11,3,20,6
2011,7,0,0,0,604688,75.196,5,7637,3473,0,10849.12,2,2,4,4,3,3,6,2,1,1,NA,11,NA
2011,3,0,956326,0,1187003,65.652,7,9174,689452,634697,10834.98,2,27,4,4,4,3,1,3,3,6,3,NA,NA
2011,4,16500,1142166,0,1208765,52.52,7,9094,824176,577838,10864.3,2,27,4,4,4,1,1,3,3,6,3,9,NA
2011,3,15000,1119300,0,1354816,55.86,6,9234,823042,730688,10679.86,2,27,4,3,1,3,1,3,3,6,3,NA,NA
2011,3,12000,318776,0,1080119,35.784,12,9364,678918,503371,10716.78,2,27,4,4,1,3,1,4,3,3,3,9,NA
2011,2,13500,857112,0,1116006,57.116,9,9216,569688,525394,10789.66,2,27,4,3,1,3,1,1,3,6,3,7,NA
2011,3,15000,287904,0,1218727,63.628,11,9223,645438,554400,10725,2,27,4,3,1,3,1,1,3,3,3,2,6
2011,3,15000,1059630,0,1799100,54.856,10,9216,761483,1088000,10724.95,2,27,4,3,4,3,1,1,3,11,3,9,NA
2011,3,13500,861718,0,1133771,55.292,9,9244,585972,550990,10710.27,2,27,4,4,4,3,6,1,3,11,3,3,NA
2011,3,15000,1066580,0,1239630,61.92,7,9136,791048,700148,10534.95,2,27,4,3,4,3,1,3,3,11,3,9,NA
2011,7,0,0,0,1042520,54.916,4,9905,158130,125300,10850.51,2,3,4,1,3,3,7,2,3,3,3,NA,NA
2011,1,0,0,0,826398,62.112,3,7815,1274658,826398,11023.4,2,10,4,3,3,3,7,2,3,3,3,NA,NA
2011,1,0,0,0,734050,59.18,3,7835,1180326,734050,10963.55,2,10,4,4,4,3,7,2,3,3,3,NA,NA
2011,5,9000,548016,0,573320,47.492,3,10307,117726,89660,10945.46,2,17,4,4,4,2,7,2,3,11,3,20,9
2011,8,13000,767844,0,728484,40.5,3,10444,119784,85000,10973.98,2,17,4,3,4,3,7,2,3,11,3,20,6
2011,4,0,876800,0,935460,66.252,6,10468,190614,101735,10780.63,2,27,4,3,4,3,1,3,3,6,3,9,9
2011,7,0,1211111,0,4476940,52.436,7,10464,224951,146668,10578.61,2,27,4,3,2,3,1,3,3,11,3,4,9
2011,1,0,1323798,0,651821,77.244,4,9280,1323798,651821,10831.3,2,10,4,1,3,5,1,2,3,6,3,NA,NA
2011,3,15000,1111976,0,1310274,63.92773658,8,9187,817270,707796,10774.69,2,27,4,3,4,3,7,3,3,11,3,3,NA
2010,4,0,606000,0,706805,58.5,12,10456,250000,126430,10732.95,2,2,4,3,3,3,1,4,3,6,3,NA,NA
2011,1,0,0,0,657000,29.91337288,4,7770,925778,657000,10849.17,2,10,4,4,1,3,7,2,3,3,3,NA,NA
2011,8,14000,739032,0,639272,51.00215902,4,10455,118524,86181,11012.89,2,17,4,1,3,3,7,2,3,11,2,20,6
2011,1,16632,0,0,778674,18.912,6,8748,814758,778674,10843.76,2,34,4,1,3,2,1,3,3,3,3,17,NA
2011,1,0,0,0,747540,99.744,4,7890,1087674,747540,10881.02,2,10,4,4,3,3,7,2,3,3,3,NA,NA
2011,1,0,0,0,508000,28.628,9,7970,587906,508000,10884.4,2,10,4,3,5,3,7,1,3,3,3,NA,NA
2011,1,8484,0,0,840066,68.208,2,8914,854196,840066,10818.77,2,34,4,3,3,5,1,4,3,3,3,17,NA
2011,1,0,0,0,923839,131.4437137,4,7945,1548540,923839,10908.12,2,10,4,3,1,3,1,2,3,3,3,NA,NA
2011,1,0,0,0,967500,48.74,6,7940,1560426,967500,10909.19,2,10,4,3,4,3,1,3,3,3,3,NA,NA
2011,1,0,0,0,927500,25.588,9,7960,1509144,927500,10813.82,2,10,4,3,5,3,1,1,3,3,3,NA,NA
2011,1,0,0,0,996212,41.064,9,7850,1563240,996212,11097.78,2,10,4,3,4,NA,NA,1,3,3,3,NA,NA
2011,1,0,0,0,822000,58.696,8,7950,1275162,822000,10859.74,2,10,4,4,5,3,1,3,3,3,3,NA,NA
2011,8,12000,551586,0,778358,63.59055022,7,10310,85722,113139,10838.78,2,17,4,3,4,3,7,3,3,11,2,20,6
2011,1,0,0,0,708500,80.024,7,7860,1101114,708500,10900.95,2,10,4,1,4,3,7,3,3,3,3,NA,NA
2011,1,0,0,0,870000,140.7955167,11,7920,1361934,870000,10965.77,2,10,4,3,5,3,1,1,3,3,3,NA,NA
2011,1,0,763518,0,349500,26.364,7,9150,763518,349500,10303.8,2,10,4,5,6,5,1,3,3,6,3,NA,NA
2011,1,0,1231188,0,765300,56.956,8,8035,1231188,765300,10765.18,2,10,4,5,3,3,1,3,3,6,3,NA,NA
2011,8,13000,537012,0,758258,80.232,7,10195,87276,113800,10719.79,2,17,4,1,4,3,7,3,3,11,3,20,6
2011,3,15000,998678,0,1209728,47.424,9,9130,738578,647359,10657.85,2,27,4,2,4,3,1,1,3,6,3,9,NA
2011,3,15000,926472,0,1258004,39.652,11,9096,633012,543621,10684.71,2,27,4,3,3,3,1,1,3,11,3,9,NA
2011,3,12000,1049158,0,1131351,60.272,8,9084,751850,668104,10860.3,2,27,4,3,4,3,1,3,3,6,3,3,NA
2011,3,10500,846626,0,1082917,61.344,10,9156,583018,530974,10719.4,2,27,4,3,1,3,1,1,3,6,3,9,NA
2011,3,12000,757468,0,900116,80.628,7,9122,471624,354415,10820.74,2,27,4,2,4,3,1,3,3,11,3,9,NA
2012,9,0,257000,0,922100,11.184,1,7364,75,0,10796.22,2,2,4,3,4,3,6,4,1,1,NA,11,NA
2011,1,0,994938,0,497189,52.316,11,9270,994938,497189,10619.52,2,10,4,5,6,5,1,1,3,6,3,NA,NA
2011,1,0,1088488.816,0,550000,63.756,7,9150,1088472,550000,10599.95,2,10,4,5,3,5,1,3,3,6,3,NA,NA
2011,1,0,0,0,993500,164.402811,9,7910,1534806,993500,10926.31,2,10,4,4,6,3,1,1,3,3,3,NA,NA
2011,1,0,988410,0,501200,39.584,8,9285,988410,501200,10256.56,2,10,4,1,6,5,1,3,3,6,3,NA,NA
2011,1,0,0,0,909874,113.072,5,7795,1143828,909874,10769.17,2,16,4,3,1,3,7,2,3,3,3,NA,NA
2011,1,0,0,0,978413,106.628,5,7769,1211154,978413,10738.29,2,16,4,4,3,3,7,2,3,3,3,NA,NA
2011,1,0,944454,0,498353,93.704,10,9290,944454,498353,10399.84,2,10,4,4,2,5,1,1,3,6,3,NA,NA
2011,2,16500,1376194,0,1351741,54.936,11,9178,1058862,786830,10659.01,2,27,4,4,4,3,1,1,3,6,3,9,NA
2011,1,0,0,0,776000,115.2346599,12,7740,1255380,776000,11128,2,10,4,3,1,3,1,4,3,3,3,NA,NA
2011,1,0,0,0,698500,47.26,10,7880,1096074,698500,11079.04,2,10,4,3,1,3,7,1,3,3,3,NA,NA
2011,1,0,0,0,838380,97.424,9,7862,1165080,838380,10832.42,2,16,4,3,1,3,7,1,3,3,3,NA,NA
2011,1,0,0,0,732500,59.452,9,7870,1141686,732500,10817.63,2,10,4,1,4,3,7,1,3,3,3,NA,NA
2011,1,0,0,0,852500,91.812,9,7870,1230684,852500,10914.5,2,10,4,4,3,3,7,1,3,3,3,NA,NA
2011,1,0,951468,0,471000,106.52,12,9080,951468,471000,10378.43,2,10,4,1,6,5,1,4,3,6,3,NA,NA
2011,1,0,1122534,0,6316127.891,81.392,11,9175,1122534,5640000,10615.18,2,10,4,4,6,5,1,1,3,6,3,NA,NA
2011,1,0,0,0,1515583.945,43.216,6,7992,1074822,1354000,10917.17,2,25,4,4,3,3,1,3,3,3,3,NA,NA
2011,1,0,0,0,699035,163.956,11,7780,1075620,699035,10819.62,2,10,4,3,5,3,7,1,3,3,3,NA,NA
2012,1,0,0,0,699004,176.1857485,1,7920,1181544,699004,10976.52,2,10,4,3,5,3,1,4,3,3,3,NA,NA
2012,1,0,0,0,792212,25.36517554,2,7765,1205526,792212,10994.94,2,10,4,3,5,3,7,4,3,3,3,NA,NA
2012,2,15000,1180850,0,1361638,55.148,2,9187,875446,747186,10763.9,2,27,4,3,1,3,1,4,3,11,3,NA,NA
2012,3,16500,1252082,0,1344527,44.156,1,9067,911126,721249,10712.16,2,27,4,3,4,3,1,4,3,11,3,9,NA
2012,3,13500,1282500,0,1391776,52.592,3,9253,1015224,827268,10753.71,2,27,4,2,4,3,1,2,3,11,3,9,NA
2012,2,15000,1229056,0,1113757,87.508,1,9198,1004052,642862,10672.93,2,27,4,3,1,2,6,4,3,11,3,9,NA
2011,3,16500,1392010,0,1479543,65.012,12,9736,536416,441406,10612.52,2,27,4,3,3,3,1,4,3,11,3,9,NA
2012,3,15000,1252438,0,1360760,66.07164649,1,9052,910344,744960,10717.01,2,27,4,2,4,3,1,4,3,11,3,2,NA
2012,1,1500,372132,0,298750,27.04989817,3,9662,372132,298750,10895.4,2,27,4,4,2,5,1,2,3,11,3,NA,NA
2012,1,13200,382000,0,516900,77.016,6,8542,382000,516900,10686.51,2,23,4,3,1,2,1,3,3,11,4,20,NA
2011,1,NA,NA,NA,150000,6.809624121,12,9040,NA,150000,10802.35,2,3,4,4,3,5,1,4,3,NA,3,NA,NA
2011,1,0,0,0,762000,13.405816,11,7985,1207164,762000,10867.32,2,10,4,3,1,3,1,1,3,3,3,NA,NA
2012,1,0,0,0,837500,92.204,2,8400,1442490,837500,10824.3,2,10,4,3,5,2,1,4,3,3,3,NA,NA
2012,1,0,0,0,694000,22.9,2,7795,1090992,694000,10799.89,2,10,4,NA,NA,3,7,4,3,3,3,NA,NA
2012,1,0,0,0,708500,167.076,3,7945,1128204,708500,10773.85,2,10,4,2,5,3,7,2,3,3,3,NA,NA
2012,9,0,6e+05,344000,858000,68.532,2,10451,100000,88625,10866.1,2,2,4,3,1,3,7,4,3,11,3,20,6
2012,9,0,6e+05,342000,858000,74.832,3,10470,100000,88625,10865.51,2,2,4,3,4,3,7,2,3,11,2,NA,6
2012,1,0,0,0,836650,47.17776158,3,7935,1330854,836650,10883.3,2,10,4,3,5,3,1,2,3,3,3,NA,NA
2012,1,0,0,0,871000,79.2680371,3,7880,1384866,871000,10878.44,2,10,4,3,5,3,1,2,3,3,3,NA,NA
2012,1,0,0,0,910000,80.144,3,7950,1398978,910000,10911.12,2,10,4,3,1,3,1,2,3,3,3,NA,NA
2012,1,0,0,0,723275,57.84,3,7950,1136646,723275,10737.66,2,10,4,3,1,3,7,2,3,3,3,NA,NA
2012,2,16500,343212,0,1512590,68.30228208,1,9097,1073814,874733,10742.56,2,27,4,3,3,3,1,4,3,3,3,9,NA
2012,8,0,436000,440500,756750,49.624,4,10410,36000,NA,10806.14,2,2,4,NA,NA,3,7,2,3,11,NA,20,NA
2012,8,0,495000,382500,785730,90.088,4,10450,100000,88625,10758.08,2,2,4,NA,NA,3,7,2,3,11,2,20,6
2012,8,0,5e+05,440500,837125,88.172,5,10460,100000,88625,10790.72,2,2,4,3,1,3,6,2,3,11,2,20,6
2012,1,0,0,0,638027,82.608,2,7900,1029294,638027,11048.32,2,10,4,3,1,3,7,4,3,3,3,NA,NA
2012,1,0,0,0,702544,66.256,2,7890,1101408,702544,11075.43,2,10,4,4,3,3,7,4,3,3,3,NA,NA
2012,3,13500,1329954,0,1372691,126.008,6,9072,972264,717680,10700.96,2,27,4,3,1,1,7,3,3,11,3,9,NA
2012,3,13500,1382763,0,1533446,69.26,4,9189,1067724,861707,10745.75,2,27,4,2,1,3,7,2,3,11,3,20,NA
2012,3,13500,1206562,0,1281451,44.348,3,9044,858152,674829,10724.95,2,27,4,3,4,3,1,2,3,11,3,20,NA
2012,3,13500,1388020,0,1422521,50.208,3,9042,1112622,871833,10616.81,2,27,4,3,3,3,1,2,3,11,3,20,NA
2012,1,0,0,0,1417920,23.064,6,9034,1803816,1266000,11010.64,2,25,4,3,1,2,1,3,3,3,3,NA,NA
2012,6,0,920354,0,719500,128.3355706,5,10310,143501,66000,10786.01,2,2,4,3,3,1,6,2,3,11,5,20,NA
2012,3,15000,1261705,0,1400091,66.716,4,8951,1001700,848371,10682.16,2,27,4,2,4,3,1,2,3,11,3,20,NA
2012,1,0,0,0,618812,26.44,3,8365,1029504,618812,10754.21,2,10,4,3,5,3,7,2,3,3,3,NA,NA
2012,1,0,0,0,772500,53.736,3,7890,1170960,772500,10768.62,2,10,4,3,5,3,7,2,3,3,3,NA,NA
2012,1,0,0,0,1456000,113.412,2,8369,1242612,1300000,11040.32,2,25,4,4,5,2,7,4,3,3,3,NA,NA
2012,1,0,0,0,952500,53.004,4,7965,1598436,952500,10875.01,2,10,4,3,1,3,1,2,3,3,3,NA,NA
2012,1,0,0,0,1263360,89.408,3,8894,1272138,1128000,10933.18,2,25,4,3,3,5,4,2,3,3,3,NA,NA
2012,1,0,0,0,586160,107.56,6,9430,1092882,586160,10850.14,2,25,4,3,2,5,4,3,3,3,3,NA,NA
2012,1,13000,1498728,0,126000,13.24119333,3,8048,1498728,126000,10746.55,2,3,4,4,3,3,1,2,3,11,5,17,NA
2012,13,2000,1379180,0,1303430,41.028,6,11130,143808,93292,10903.37,2,17,4,3,4,3,1,3,3,11,3,20,6
2012,1,14500,0,0,573050,69.256,7,7830,NA,573050,10885.62,2,10,4,3,5,3,7,3,3,NA,3,NA,NA
2012,1,0,0,0,973500,58.896,4,7850,1532874,973500,11119,2,10,4,3,3,3,1,2,3,3,3,NA,NA
2012,3,14000,285016,928066,1367375,39.86,5,9194,928066,749325,10664.46,2,27,4,3,1,3,1,2,3,8,3,9,NA
2012,12,14000,1159998,0,1110849,67.192,8,10954,145698,97974,10687.86,2,17,4,1,3,3,1,3,3,11,3,20,11
2012,11,22000,813204,0,1164992,72.148,7,10983,78834,99918,10737.39,2,17,4,1,4,2,1,3,3,11,3,20,11
2012,1,0,0,0,879500,18.56,4,7950,1429386,879500,10826.51,2,10,4,3,5,3,1,2,3,3,3,NA,NA
2012,1,0,0,0,1341760,125.684,4,8960,1528506,1198000,11057.52,2,25,4,4,3,2,1,2,3,3,3,NA,NA
2012,1,0,0,0,1288000,116.856,6,8988,1691256,1150000,11060.94,2,25,4,4,1,2,1,3,3,3,3,NA,NA
2012,1,0,0,0,1426880,89.228,6,9024,1394904,1274000,11052.12,2,25,4,4,1,2,1,3,3,3,3,NA,NA
2012,7,0,5e+05,266000,698625,51.712,7,10398,100000,88625,10795.05,2,2,4,2,1,3,7,3,3,11,2,20,6
2012,3,14000,1211744,0,1356070,46.096,5,9180,925966,738983,10645.27,2,27,4,3,4,1,1,2,3,11,3,20,NA
2012,1,0,1473948,0,891950,137.532,6,7840,1473948,891950,10798.31,2,10,4,3,5,3,1,3,3,6,3,9,NA
2012,1,7728,754698,0,807151,46.248,5,8882,754698,807151,10794.02,2,21,4,1,3,5,1,2,3,6,5,17,NA
2012,3,12000,1211301,0,1317273,34.92,7,9157,881949,730933,10657.46,2,27,4,4,3,3,1,3,3,11,3,20,NA
2012,7,0,790000,0,875000,55.08842362,6,10451,100000,88625,10786.81,2,2,4,3,3,3,6,3,3,11,2,20,NA
2012,1,12000,923529,0,465600,64.4331449,7,9245,923529,465600,10572.92,2,10,4,4,3,5,1,3,3,6,3,9,NA
