WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,EUR_o..Mstb.,Top_Zone,Deepest_Zone,Number,Type,Depth.Top,Depth.Base,Fluid.Amount,Fluid.Units,Fluid.Type,Propping.Agent.Amount,Propping.Agent.Units,Propping.Agent.Type,Pressure.Breakdown,Injection.Rate,Additive,Mesh.Size,Treated.Stage.Height,Fluid.Amount.Per.Foot,Propping.Agent.Amount.Per.Foot,Total.Height,Geology.Score
2569,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40620,2011,31.56636,-102.09716,10290,160,40,4,1,1,905432,0,0,0,658000,905432,NA,1,4,1,FRAC,7320,10060,905432,GAL,FLUD,658000,LB,SAND,NA,NA,,,2740,330.449635036496,240.14598540146,2313,5874
2570,B,JM COX RESOURCES LIMITED PARTNERSHIP,UPTON,40628,2011,31.54126,-102.07544,10763,40,80,3,8,16,0,13000,767844,0,728484,780844,40.5,2,4,16,FRAC,10444,10666,119784,GAL,X-LINKGEL,85000,LB,SAND,NA,NA,XLNK,20/40,222,539.567567567568,382.882882882883,1504.68,5055.38
2571,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40603,2011,31.51269,-101.98616,10892,40,160,8,3,6,0,15000,1239598,0,1326700,1254598,NA,2,9,6,FRAC,9160,10604,970762,GAL,X-LINKGEL,736953,LB,SAND,NA,NA,XLNK,,1444,672.272853185596,510.355263157895,3180.93,14443.66
2572,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40721,2011,31.51661,-101.98006,10900,40,80,8,4,8,0,0,876800,0,935460,876800,66.252,2,9,8,FRAC,10468,10682,190614,GAL,GEL,101735,LB,SAND,NA,NA,GELA,30/50,214,890.719626168224,475.397196261682,3175.08,14158.3
2573,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40706,2011,31.52273,-101.98014,10895,40,40,NA,5,10,0,15000,1158836,0,1390962,1173836,NA,NA,NA,10,FRAC,9788,10763,506064,GAL,GEL,422079,LB,SAND,NA,NA,GELA,30/50,975,519.04,432.901538461538,NA,NA
2574,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40742,2011,31.50339,-101.95831,10779,40,20,8,7,14,0,0,1211111,0,4476940,1211111,52.436,2,9,14,FRAC,10464,10600,224951,GAL,X-LINKGEL,146668,LB,SAND,NA,NA,BRKR,30/50,136,1654.05147058824,1078.44117647059,3119.4,13314.12
2575,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40731,2011,31.52823,-101.95592,10954,40,40,8,3,6,686142,13500,278666,0,1100839,978308,NA,2,9,6,FRAC,9081,10648,686142,GAL,FLUD,561045,LB,SAND,NA,NA,GELA,,1567,437.869814932993,358.037651563497,3200.43,13606.57
2576,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40657,2011,31.5814,-102.09789,11305,160,40,6,1,1,0,0,1323798,0,651821,1323798,77.244,4,9,1,FRAC,9280,11135,1323798,GAL,GEL,651821,LB,SAND,NA,NA,,,1855,713.637735849057,351.385983827493,1543.76,10285.74
2577,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40772,2011,31.51934,-101.99197,10885,40,80,3,3,6,0,15000,1111976,0,1310274,1126976,63.92773658,2,4,6,FRAC,9187,10482,817270,GAL,X-LINKGEL,707796,LB,SAND,NA,NA,BIOC,,1295,631.096525096525,546.560617760618,1582,5382
2578,B,APACHE CORPORATION,UPTON,40541,2010,31.53058,-102.01112,10830,40,40,8,4,4,0,0,606000,0,706805,606000,58.5,2,9,4,FRAC,10456,10725,250000,GAL,GEL,126430,LB,SAND,NA,NA,,,269,929.368029739777,470,3216.45,13053.82
2579,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40637,2011,31.49749,-102.05204,10665,80,160,3,1,1,925778,0,0,0,657000,925778,29.91337288,2,4,1,FRAC,7770,10520,925778,GAL,FLUD,657000,LB,SAND,NA,NA,,,2750,336.646545454545,238.909090909091,1496.77,5117.57
2580,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40623,2011,31.52103,-102.12677,10522,40,Over 160,3,1,1,1087737,0,0,0,725000,1087737,NA,2,4,1,FRAC,7970,10360,1087758,GAL,FLUD,725000,LB,SAND,NA,NA,,,2390,455.128870292887,303.347280334728,1362,5000
2581,B,JM COX RESOURCES LIMITED PARTNERSHIP,UPTON,40627,2011,31.54211,-102.04044,10895,160,80,7,8,16,0,15000,711522,0,661179,726522,NA,2,8,16,FRAC,10502,10742,123648,GAL,X-LINKGEL,85000,LB,SAND,NA,NA,XLNK,20/40,240,515.2,354.166666666667,3086.9,13877.64
2582,B,JM COX RESOURCES LIMITED PARTNERSHIP,UPTON,40645,2011,31.56276,-102.04776,10960,160,40,3,8,16,0,14000,739032,0,639272,753032,51.00215902,2,4,16,FRAC,10455,10700,118524,GAL,X-LINKGEL,86181,LB,RCSD,NA,NA,XLNK,20/40,245,483.771428571429,351.759183673469,1526.27,5098.03
2583,B,THREE RIVERS OPERATING COMPANY II LLC,UPTON,40711,2011,31.56355,-101.99914,11103,160,40,7,1,2,814758,16632,0,0,778674,831390,18.912,3,9,2,FRAC,8748,11018,814758,GAL,FLUD,778674,LB,SAND,NA,NA,SFAC,,2270,358.92422907489,343.028193832599,2706.57,13248.53
2584,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40661,2011,31.57283,-102.08586,10728,80,40,3,1,1,1087686.633,0,0,0,747540,1087686.633,99.744,2,4,1,FRAC,7890,10420,1087674,GAL,FLUD,747540,LB,SAND,NA,NA,,,2530,429.910671936759,295.470355731225,1491,5059
2585,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40795,2011,31.50716,-102.1214,10492,40,Over 160,3,1,1,587906,0,0,0,508000,587906,28.628,2,4,1,FRAC,7970,10220,587906,GAL,FLUD,508000,LB,SAND,NA,NA,,,2250,261.291555555556,225.777777777778,1385.77,5056.57
2586,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40795,2011,31.50863,-102.11308,11365,40,Over 160,8,1,1,1513344,0,0,0,917500,1513344,NA,2,9,1,FRAC,7940,11240,1513344,GAL,FLUD,917500,LB,SAND,NA,NA,,,3300,458.589090909091,278.030303030303,2967.28,14313.19
2587,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40835,2011,31.5002,-102.11898,11272,40,Over 160,7,1,1,1075494,0,0,0,613000,1075494,NA,3,9,1,FRAC,8595,11170,1075494,GAL,FLUD,613000,LB,SAND,NA,NA,,,2575,417.667572815534,238.058252427184,2341.35,13357.94
2588,B,THREE RIVERS OPERATING COMPANY II LLC,UPTON,40598,2011,31.55359,-102.00891,10907,40,40,6,1,2,854196,8484,0,0,840066,862680,68.208,4,9,2,FRAC,8914,10816,854196,GAL,FLUD,840066,LB,SAND,NA,NA,SFAC,,1902,449.104100946372,441.675078864353,1747.18,9995.48
2589,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40648,2011,31.53826,-102.10538,11244,40,160,8,1,1,1548531.633,0,0,0,923839,1548531.633,131.4437137,2,9,1,FRAC,7945,11150,1548540,GAL,FLUD,923839,LB,SAND,NA,NA,,,3205,483.163806552262,288.249297971919,2996.67,14200.03
2590,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40696,2011,31.53547,-102.10022,11394,40,80,8,1,1,1560426,0,0,0,967500,1560426,48.74,2,9,1,FRAC,7940,11250,1560426,GAL,FLUD,967500,LB,SAND,NA,NA,,,3310,471.427794561934,292.296072507553,3049.3,14194.55
2591,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40788,2011,31.52658,-102.11949,11159,40,Over 160,8,1,1,1509127.266,0,0,0,927500,1509127.266,25.588,2,9,1,FRAC,7960,11020,1509144,GAL,FLUD,927500,LB,SAND,NA,NA,,,3060,493.18431372549,303.104575163399,2910.25,13375.71
2592,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40859,2011,31.53386,-102.10812,11303,40,Over 160,8,1,1,1536570,0,0,0,936899,1536570,NA,2,9,1,FRAC,7950,11170,1536570,GAL,FLUD,936899,LB,SAND,NA,NA,,,3220,477.195652173913,290.962422360248,2996.52,13971.79
2593,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40804,2011,31.50704,-102.05935,11487,40,80,NA,1,1,1563240,0,0,0,996212,1563240,41.064,NA,NA,1,FRAC,7850,11350,1563240,GAL,FLUD,996212,LB,SAND,NA,NA,,,3500,446.64,284.632,NA,NA
2594,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40911,2012,31.51019,-102.07794,11519,40,160,8,1,1,0,0,1718220,0,1243200,1718220,NA,2,9,1,FRAC,7915,11410,1718220,GAL,GEL,1110000,LB,SAND,NA,NA,,,3495,491.622317596567,317.596566523605,3213.07,15162.78
2595,B,APACHE CORPORATION,UPTON,40631,2011,31.56037,-101.91325,10760,40,40,7,3,4,0,2771,502000,0,580875,504771,NA,2,8,4,ACID,7344,10694,2771,GAL,A,0,undefined,undefined,NA,NA,HCL,,3350,0.827164179104478,0,3349.51,14803.03
2596,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40819,2011,31.4955,-102.09131,11508,40,Over 160,8,1,1,1509312,0,0,0,927500,1509312,NA,2,9,1,FRAC,7800,11400,1509312,GAL,FLUD,927500,LB,SAND,NA,NA,,,3600,419.253333333333,257.638888888889,3091.83,14929.45
2597,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40846,2011,31.51253,-102.08383,11493,40,Over 160,8,1,1,1429428,0,0,0,875000,1429428,NA,2,9,1,FRAC,7890,11350,1429428,GAL,FLUD,875000,LB,SAND,NA,NA,,,3460,413.129479768786,252.890173410405,3196.55,15088.08
2598,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40779,2011,31.52864,-102.111,11293,80,Over 160,8,1,1,1275166.184,0,0,0,822000,1275166.184,58.696,2,9,1,FRAC,7950,11010,1275162,GAL,FLUD,822000,LB,SAND,NA,NA,,,3060,416.719607843137,268.627450980392,2982.28,13778.28
2599,B,JM COX RESOURCES LIMITED PARTNERSHIP,UPTON,40737,2011,31.54673,-102.11313,10896,40,80,3,8,16,0,12000,551586,0,778358,563586,63.59055022,2,4,16,FRAC,10310,10516,85722,GAL,X-LINKGEL,113139,LB,RCSD,NA,NA,XLNK,20/40,206,416.126213592233,549.218446601942,1414.86,5087.49
2600,B,JM COX RESOURCES LIMITED PARTNERSHIP,UPTON,40736,2011,31.54169,-102.10804,10813,40,40,3,8,16,0,94000,518910,0,764081,612910,NA,2,4,16,FRAC,10335,10539,82026,GAL,X-LINKGEL,101802,LB,RCSD,NA,NA,XLNK,20/40,204,402.088235294118,499.029411764706,1410.55,5093.32000000001
2601,B,PIONEER NATURAL RESOURCES USA INC,UPTON,41003,2012,31.61067,-102.01624,10852,40,20,3,3,6,0,15000,1172903,0,1296933,1187903,NA,2,4,6,FRAC,9350,10744,886126,GAL,X-LINKGEL,704409,LB,SAND,NA,NA,XLNK,,1394,635.671449067432,505.314921090387,1555.66,5466.45
2602,B,PIONEER NATURAL RESOURCES USA INC,UPTON,41003,2012,31.60782,-102.02127,10897,80,20,3,3,6,0,13500,1280502,0,1444149,1294002,NA,2,4,6,FRAC,9228,10603,1026186,GAL,X-LINKGEL,829775,LB,SAND,NA,NA,XLNK,,1375,746.317090909091,603.472727272727,1531.71,5420.47
2603,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40784,2011,31.51416,-102.06165,11491,40,80,8,1,1,1469827.734,0,0,0,903500,1469827.734,NA,2,9,1,FRAC,7880,11365,1469832,GAL,FLUD,903500,LB,SAND,NA,NA,,,3485,421.759540889527,259.253945480631,3281,15742
2604,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40871,2011,31.51654,-102.06737,11485,40,40,8,1,1,1125432,0,0,0,697500,1125432,NA,2,9,1,FRAC,7795,11365,1125432,GAL,FLUD,697500,LB,SAND,NA,NA,,,3570,315.247058823529,195.378151260504,3246,15482
2605,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40753,2011,31.57593,-102.07363,10685,160,80,3,1,1,1101114,0,0,0,708500,1101114,80.024,2,4,1,FRAC,7860,10450,1101114,GAL,FLUD,708500,LB,SAND,NA,NA,,,2590,425.140540540541,273.552123552124,1506,5104
2606,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40846,2011,31.51306,-102.09707,11389,40,Over 160,8,1,1,1361934,0,0,0,870000,1361934,140.7955167,2,9,1,FRAC,7920,11220,1361934,GAL,FLUD,870000,LB,SAND,NA,NA,,,3300,412.707272727273,263.636363636364,3091.92,14725.08
2607,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40748,2011,31.64743,-102.15038,10750,Over 160,Sub 20,6,1,1,0,0,763518,0,349500,763518,26.364,4,9,1,FRAC,9150,10480,763518,GAL,GEL,349500,LB,SAND,NA,NA,,,1330,574.073684210526,262.781954887218,1197.11,7370.87999999999
2608,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40759,2011,31.57578,-102.11831,11205,Over 160,40,8,1,1,0,0,1231188,0,765300,1231188,56.956,2,9,1,FRAC,8035,10980,1231188,GAL,GEL,765300,LB,SAND,NA,NA,,,2945,418.060441426146,259.864176570458,2916.62,13597.08
2609,B,JM COX RESOURCES LIMITED PARTNERSHIP,UPTON,40784,2011,31.54073,-102.13747,10708,160,80,8,9,18,0,17000,571452,0,739246,588452,NA,2,9,18,FRAC,10561,10630,NA,,X-LINKGEL,NA,,,NA,NA,XLNK,,69,NA,NA,2832.5,13065.33
2610,B,JM COX RESOURCES LIMITED PARTNERSHIP,UPTON,40742,2011,31.5541,-102.13359,10770,160,80,3,8,16,0,13000,537012,0,758258,550012,80.232,2,4,16,FRAC,10195,10404,87276,GAL,X-LINKGEL,113800,LB,SAND,NA,NA,XLNK,20/40,209,417.588516746411,544.497607655502,1397.17,4935.98
2611,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40810,2011,31.50126,-102.0668,11500,40,Over 160,8,1,1,1341324.633,0,0,0,817999,1341324.633,NA,2,9,1,FRAC,7760,11370,1341312,GAL,FLUD,817999,LB,SAND,NA,NA,,,3610,371.554570637119,226.592520775623,3222.7,15169.97
2612,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40801,2011,31.523,-101.95416,10870,20,80,8,3,6,0,15000,998678,0,1209728,1013678,47.424,2,9,6,FRAC,9130,10668,738578,GAL,GEL,647359,LB,SAND,NA,NA,GELA,,1538,480.219765929779,420.909622886866,3183.02,13465.79
2613,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40863,2011,31.52425,-101.9599,10900,40,40,8,3,6,0,15000,926472,0,1258004,941472,39.652,2,9,6,FRAC,9096,10652,633012,GAL,X-LINKGEL,543621,LB,SAND,NA,NA,GELA,,1556,406.820051413882,349.370822622108,3191.98,13599.9
2614,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40801,2011,31.52548,-101.96805,10903,40,40,8,3,6,0,12000,285523,518550,880323,816073,NA,2,9,6,FRAC,9142,10676,518550,GAL,SLKW,302948,LB,SAND,NA,NA,GELA,,1534,338.037809647979,197.488917861799,3193.25,13595.59
2615,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40784,2011,31.50499,-101.98273,10830,40,80,8,3,6,0,12000,1049158,0,1131351,1061158,60.272,2,9,6,FRAC,9084,10661,751850,GAL,GEL,668104,LB,SAND,NA,NA,BIOC,,1577,476.759670259987,423.655041217502,3187.24,15139.96
2616,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40840,2011,31.52087,-101.97454,10890,40,160,8,3,6,0,10500,846626,0,1082917,857126,61.344,2,9,6,FRAC,9156,10694,583018,GAL,GEL,530974,LB,SAND,NA,NA,GELA,,1538,379.075422626788,345.2366710013,3173.62,13728.53
2617,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40855,2011,31.5195,-101.98021,10875,40,80,8,3,6,0,15000,1221783,0,1465775,1236783,NA,2,9,6,FRAC,9082,10694,923384,GAL,GEL,907176,LB,SAND,NA,NA,GELA,,1612,572.818858560794,562.764267990074,3169.28,13833.01
2618,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40927,2012,31.50425,-101.98724,10831,40,80,8,2,4,891274,15000,342198,0,1226166,1248472,NA,2,9,4,FRAC,9075,10628,891274,GAL,FLUD,693713,LB,SAND,NA,NA,SFAC,,1553,573.904700579523,446.692208628461,3189.23,15206.18
2619,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40751,2011,31.51022,-101.98036,10882,20,80,8,3,6,0,12000,757468,0,900116,769468,80.628,2,9,6,FRAC,9122,10680,471624,GAL,X-LINKGEL,354415,LB,SAND,NA,NA,GELA,,1558,302.711168164313,227.480744544288,3183.26,14704.47
2620,B,APACHE CORPORATION,UPTON,40937,2012,31.56407,-101.91437,10899,40,80,7,9,9,760500,0,257000,0,922100,1017500,11.184,2,8,10,ACID,7364,10739,75,GAL,A,0,undefined,undefined,NA,NA,HCL,,3375,0.0222222222222222,0,3346.13,14779.59
2621,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40855,2011,31.53063,-102.10286,11395,80,160,8,1,1,1604358,0,0,0,1184960,1604358,NA,2,9,1,FRAC,7890,11260,1604358,GAL,FLUD,1058000,LB,SAND,NA,NA,,,3370,476.070623145401,313.946587537092,3044.89,14094.83
2622,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40875,2011,31.61858,-102.11414,11033,Over 160,Sub 20,6,1,1,0,0,994938,0,497189,994938,52.316,4,9,1,FRAC,9270,10850,994938,GAL,GEL,497189,LB,SAND,NA,NA,,,1580,629.707594936709,314.676582278481,1406.35,8819.06
2623,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40749,2011,31.6318,-102.10916,11011,Over 160,40,6,1,1,0,0,1088488.816,0,550000,1088488.816,63.756,4,9,1,FRAC,9150,10880,1088472,GAL,GEL,550000,LB,SAND,NA,NA,,,1730,629.174566473988,317.919075144509,1393.22,8539.12000000001
2624,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40812,2011,31.53259,-102.09487,11465,80,Sub 20,8,1,1,1534806,0,0,0,993500,1534806,164.402811,2,9,1,FRAC,7910,11222,1534806,GAL,FLUD,993500,LB,SAND,NA,NA,,,3312,463.407608695652,299.969806763285,3099.08,14258.43
2625,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40767,2011,31.64832,-102.13273,10850,160,Sub 20,6,1,1,0,0,988410,0,501200,988410,39.584,4,9,1,FRAC,9285,10615,988410,GAL,GEL,501200,LB,SAND,NA,NA,,,1330,743.165413533835,376.842105263158,1189.79,7108.71
2626,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40878,2011,31.51106,-101.99213,10887,80,160,8,3,6,0,15000,1127900,0,1315297,1142900,NA,2,9,6,FRAC,9291,10571,735312,GAL,X-LINKGEL,597471,LB,SAND,NA,NA,GELA,,1280,574.4625,466.77421875,3179.32,14328.41
2627,B,HPC ENERGY LLC,UPTON,40687,2011,31.53937,-102.12832,10725,40,160,3,1,1,1143828,0,0,0,909874,1143828,113.072,2,4,1,FRAC,7795,10300,1143828,GAL,FLUD,909874,LB,SAND,NA,NA,,,2505,456.617964071856,363.223153692615,1375,5101
2628,B,HPC ENERGY LLC,UPTON,40671,2011,31.54724,-102.1308,10554,80,40,3,1,1,1211154,0,0,0,978413,1211154,106.628,2,4,1,FRAC,7769,10250,1211154,GAL,FLUD,978413,LB,SAND,NA,NA,,,2481,488.171704957678,394.362353889561,1369,4991
2629,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40789,2011,31.52011,-102.08595,11565,40,80,8,1,1,1323840,0,0,0,810000,1323840,NA,2,9,1,FRAC,7835,11330,1323840,GAL,FLUD,810000,LB,SAND,NA,NA,,,3495,378.781115879828,231.759656652361,3169.5,14743.99
2630,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40788,2011,31.49307,-102.11664,11390,40,Over 160,8,1,1,1375642.816,0,0,0,926000,1375642.816,NA,2,9,1,FRAC,7920,11280,1375626,GAL,FLUD,926000,LB,SAND,NA,NA,,,3360,409.4125,275.595238095238,2850.71,14330.8
2631,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40825,2011,31.63012,-102.13071,10896,80,20,6,1,1,0,0,944454,0,498353,944454,93.704,4,9,1,FRAC,9290,10720,944454,GAL,GEL,498353,LB,SAND,NA,NA,,,1430,660.457342657343,348.498601398601,1297.94,7641.85
2632,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40868,2011,31.50572,-102.0151,10779,80,80,8,2,4,0,16500,1376194,0,1351741,1392694,54.936,2,9,4,FRAC,9178,10666,1058862,GAL,GEL,786830,LB,SAND,NA,NA,GELA,,1488,711.600806451613,528.783602150538,3140.05,12807.91
2633,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40960,2012,31.49533,-102.03829,10795,40,80,3,3,6,0,16500,1335380,0,1473553,1351880,NA,2,4,6,FRAC,9097,10504,1036560,GAL,X-LINKGEL,888984,LB,SAND,NA,NA,XLNK,30/50,1407,736.716417910448,631.829424307036,1496.24,5169.95
2634,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40886,2011,31.50942,-102.06507,11490,40,160,8,1,1,1255367.367,0,0,0,776000,1255367.367,115.2346599,2,9,1,FRAC,7740,11335,1255380,GAL,FLUD,776000,LB,SAND,NA,NA,,,3595,349.201668984701,215.855354659249,3322,15862
2635,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40843,2011,31.50493,-102.06801,10814,40,160,3,1,1,1096074,0,0,0,698500,1096074,47.26,2,4,1,FRAC,7880,10485,1096074,GAL,FLUD,698500,LB,SAND,NA,NA,,,2605,420.757773512476,268.138195777351,1514.69,5213
2636,B,HPC ENERGY LLC,UPTON,40742,2011,31.55047,-102.11758,10654,80,40,3,1,1,1305696,0,0,0,1133215.986,1305696,NA,2,4,1,FRAC,7780,10344,1305696,GAL,FLUD,1012000,LB,SAND,NA,NA,,,2564,509.241809672387,394.695787831513,1390,5043
2637,B,HPC ENERGY LLC,UPTON,40789,2011,31.54288,-102.11507,10674,40,160,3,1,1,1165080,0,0,0,838380,1165080,97.424,2,4,1,FRAC,7862,10376,1165080,GAL,FLUD,838380,LB,SAND,NA,NA,,,2514,463.436754176611,333.484486873508,1377,5090
2638,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40810,2011,31.56336,-102.10938,10693,160,80,3,1,1,1141690.184,0,0,0,732500,1141690.184,59.452,2,4,1,FRAC,7870,10370,1141686,GAL,FLUD,732500,LB,SAND,NA,NA,,,2500,456.6744,293,1432,4977
2639,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40785,2011,31.56236,-102.08232,10680,80,40,3,1,1,1230700.816,0,0,0,852500,1230700.816,91.812,2,4,1,FRAC,7870,10420,1230684,GAL,FLUD,852500,LB,SAND,NA,NA,,,2550,482.621176470588,334.313725490196,1467,5105
2640,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40805,2011,31.6099,-102.15134,10870,160,40,6,1,1,0,0,1093764,0,537900,1093764,NA,4,9,1,FRAC,9075,10710,1093764,GAL,GEL,537900,LB,SAND,NA,NA,,,1635,668.96880733945,328.990825688073,1242.41,8026.7
2641,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40883,2011,31.61938,-102.1409,11550,160,Sub 20,6,1,1,0,0,951468,0,471000,951468,106.52,4,9,1,FRAC,9080,10680,951468,GAL,GEL,471000,LB,SAND,NA,NA,,,1600,594.6675,294.375,1236.13,7716.75
2642,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40875,2011,31.59455,-102.14988,10915,80,Sub 20,6,1,1,0,0,1122534,0,6316127.891,1122534,81.392,4,9,1,FRAC,9175,10785,1122534,GAL,GEL,5640000,LB,SAND,NA,NA,,,1610,697.226086956522,3503.10559006211,1377.39,8948.7
2643,B,PARSLEY ENERGY OPERATIONS LLC,UPTON,40720,2011,31.64124,-101.92573,11093,80,40,8,1,1,1074822,0,0,0,1515583.945,1074822,43.216,2,9,1,FRAC,7992,10948,1074822,GAL,FLUD,1354000,LB,SAND,NA,NA,,,2956,363.606901217862,458.051420838972,3521.2,15371.98
2644,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40859,2011,31.5197,-102.11672,10610,40,Over 160,3,1,1,1075620,0,0,0,699035,1075620,163.956,2,4,1,FRAC,7780,10390,1075620,GAL,FLUD,699035,LB,SAND,NA,NA,,,2610,412.114942528736,267.829501915709,1375.42,5080.45
2645,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40927,2012,31.51511,-102.08872,11517,40,Over 160,8,1,1,1181544,0,0,0,699004,1181544,176.1857485,2,9,1,FRAC,7920,11380,1181544,GAL,FLUD,699004,LB,SAND,NA,NA,,,3460,341.486705202312,202.024277456647,3174.32,14870.95
2646,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40955,2012,31.50543,-102.0815,10945,40,Over 160,3,1,1,1205526,0,0,0,792212,1205526,25.36517554,2,4,1,FRAC,7765,10570,1205526,GAL,FLUD,792212,LB,SAND,NA,NA,,,2805,429.777540106952,282.428520499109,1482.59,5139.23
2647,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40938,2012,31.51815,-101.98781,10890,40,160,8,2,4,0,15000,1180850,0,1361638,1195850,55.148,2,9,4,FRAC,9187,10704,875446,GAL,X-LINKGEL,747186,LB,SAND,NA,NA,,,1517,577.090309822017,492.541858932103,3171.98,13854.67
2648,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40911,2012,31.50111,-102.00708,10855,40,80,8,3,6,0,16500,1252082,0,1344527,1268582,44.156,2,9,6,FRAC,9067,10742,911126,GAL,X-LINKGEL,721249,LB,SAND,NA,NA,GELA,,1675,543.955820895522,430.596417910448,3134.32,13357.58
2649,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40973,2012,31.51581,-101.99771,10905,20,80,8,3,6,0,13500,1282500,0,1391776,1296000,52.592,2,9,6,FRAC,9253,10679,1015224,GAL,X-LINKGEL,827268,LB,SAND,NA,NA,GELA,,1426,711.938288920056,580.131837307153,3180.31,13613.82
2650,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40961,2012,31.50805,-102.02712,10942,40,Over 160,9,3,6,0,13500,1266981,0,1383142,1280481,NA,1,9,6,FRAC,9283,10741,1000902,GAL,X-LINKGEL,822896,LB,SAND,NA,NA,XLNK,,1458,686.489711934156,564.400548696845,4007.7,13643.78
2651,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40923,2012,31.50978,-102.02101,10907,40,160,6,2,4,0,15000,1229056,0,1113757,1244056,87.508,3,8,4,FRAC,9198,10576,1004052,GAL,X-LINKGEL,642862,LB,SAND,NA,NA,GELA,,1378,728.629898403483,466.518142235123,2560.12,11940.2
2652,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40856,2011,31.499475,-102.0749611,11490,40,Over 160,8,1,1,1389515.367,0,0,0,851055,1389515.367,NA,2,9,1,FRAC,7745,11390,1389528,GAL,FLUD,851055,LB,SAND,NA,NA,,,3645,381.214814814815,233.485596707819,3144.06,14377.88
2653,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40892,2011,31.5197305,-101.9528889,10854,40,40,8,3,6,0,16500,1392010,0,1479543,1408510,65.012,2,9,6,FRAC,9736,10564,536416,GAL,X-LINKGEL,441406,LB,SAND,NA,NA,GELA,,828,647.845410628019,533.099033816425,3171.88,13452.27
