EUR_o..Mstb.,Completion.Year,Surface.Latitude,Surface.Longitude,Fluid.Water..Gals.,Acid..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,Completion.Month,Number,Depth.Top,Subarea,Operator,County,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Deepest_Zone,Completion.Season,Type,Fluid.Type
57.864,2011,31.63168,-101.420765,831195,0,0,831195,831195,7,1,7960,2,25,4,3,2,6,1,3,3,3
101.464,2012,31.63613,-101.420765,831195,0,0,831195,831195,1,1,8818,2,25,4,4,3,21,1,4,3,3
54.86,2011,31.52273,-101.420765,831195,0,0,733702,831195,2,1,7920,2,10,4,3,5,18,7,4,3,3
77.416,2011,31.51813,-101.420765,0,15000,0,831195,831195,2,8,9162,2,27,4,3,4,13,1,4,3,6
60.44,2011,31.52141,-101.420765,0,0,0,831195,831195,3,6,9120,2,27,4,3,4,13,1,2,3,6
69.892,2011,31.51797,-101.420765,0,15000,0,831195,831195,4,6,9200,2,27,4,3,1,18,7,2,3,6
13.406,2010,31.57771,-101.420765,0,0,0,725465,746800,11,4,10081,2,2,4,3,3,4,6,1,3,6
104.8542318,2012,31.52155,-101.420765,0,0,517500,831195,831195,3,9,10503,2,2,4,3,3,17,6,2,3,11
59.936,2011,31.63999,-101.420765,0,16500,0,831195,831195,1,6,9363,2,27,4,4,3,18,7,4,3,6
11.04,2010,31.56503,-101.420765,568000,0,0,659375,763000,12,7,10450,2,2,4,3,3,4,6,4,3,11
75.196,2011,31.53275,-101.420765,743500,0,0,604688,743500,5,8,7637,2,2,4,4,3,17,6,2,1,1
65.652,2011,31.5069,-101.420765,0,0,0,831195,831195,7,6,9174,2,27,4,4,4,13,1,3,3,6
52.52,2011,31.50106,-101.420765,0,16500,0,831195,831195,7,8,9094,2,27,4,4,4,1,1,3,3,6
55.86,2011,31.50711,-101.420765,0,15000,0,831195,831195,6,6,9234,2,27,4,3,1,13,1,3,3,6
35.784,2011,31.50995,-101.420765,678918,12000,0,831195,831195,12,6,9364,2,27,4,4,1,13,1,4,3,3
57.116,2011,31.51268,-101.420765,0,13500,0,831195,831195,9,4,9216,2,27,4,3,1,13,1,1,3,6
63.628,2011,31.51144,-101.420765,645438,15000,0,831195,831195,11,6,9223,2,27,4,3,1,13,1,1,3,3
54.856,2011,31.51676,-101.420765,0,15000,0,831195,831195,10,6,9216,2,27,4,3,4,13,1,1,3,11
55.292,2011,31.51414,-101.420765,0,13500,0,831195,831195,9,6,9244,2,27,4,4,4,17,6,1,3,11
61.92,2011,31.49217,-101.420765,0,15000,0,831195,831195,7,6,9136,2,27,4,3,4,13,1,3,3,11
54.916,2011,31.6331,-101.420765,831195,0,0,831195,831195,4,7,9905,2,3,4,1,3,18,7,2,3,3
62.112,2011,31.5183,-101.420765,831195,0,0,826398,831195,3,1,7815,2,10,4,3,3,18,7,2,3,3
59.18,2011,31.52235,-101.420765,831195,0,0,734050,831195,3,1,7835,2,10,4,4,4,18,7,2,3,3
47.492,2011,31.56052,-101.420765,0,9000,0,573320,557016,3,10,10307,2,17,4,4,4,11,7,2,3,11
40.5,2011,31.54126,-101.420765,0,13000,0,728484,780844,3,16,10444,2,17,4,3,4,18,7,2,3,11
66.252,2011,31.51661,-101.420765,0,0,0,831195,831195,6,8,10468,2,27,4,3,4,13,1,3,3,6
52.436,2011,31.50339,-101.420765,0,0,0,831195,831195,7,14,10464,2,27,4,3,2,13,1,3,3,11
77.244,2011,31.5814,-101.420765,0,0,0,651821,831195,4,1,9280,2,10,4,1,3,21,1,2,3,6
63.92773658,2011,31.51934,-101.420765,0,15000,0,831195,831195,8,6,9187,2,27,4,3,4,18,7,3,3,11
58.5,2010,31.53058,-101.420765,0,0,0,706805,606000,12,4,10456,2,2,4,3,3,13,1,4,3,6
29.91337288,2011,31.49749,-101.420765,831195,0,0,657000,831195,4,1,7770,2,10,4,4,1,18,7,2,3,3
51.00215902,2011,31.56276,-101.420765,0,14000,0,639272,753032,4,16,10455,2,17,4,1,3,18,7,2,3,11
18.912,2011,31.56355,-101.420765,814758,16632,0,778674,831195,6,2,8748,2,34,4,1,3,6,1,3,3,3
99.744,2011,31.57283,-101.420765,831195,0,0,747540,831195,4,1,7890,2,10,4,4,3,18,7,2,3,3
28.628,2011,31.50716,-101.420765,587906,0,0,508000,587906,9,1,7970,2,10,4,3,5,18,7,1,3,3
68.208,2011,31.55359,-101.420765,831195,8484,0,831195,831195,2,2,8914,2,34,4,3,3,21,1,4,3,3
131.4437137,2011,31.53826,-101.420765,831195,0,0,831195,831195,4,1,7945,2,10,4,3,1,13,1,2,3,3
48.74,2011,31.53547,-101.420765,831195,0,0,831195,831195,6,1,7940,2,10,4,3,4,13,1,3,3,3
25.588,2011,31.52658,-101.420765,831195,0,0,831195,831195,9,1,7960,2,10,4,3,5,13,1,1,3,3
41.064,2011,31.50704,-101.420765,831195,0,0,831195,831195,9,1,7850,2,10,4,3,4,14.2666120435689,2.92704217721398,1,3,3
58.696,2011,31.52864,-101.420765,831195,0,0,822000,831195,8,1,7950,2,10,4,4,5,13,1,3,3,3
63.59055022,2011,31.54673,-101.420765,0,12000,0,778358,563586,7,16,10310,2,17,4,3,4,18,7,3,3,11
80.024,2011,31.57593,-101.420765,831195,0,0,708500,831195,7,1,7860,2,10,4,1,4,18,7,3,3,3
140.7955167,2011,31.51306,-101.420765,831195,0,0,831195,831195,11,1,7920,2,10,4,3,5,13,1,1,3,3
26.364,2011,31.64743,-101.420765,0,0,0,349500,763518,7,1,9150,2,10,4,5,6,21,1,3,3,6
56.956,2011,31.57578,-101.420765,0,0,0,765300,831195,8,1,8035,2,10,4,5,3,13,1,3,3,6
80.232,2011,31.5541,-101.420765,0,13000,0,758258,550012,7,16,10195,2,17,4,1,4,18,7,3,3,11
47.424,2011,31.523,-101.420765,0,15000,0,831195,831195,9,6,9130,2,27,4,2,4,13,1,1,3,6
39.652,2011,31.52425,-101.420765,0,15000,0,831195,831195,11,6,9096,2,27,4,3,3,13,1,1,3,11
60.272,2011,31.50499,-101.420765,0,12000,0,831195,831195,8,6,9084,2,27,4,3,4,13,1,3,3,6
61.344,2011,31.52087,-101.420765,0,10500,0,831195,831195,10,6,9156,2,27,4,3,1,13,1,1,3,6
80.628,2011,31.51022,-101.420765,0,12000,0,831195,769468,7,6,9122,2,27,4,2,4,13,1,3,3,11
11.184,2012,31.56407,-101.420765,760500,0,0,831195,831195,1,10,7364,2,2,4,3,4,17,6,4,1,1
52.316,2011,31.61858,-101.420765,0,0,0,497189,831195,11,1,9270,2,10,4,5,6,21,1,1,3,6
63.756,2011,31.6318,-101.420765,0,0,0,550000,831195,7,1,9150,2,10,4,5,3,21,1,3,3,6
164.402811,2011,31.53259,-101.420765,831195,0,0,831195,831195,9,1,7910,2,10,4,4,6,13,1,1,3,3
39.584,2011,31.64832,-101.420765,0,0,0,501200,831195,8,1,9285,2,10,4,1,6,21,1,3,3,6
113.072,2011,31.53937,-101.420765,831195,0,0,831195,831195,5,1,7795,2,16,4,3,1,18,7,2,3,3
106.628,2011,31.54724,-101.420765,831195,0,0,831195,831195,5,1,7769,2,16,4,4,3,18,7,2,3,3
93.704,2011,31.63012,-101.420765,0,0,0,498353,831195,10,1,9290,2,10,4,4,2,21,1,1,3,6
54.936,2011,31.50572,-101.420765,0,16500,0,831195,831195,11,4,9178,2,27,4,4,4,13,1,1,3,6
115.2346599,2011,31.50942,-101.420765,831195,0,0,776000,831195,12,1,7740,2,10,4,3,1,13,1,4,3,3
47.26,2011,31.50493,-101.420765,831195,0,0,698500,831195,10,1,7880,2,10,4,3,1,18,7,1,3,3
97.424,2011,31.54288,-101.420765,831195,0,0,831195,831195,9,1,7862,2,16,4,3,1,18,7,1,3,3
59.452,2011,31.56336,-101.420765,831195,0,0,732500,831195,9,1,7870,2,10,4,1,4,18,7,1,3,3
91.812,2011,31.56236,-101.420765,831195,0,0,831195,831195,9,1,7870,2,10,4,4,3,18,7,1,3,3
106.52,2011,31.61938,-101.420765,0,0,0,471000,831195,12,1,9080,2,10,4,1,6,21,1,4,3,6
81.392,2011,31.59455,-101.420765,0,0,0,831195,831195,11,1,9175,2,10,4,4,6,21,1,1,3,6
43.216,2011,31.64124,-101.420765,831195,0,0,831195,831195,6,1,7992,2,25,4,4,3,13,1,3,3,3
163.956,2011,31.5197,-101.420765,831195,0,0,699035,831195,11,1,7780,2,10,4,3,5,18,7,1,3,3
176.1857485,2012,31.51511,-101.420765,831195,0,0,699004,831195,1,1,7920,2,10,4,3,5,13,1,4,3,3
25.36517554,2012,31.50543,-101.420765,831195,0,0,792212,831195,2,1,7765,2,10,4,3,5,18,7,4,3,3
55.148,2012,31.51815,-101.420765,0,15000,0,831195,831195,2,4,9187,2,27,4,3,1,13,1,4,3,11
44.156,2012,31.50111,-101.420765,0,16500,0,831195,831195,1,6,9067,2,27,4,3,4,13,1,4,3,11
52.592,2012,31.51581,-101.420765,0,13500,0,831195,831195,3,6,9253,2,27,4,2,4,13,1,2,3,11
87.508,2012,31.50978,-101.420765,0,15000,0,831195,831195,1,4,9198,2,27,4,3,1,10,6,4,3,11
65.012,2011,31.5197305,-101.420765,0,16500,0,831195,831195,12,6,9736,2,27,4,3,3,13,1,4,3,11
66.07164649,2012,31.51971,-101.420765,0,15000,0,831195,831195,1,6,9052,2,27,4,2,4,13,1,4,3,11
27.04989817,2012,31.49566,-101.420765,0,1500,0,298750,373632,3,2,9662,2,27,4,4,2,21,1,2,3,11
77.016,2012,31.492,-101.420765,0,13200,0,516900,395200,6,2,8542,2,23,4,3,1,6,1,3,3,11
6.809624121,2011,31.64144,-101.420765,132696.514221518,4641.73126377698,76197.8149922389,150000,509716.330940942,12,1,9040,2,3,4,4,3,21,1,4,3,7.12662479021245
13.405816,2011,31.49499,-101.420765,831195,0,0,762000,831195,11,1,7985,2,10,4,3,1,13,1,1,3,3
92.204,2012,31.53526,-101.420765,831195,0,0,831195,831195,2,1,8400,2,10,4,3,5,6,1,4,3,3
22.9,2012,31.51423,-101.420765,831195,0,0,694000,831195,2,1,7795,2,10,4,3.17397287658601,3.22409956850788,18,7,4,3,3
167.076,2012,31.53319,-101.420765,831195,0,0,708500,831195,3,1,7945,2,10,4,2,5,18,7,2,3,3
68.532,2012,31.55422,-101.420765,0,0,344000,831195,831195,2,9,10451,2,2,4,3,1,18,7,4,3,11
74.832,2012,31.55878,-101.420765,0,0,342000,831195,831195,3,9,10470,2,2,4,3,4,18,7,2,3,11
47.17776158,2012,31.5037,-101.420765,831195,0,0,831195,831195,3,1,7935,2,10,4,3,5,13,1,2,3,3
79.2680371,2012,31.49657,-101.420765,831195,0,0,831195,831195,3,1,7880,2,10,4,3,5,13,1,2,3,3
80.144,2012,31.53922,-101.420765,831195,0,0,831195,831195,3,1,7950,2,10,4,3,1,13,1,2,3,3
57.84,2012,31.52731,-101.420765,831195,0,0,723275,831195,3,1,7950,2,10,4,3,1,18,7,2,3,3
68.30228208,2012,31.51393,-101.420765,831195,16500,0,831195,831195,1,4,9097,2,27,4,3,3,13,1,4,3,3
49.624,2012,31.54364,-101.420765,0,0,440500,756750,831195,4,8,10410,2,2,4,2.826644184249,2.47468224973108,18,7,2,3,11
90.088,2012,31.53745,-101.420765,0,0,382500,785730,831195,4,8,10450,2,2,4,2.87939073139576,2.73046002275872,18,7,2,3,11
88.172,2012,31.54912,-101.420765,0,0,440500,831195,831195,5,8,10460,2,2,4,3,1,17,6,2,3,11
82.608,2012,31.50748,-101.420765,831195,0,0,638027,831195,2,1,7900,2,10,4,3,1,18,7,4,3,3
66.256,2012,31.51205,-101.420765,831195,0,0,702544,831195,2,1,7890,2,10,4,4,3,18,7,4,3,3
126.008,2012,31.49912,-101.420765,0,13500,0,831195,831195,6,6,9072,2,27,4,3,1,5,7,3,3,11
69.26,2012,31.50212,-101.420765,0,13500,0,831195,831195,4,6,9189,2,27,4,2,1,18,7,2,3,11
44.348,2012,31.50129,-101.420765,0,13500,0,831195,831195,3,6,9044,2,27,4,3,4,13,1,2,3,11
50.208,2012,31.50846,-101.420765,0,13500,0,831195,831195,3,6,9042,2,27,4,3,3,13,1,2,3,11
23.064,2012,31.648,-101.420765,831195,0,0,831195,831195,6,1,9034,2,25,4,3,1,6,1,3,3,3
128.3355706,2012,31.5172,-101.420765,0,0,0,719500,831195,5,6,10310,2,2,4,3,3,4,6,2,3,11
66.716,2012,31.49269,-101.420765,0,15000,0,831195,831195,4,6,8951,2,27,4,2,4,13,1,2,3,11
26.44,2012,31.53212,-101.420765,831195,0,0,618812,831195,3,1,8365,2,10,4,3,5,18,7,2,3,3
53.736,2012,31.51967,-101.420765,831195,0,0,772500,831195,3,1,7890,2,10,4,3,5,18,7,2,3,3
113.412,2012,31.63928,-101.420765,831195,0,0,831195,831195,2,1,8369,2,25,4,4,5,11,7,4,3,3
53.004,2012,31.53714,-101.420765,831195,0,0,831195,831195,4,1,7965,2,10,4,3,1,13,1,2,3,3
89.408,2012,31.6008,-101.420765,831195,0,0,831195,831195,3,1,8894,2,25,4,3,3,24,4,2,3,3
107.56,2012,31.59239,-101.420765,831195,0,0,586160,831195,6,1,9430,2,25,4,3,2,24,4,3,3,3
13.24119333,2012,31.62684,-101.420765,0,13000,0,126000,831195,3,2,8048,2,3,4,4,3,13,1,2,3,11
41.028,2012,31.54215,-101.420765,0,2000,0,831195,831195,6,15,11130,2,17,4,3,4,13,1,3,3,11
69.256,2012,31.50764,-101.420765,0,14500,0,573050,14500,7,2,7830,2,10,4,3,5,18,7,3,3,6.98669716862915
58.896,2012,31.51054,-101.420765,831195,0,0,831195,831195,4,1,7850,2,10,4,3,3,13,1,2,3,3
39.86,2012,31.50417,-101.420765,0,14000,831195,831195,831195,5,6,9194,2,27,4,3,1,13,1,2,3,8
67.192,2012,31.56123,-101.420765,0,14000,0,831195,831195,8,19,10954,2,17,4,1,3,13,1,3,3,11
72.148,2012,31.55591,-101.420765,0,22000,0,831195,831195,7,22,10983,2,17,4,1,4,6,1,3,3,11
18.56,2012,31.51553,-101.420765,831195,0,0,831195,831195,4,1,7950,2,10,4,3,5,13,1,2,3,3
125.684,2012,31.63574,-101.420765,831195,0,0,831195,831195,4,1,8960,2,25,4,4,3,6,1,2,3,3
116.856,2012,31.63226,-101.420765,831195,0,0,831195,831195,6,1,8988,2,25,4,4,1,6,1,3,3,3
89.228,2012,31.64976,-101.420765,831195,0,0,831195,831195,6,1,9024,2,25,4,4,1,6,1,3,3,3
51.712,2012,31.54227,-101.420765,0,0,266000,698625,766000,7,7,10398,2,2,4,2,1,18,7,3,3,11
46.096,2012,31.50194,-101.420765,0,14000,0,831195,831195,5,6,9180,2,27,4,3,4,1,1,2,3,11
137.532,2012,31.52309,-101.420765,0,0,0,831195,831195,6,1,7840,2,10,4,3,5,13,1,3,3,6
46.248,2012,31.55543,-101.420765,0,7728,0,807151,762426,5,2,8882,2,21,4,1,3,21,1,2,3,6
34.92,2012,31.51599,-101.420765,0,12000,0,831195,831195,7,6,9157,2,27,4,4,3,13,1,3,3,11
55.08842362,2012,31.56951,-101.420765,0,0,0,831195,790000,6,7,10451,2,2,4,3,3,17,6,3,3,11
64.4331449,2012,31.59873,-101.420765,0,12000,0,465600,831195,7,2,9245,2,10,4,4,3,21,1,3,3,6
