WellID,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,EUR_o..Mstb.,Completion.Month,Number,Depth.Top,Depth.Base,Propping.Agent.Amount,Subarea,Operator,County,Completion.Date,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Top_Zone,Deepest_Zone,Completion.Season,Type,Fluid.Type
2225,2012,31.54188,-101.3923,8992,3,6,0,13500,831195,0,831195,831195,13.992,2,6,7429,8738,580431,6,27,3,2012-02-11,3,4,18,3,7,4,3,11
2229,2012,31.48826,-101.4208,8025,4,4,0,0,134668,325000,465000,459668,21.94,2,4,7744,7869,125000,5,2,3,2012-02-15,3,3,18,3,7,4,3,8
2230,2012,31.49176,-101.4208,8055,4,4,0,0,57000,490000,473000,547000,21.56,2,4,7710,7868,125000,5,2,3,2012-02-18,3,4,16,3,5,4,3,8
2234,2012,31.62685,-101.4208,8295,1,1,NA,NA,NA,NA,NA,NA,40.632,1,1,5998,8052,0,6,18,3,2012-01-31,4,1,18,3,7,4,3,1
2235,2012,31.56379,-101.3997,8614,3,6,0,13500,831195,0,831195,831195,46.472,2,6,7502,8246,599699,6,27,3,2012-02-25,4,4,11,2,7,4,3,11
2237,2012,31.53383,-101.4208,10054,1,2,0,9072,762426,0,503744,771498,7.836,1,2,5956,9887,503744,6,13,3,2012-01-19,6,3,21,5,1,4,3,6
2238,2012,31.64411,-101.4208,8330,NA,1,NA,NA,NA,NA,NA,NA,33.152,1,2,5979,8030,703045,6,18,3,2012-01-31,3,1,18,3,7,4,3,3
2239,2012,31.47793,-101.4208,10241,7,7,0,0,600000,160000,679250,760000,56.668,3,7,9681,9970,88625,5,2,3,2012-03-05,1,2,26,5,7,2,3,11
2240,2012,31.53076,-101.4208,9745,1,1,NA,NA,NA,NA,NA,NA,84.096,7,1,7390,9452,NA,6,18,3,2012-07-03,3,4,26,5,7,3,3,8
2241,2012,31.63757,-101.4208,8340,1,1,NA,NA,NA,NA,NA,NA,35.184,2,1,6312,8012,0,6,18,3,2012-02-21,3,4,18,3,7,4,3,1
2242,2012,31.65067,-101.4187,8270,1,1,NA,NA,NA,NA,NA,NA,126.068,4,1,5937,7953,0,6,18,3,2012-04-05,3,5,18,3,7,2,3,1
2243,2012,31.64264,-101.4208,8331,1,1,NA,NA,NA,NA,NA,NA,32.19556,5,1,6036,8078,0,6,18,3,2012-05-02,5,2,18,3,7,2,3,1
2244,2012,31.61329,-101.4208,8240,1,1,NA,NA,NA,NA,NA,NA,55.55354,3,1,5951,8005,NA,6,18,3,2012-03-23,3,1,18,3,7,2,3,8
2245,2012,31.63968,-101.4208,8242,1,1,NA,NA,NA,NA,NA,NA,23.00821,4,1,5929,7987,0,6,18,3,2012-04-04,4,4,18,3,7,2,3,1
2246,2012,31.64056,-101.4117,8210,1,1,NA,NA,NA,NA,NA,NA,47.04,6,1,5905,7957,0,6,18,3,2012-06-19,4,5,18,3,7,3,3,1
2247,2012,31.51177,-101.4208,9935,1,2,0,10080,831195,0,568000,831195,37.424,6,2,6633,9795,568000,6,13,3,2012-06-03,4,4,25,5,6,3,3,6
2248,2012,31.53511,-101.4208,9950,1,2,0,9072,831195,0,602720,831195,33.536,4,2,7854,9835,602720,6,13,3,2012-04-13,4,2,25,5,6,2,3,6
2249,2012,31.53831,-101.4208,9983,1,2,0,8064,831195,0,555880,831195,109.772,4,2,7815,9750,555880,6,13,3,2012-04-15,3,3,26,5,7,2,3,11
2250,2012,31.63296,-101.4208,9870,1,1,NA,NA,NA,NA,NA,NA,24.508,7,1,7651,9652,NA,6,18,3,2012-07-03,3,1,25,5,6,3,3,8
2251,2012,31.57472,-101.4208,9910,1,1,NA,NA,NA,NA,NA,NA,37.556,9,1,7590,9661,NA,6,18,3,2012-09-01,3,2,25,5,6,1,3,8
2252,2012,31.61058,-101.4033,8150,1,1,NA,NA,NA,NA,NA,NA,25.484,5,1,5801,7861,0,6,18,3,2012-05-12,3,4,5,1,7,2,3,1
2253,2012,31.51949,-101.4175,9703,4,8,0,12000,831195,0,831195,831195,47.032,6,8,9482,9538,144162,6,27,3,2012-06-24,4,1,10,2,6,3,3,11
2254,2012,31.52041,-101.4208,9678,3,6,0,10500,831195,0,831195,831195,34.92,7,6,7411,8318,477584,6,27,3,2012-07-21,4,4,18,3,7,3,3,11
2255,2012,31.61735,-101.4208,8233,1,1,NA,NA,NA,NA,NA,NA,53.61674,6,1,6316,8025,0,6,18,3,2012-06-30,3,4,18,3,7,3,3,1
2256,2003,31.56046,-101.4208,8950,3,6,0,5000,201474,0,466630,206474,29.576,4,6,7191,7378,136630,3,27,4,2003-04-10,4,3,18,3,7,2,3,11
2258,2003,31.60823,-101.4208,8805,3,6,0,3500,176500,0,473330,180000,28.968,1,7,7026,7232,138330,3,27,4,2003-01-10,5,3,5,1,7,4,3,11
2259,2003,31.58556,-101.4208,8750,3,6,0,5000,201474,0,471200,206474,18.522,1,6,6972,7164,136200,3,27,4,2003-01-10,1,3,5,1,7,4,3,11
2264,2003,31.55915,-101.4208,9305,3,8,0,5000,194292,0,470870,199292,29.33414,8,8,7456,7629,0,2,27,4,2003-08-28,4,3,18,3,7,3,1,1
2265,2003,31.55556,-101.4208,9520,3,6,0,5000,197954,0,469940,202954,46.25148,8,6,8856,9065,153693,2,27,4,2003-08-28,1,3,18,3,7,3,3,11
2266,2003,31.5609,-101.4208,9313,3,8,0,5000,195342,0,471980,200342,27.11063,9,8,7429,7617,0,2,27,4,2003-09-19,4,4,18,3,7,1,1,1
2267,2003,31.58419,-101.4208,9240,3,6,0,5000,191057,0,470700,196057,28.84242,9,6,7485,7668,127080,2,27,4,2003-09-27,4,3,18,3,7,1,3,11
2269,2004,31.5992,-101.4208,8890,3,6,0,5000,200103,0,473210,205103,23.713,7,6,7103,7288,133929,3,27,4,2004-07-08,3,6,16,3,5,3,3,11
2270,2004,31.60298,-101.4208,8920,3,6,0,5000,202183,0,474721,207183,28.698,10,6,7091,7288,144336,3,27,4,2004-10-02,3,3,3,1,5,1,3,11
2271,2004,31.59312,-101.4208,8881,3,6,0,5000,201350,0,473590,206350,28.074,6,6,7067,7252,137811,3,27,4,2004-06-17,1,2,16,3,5,3,3,11
2273,2004,31.6432,-101.4208,10515,4,8,0,10000,274430,0,150700,284430,68.516,5,8,8493,8669,74000,2,13,4,2004-05-10,3,4,11,2,7,2,3,6
2274,2004,31.6502,-101.4208,10502,3,6,0,9000,285444,0,116000,294444,33.648,6,6,10110,10208,28000,2,13,4,2004-06-15,4,4,26,5,7,3,3,6
2275,2004,31.6457,-101.4208,10520,4,8,0,10000,281398,0,551000,291398,56.128,6,8,10166,10213,18000,2,13,4,2004-06-09,3,4,11,2,7,3,3,6
2276,2004,31.61572,-101.4208,8830,3,6,0,5000,197652,0,472050,202652,55.32661,5,6,7077,7282,135150,3,27,4,2004-05-19,5,3,3,1,5,2,3,11
2279,2004,31.53072,-101.4208,9080,3,6,0,5000,197232,0,472150,202232,32.264,7,6,7247,7459,135198,2,27,4,2004-07-08,1,3,5,1,7,3,3,11
2282,2004,31.6316,-101.4208,10500,4,8,0,10000,288768,0,190460,298768,54.99746,8,8,10115,10193,31384,2,13,4,2004-08-07,4,4,11,2,7,3,3,6
2285,2005,31.6513,-101.4208,10515,4,8,0,10000,283373,0,187351,293373,27.552,6,8,10184,10237,30800,2,13,4,2005-06-14,3,3,11,2,7,3,3,6
2288,2006,31.54026,-101.4208,9455,3,6,0,4000,202468,0,470820,206468,28.94867,4,6,7750,7917,135580,2,27,4,2006-04-21,3,3,18,3,7,2,3,11
2291,2006,31.59182,-101.4208,9289,3,6,0,5500,192604,0,470580,198104,30.184,3,6,7533,7730,133314,2,27,4,2006-03-23,1,3,18,3,7,2,3,11
2293,2005,31.49799,-101.4208,10775,1,2,0,19500,831195,0,831195,831195,106.1478,12,2,7332,10324,831195,2,10,4,2005-12-21,3,1,18,3,7,4,3,11
2295,2006,31.53011,-101.4208,9614,6,12,0,14000,425552,0,523720,439552,41.41698,3,12,9507,9535,17270,2,27,4,2006-03-03,3,3,18,3,7,2,3,6
2297,2006,31.6271,-101.4208,10500,1,1,0,0,0,831195,762680,831195,98.168,6,1,7737,10334,762680,2,13,4,2006-06-13,3,4,18,3,7,3,3,4
2299,2006,31.6266,-101.4208,10405,1,2,742140,0,0,0,831195,742140,111.2085,7,2,7745,10322,831195,2,13,4,2006-07-14,4,1,18,3,7,3,3,3
2301,2007,31.6221,-101.4208,10525,1,1,118272,0,0,0,799762,118272,95.57578,3,1,7733,10344,799762,2,13,4,2007-03-10,4,5,18,3,7,2,3,9
2304,2007,31.6496,-101.4208,10599,1,1,831195,0,0,0,800820,831195,25.244,1,1,7752,10267,800820,2,13,4,2007-01-31,4,4,5,1,7,4,3,9
2305,2006,31.6311,-101.4208,10545,1,1,677796,0,0,0,801640,677796,69.67213,7,1,7353,10247,801640,2,13,4,2006-07-13,4,4,5,1,7,3,3,3
2306,2006,31.6331,-101.4208,10546,1,1,831195,0,0,0,831195,831195,97.30477,7,1,7340,10307,831195,2,13,4,2006-07-14,4,3,5,1,7,3,3,3
2309,2007,31.6251,-101.4208,10406,1,1,831195,0,0,0,800960,831195,142.2788,6,1,7746,10188,800960,2,13,4,2007-06-07,3,4,18,3,7,3,3,3
2310,2006,31.6206,-101.4208,10410,1,1,831195,0,0,0,831195,831195,200.612,10,1,7746,10304,831195,2,13,4,2006-10-28,4,4,18,3,7,1,3,3
2312,2006,31.6216,-101.4208,10514,1,1,831195,0,0,0,831195,831195,48.36601,10,1,7719,10368,831195,2,13,4,2006-10-12,4,1,18,3,7,1,3,3
2314,2006,31.6137,-101.4208,10407,1,1,831195,0,0,0,831195,831195,81.896,10,1,7738,10174,831195,2,13,4,2006-10-28,3,4,18,3,7,1,3,9
2315,2006,31.49626,-101.4208,12554,1,1,324534,0,0,0,351380,324534,34.5821,8,1,9179,10481,351380,2,13,4,2006-08-20,3,5,26,5,7,3,3,3
2318,2006,31.4935,-101.4208,10655,1,2,0,14500,831195,0,763000,831195,63.79352,7,2,7312,10247,763000,2,10,4,2006-07-15,3,4,18,3,7,3,3,11
2319,2006,31.50092,-101.4208,10675,1,2,0,14000,831195,0,790500,831195,65.876,6,2,7397,10352,790500,2,10,4,2006-06-30,3,5,18,3,7,3,3,11
2322,2006,31.4915,-101.4208,10674,1,2,0,14500,831195,0,763000,831195,90.536,12,2,7315,10175,763000,2,10,4,2006-12-25,3,4,18,3,7,4,3,11
2323,2006,31.49847,-101.4208,10662,1,2,0,14500,831195,0,788000,831195,99.872,12,2,7384,10315,788000,2,10,4,2006-12-13,3,5,18,3,7,4,3,11
2324,2006,31.51054,-101.4208,10671,1,2,0,14500,831195,0,760500,831195,96.516,12,2,7738,10330,760500,2,10,4,2006-12-03,3,5,18,3,7,4,3,6
2325,2007,31.59152,-101.4208,9203,3,6,0,5250,190193,0,476670,195443,32.056,1,6,7569,7762,137747,2,27,4,2007-01-25,5,3,3,1,5,4,3,11
2331,2007,31.54646,-101.4208,10010,1,1,569436,0,0,0,207348,569436,52.712,3,1,7441,9905,207348,2,28,4,2007-03-19,3,3,18,3,7,2,3,3
2332,2007,31.50859,-101.4208,10680,1,2,0,11500,831195,0,741000,831195,72.612,5,2,7753,10267,741000,2,10,4,2007-05-17,3,5,NA,NA,NA,2,3,11
2334,2007,31.49181,-101.4208,10354,6,12,0,18000,338781,0,340492,356781,58.74359,11,12,9207,9313,127786,2,27,4,2007-11-14,4,4,26,5,7,1,3,11
2339,2007,31.49626,-101.4208,10767,5,10,0,15000,446702,0,317200,461702,50.01729,12,10,9118,9205,71823,2,27,4,2007-12-29,3,1,26,5,7,4,3,6
2342,2008,31.55595,-101.4208,10000,3,3,446720,0,0,0,365875,446720,36.984,1,3,9107,9871,94000,2,28,4,2008-01-21,3,2,18,3,7,4,3,9
2343,2008,31.55367,-101.4208,10035,3,3,400250,0,0,0,365875,400250,39,1,3,9049,9859,94000,2,28,4,2008-01-22,3,3,18,3,7,4,3,9
2344,2008,31.55523,-101.4208,10000,3,3,405250,0,0,0,359875,405250,34.05661,4,3,9101,9860,94000,2,28,4,2008-04-22,3,2,5,1,7,2,3,9
2346,2008,31.55165,-101.4208,10011,3,3,406000,0,0,0,365875,406000,19.33643,4,3,9058,9823,94000,2,28,4,2008-04-26,3,3,5,1,7,2,3,9
2351,2008,31.49252,-101.4208,10620,1,2,0,9500,780660,0,671000,790160,38.624,1,2,7774,10185,671000,2,10,4,2008-01-29,3,5,18,3,7,4,3,11
2353,2008,31.52535,-101.4208,10010,7,14,0,12000,445584,0,831195,457584,26.32,4,14,7363,7530,136481,2,27,4,2008-04-24,3,3,18,3,7,2,3,11
2354,2008,31.50219,-101.4208,10528,10,20,0,16500,831195,0,831195,831195,73.2,5,20,7566,7731,156148,2,27,4,2008-05-25,3,1,5,1,7,2,3,11
2355,2008,31.49475,-101.4208,10540,8,16,0,13000,695296,0,831195,708296,46.49132,6,16,7446,7611,133683,2,27,4,2008-06-27,4,4,18,3,7,3,3,11
2357,2008,31.51474,-101.4208,8454,3,6,0,4500,149634,0,416707,154134,15.496,5,6,7253,7417,140396,2,27,4,2008-05-03,3,4,16,3,5,2,3,11
2358,2008,31.50796,-101.4208,10500,1,2,0,11500,824000,0,696000,831195,56.34661,5,2,7710,10321,696000,2,10,4,2008-05-01,3,5,18,3,7,2,3,11
2359,2008,31.55119,-101.4208,10550,7,7,0,0,528864,0,645000,528864,44.856,7,7,10083,10499,70000,2,17,4,2008-07-25,1,4,5,1,7,3,3,11
2360,2008,31.56122,-101.4208,10050,5,5,573000,0,0,0,221500,573000,58.388,6,5,9652,9903,48000,2,28,4,2008-06-08,3,4,18,3,7,3,3,9
2361,2008,31.56316,-101.4208,10033,4,4,350500,0,700500,0,356750,831195,26.56,6,4,9446,9987,48000,2,28,4,2008-06-15,3,3,18,3,7,3,3,9
2364,2008,31.58401,-101.4208,10376,1,2,610806,19362,0,0,703547,630168,83.18,5,2,9321,10372,703547,2,5,4,2008-05-22,1,3,26,5,7,2,3,9
2365,2008,31.55337,-101.4208,11000,1,1,NA,NA,NA,NA,NA,NA,67.91191,7,1,7116,10860,NA,2,17,4,2008-07-26,1,4,1,1,1,3,3,NA
2366,2008,31.59411,-101.4208,10628,1,2,831195,17052,0,0,831195,831195,61.572,6,2,8268,10528,831195,2,5,4,2008-06-10,3,3,18,3,7,3,3,3
2367,2008,31.5183,-101.4208,8468,3,6,0,4500,159513,0,479800,164013,32.132,5,6,7267,7443,153547,2,27,4,2008-05-03,3,3,16,3,5,2,3,11
2370,2008,31.59116,-101.4208,10459,1,2,762972,15624,0,0,827900,778596,49.93943,7,2,8314,10459,827900,2,5,4,2008-07-16,1,3,11,2,7,3,3,9
2371,2008,31.58609,-101.4208,10605,1,2,831195,16422,0,0,831195,831195,69.55068,7,2,7702,10504,831195,2,5,4,2008-07-28,4,3,18,3,7,3,3,3
2372,2008,31.56216,-101.4208,10013,3,3,454500,0,0,0,356750,454500,36.436,7,3,9127,9892,85000,2,28,4,2008-07-09,3,3,18,3,7,3,3,9
2375,2008,31.56399,-101.4208,10027,3,3,410750,0,0,0,27500,410750,41.136,8,3,9126,9484,10750,2,28,4,2008-08-09,3,3,18,3,7,3,3,9
2377,2008,31.56771,-101.4208,10033,3,3,368000,0,0,0,356750,368000,36.356,7,3,9101,9865,85000,2,28,4,2008-07-07,3,3,18,3,7,3,3,9
2378,2008,31.5596,-101.4208,9991,3,3,454500,0,0,0,356750,454500,48.028,6,3,9112,9873,85000,2,28,4,2008-06-29,3,3,18,3,7,3,3,9
2379,2009,31.49997,-101.4208,10670,1,2,0,12000,639482,0,585000,651482,82.47706,10,2,7639,10182,585000,2,10,4,2009-10-29,4,4,18,3,7,1,3,11
2380,2008,31.51928,-101.4208,10403,3,3,546000,0,0,0,36500,546000,28.50589,12,3,9177,10330,19750,2,2,4,2008-12-03,3,1,18,3,7,4,3,9
2381,2009,31.52448,-101.4208,10316,3,3,472500,0,0,0,418000,472500,37.07602,1,3,9209,10184,144000,2,2,4,2009-01-21,3,3,18,3,7,4,3,9
2385,2008,31.51676,-101.4208,10624,10,20,0,16500,831195,0,831195,831195,49.468,11,20,7412,7577,147647,2,27,4,2008-11-26,3,3,18,3,7,1,3,11
2387,2008,31.49853,-101.4208,10658,8,16,0,13500,804106,0,831195,817606,34.3655,12,16,7368,7542,163932,2,27,4,2008-12-17,3,4,18,3,7,4,3,11
2390,2010,31.62561,-101.4208,10300,1,2,671916,14000,0,0,831195,685916,41.364,4,2,7850,9810,831195,2,3,4,2010-04-06,1,3,18,3,7,2,3,3
2392,2008,31.51385,-101.4208,10081,3,3,516000,0,0,0,36500,516000,36.45197,12,3,9174,10027,19750,2,2,4,2008-12-03,3,1,5,1,7,4,3,9
2398,2008,31.49899,-101.4208,10505,1,2,0,14000,802000,0,660000,816000,83.504,10,2,7741,10321,660000,2,10,4,2008-10-29,3,5,18,3,7,1,3,11
2402,2010,31.63271,-101.4208,10110,6,12,0,15000,611940,0,720000,626940,5.68,8,12,9828,9896,120000,2,3,4,2010-08-30,4,3,18,3,7,3,3,11
2403,2009,31.55044,-101.4208,10000,1,2,138000,0,0,0,74000,138000,51.28691,1,1,9892,10000,74000,2,28,4,2009-01-15,4,2,18,3,7,4,3,9
2405,2010,31.59087,-101.4208,11327,9,9,645011,0,0,0,818300,645011,37.424,10,9,10744,10920,81000,2,5,4,2010-10-07,3,4,6,2,1,1,3,3
2407,2009,31.60367,-101.4208,10312,1,1,0,0,831195,0,447474,831195,26.59581,9,1,9090,10170,447474,2,10,4,2009-09-29,4,6,26,5,7,1,3,6
2408,2009,31.61163,-101.4208,10226,1,1,0,0,831195,0,430101,831195,46.908,10,1,9200,10076,430101,2,10,4,2009-10-16,1,3,26,5,7,1,3,6
2409,2009,31.60762,-101.4208,10416,1,1,0,0,831195,0,445720,831195,77.25085,10,1,9204,10208,445720,2,10,4,2009-10-28,1,6,26,5,7,1,3,6
2411,2010,31.58884,-101.4208,10312,1,1,831195,0,0,0,802329,831195,43.112,12,1,8220,10210,802329,2,22,4,2010-12-02,1,3,11,2,7,4,3,9
2412,2009,31.51367,-101.4208,10410,1,2,0,12500,815335,0,675000,827835,53.768,3,2,7764,10282,675000,2,10,4,2009-03-18,3,5,18,3,7,2,3,11
2413,2009,31.50343,-101.4208,10539,1,2,0,12500,813283,0,660000,825783,67.692,4,2,7751,10353,660000,2,10,4,2009-04-15,3,5,18,3,7,2,3,11
2419,2010,31.62739,-101.4208,11000,1,2,0,37500,219452,0,831195,256952,118.884,7,2,7708,10936,831195,2,25,4,2010-07-03,4,3,17,3,6,3,3,6
2420,2010,31.63445,-101.4208,11000,9,17,0,27000,191931,0,831195,218931,163.868,7,17,10950,10970,4636,2,25,4,2010-07-27,3,1,10,2,6,3,3,11
2424,2010,31.62804,-101.4208,10972,1,2,0,24500,212454,0,831195,236954,69.34,4,2,8288,10850,831195,2,25,4,2010-04-16,4,4,10,2,6,2,3,11
2426,2010,31.54825,-101.4208,10885,10,20,0,13000,623238,0,831195,636238,68.288,3,20,10642,10705,2162,2,17,4,2010-03-07,1,4,17,3,6,2,3,11
2427,2010,31.55121,-101.4208,10900,9,18,0,13000,23291,0,831195,36291,81.38081,3,18,10510,10722,55000,2,17,4,2010-03-04,1,4,5,1,7,2,3,11
2428,2010,31.55133,-101.4208,10840,8,16,0,12000,831195,0,831195,831195,73.564,3,16,10349,10562,94801,2,17,4,2010-03-10,1,4,5,1,7,2,3,11
2432,2010,31.60639,-101.4208,10892,9,18,0,15000,831195,0,831195,831195,48.844,1,18,7648,7811,136815,2,27,4,2010-01-13,4,2,5,1,7,4,3,11
2434,2009,31.54112,-101.4208,10300,3,3,0,0,0,454000,452615,454000,76.856,12,3,9138,10187,153500,2,2,4,2009-12-18,3,1,18,3,7,4,3,8
2435,2010,31.60272,-101.4208,10910,9,18,0,15000,831195,0,831195,831195,75.43824,2,18,7626,7792,134158,2,27,4,2010-02-27,4,3,18,3,7,4,3,11
2438,2011,31.55056,-101.4208,10872,4,4,613000,0,103000,0,678625,716000,85.712,2,4,10421,10687,67500,2,2,4,2011-02-22,3,1,18,3,7,4,3,11
2440,2010,31.61251,-101.4208,10904,8,16,0,13500,831195,0,819760,831195,60.556,2,16,8250,8399,133361,2,27,4,2010-02-17,3,3,11,2,7,4,3,11
2441,2010,31.60954,-101.4208,10880,9,18,0,15300,831195,0,831195,831195,56.568,2,18,7670,7838,117456,2,27,4,2010-02-17,3,3,18,3,7,4,3,11
2444,2010,31.50972,-101.4208,10735,9,18,0,15000,831195,0,831195,831195,97.788,8,18,8246,8348,147768,2,27,4,2010-08-18,3,1,11,2,7,3,3,11
2445,2009,31.54706,-101.4208,10324,3,3,0,0,0,581600,449300,581600,68.756,12,3,9141,10177,142300,2,2,4,2009-12-30,3,1,5,1,7,4,3,8
2448,2010,31.53395,-101.4208,10325,3,3,0,0,0,634000,547300,634000,71.092,1,3,9149,10204,248100,2,2,4,2010-01-20,3,4,18,3,7,4,3,8
2449,2010,31.50843,-101.4208,10345,3,3,0,0,0,554400,459125,554400,64.33161,2,3,9201,10226,150550,2,2,4,2010-02-14,3,1,5,1,7,4,3,8
2453,2010,31.533,-101.4208,10790,3,3,0,0,0,436500,643865,436500,53.86,5,3,9154,10709,273320,2,2,4,2010-05-31,3,4,13,3,1,2,3,8
2457,2010,31.55987,-101.4208,10800,3,3,NA,NA,NA,NA,NA,NA,66.76,12,3,9176,10286,NA,2,2,4,2010-12-01,3,3,18,3,7,4,3,6
2458,2010,31.54812,-101.4208,10839,3,3,0,0,334000,341500,646397,675500,90.412,6,3,9152,10709,223302,2,2,4,2010-06-15,3,1,17,3,6,3,3,6
2459,2010,31.50607,-101.4208,12700,1,2,0,23058,831195,0,572500,831195,21.748,8,2,9182,12246,572500,2,13,4,2010-08-05,3,5,24,5,4,3,3,6
2461,2010,31.51108,-101.4208,10790,1,2,0,14490,0,0,657000,14490,51.888,3,2,7830,10300,657000,2,10,4,2010-03-21,4,5,18,3,7,2,3,NA
2462,2010,31.50123,-101.4208,10745,10,20,0,16500,831195,0,831195,831195,94.936,10,20,7626,7766,831195,2,27,4,2010-10-29,3,1,18,3,7,1,3,11
2463,2010,31.52231,-101.4208,10898,5,5,475500,0,295000,0,831195,770500,56.358,1,5,10462,10752,697503,2,2,4,2011-01-01,4,3,1,1,1,4,3,11
2464,2011,31.52391,-101.4208,10905,8,8,448500,0,390000,0,774138,831195,56.68,6,9,7563,10656,0,2,2,4,2011-06-24,4,4,5,1,7,3,1,1
2465,2012,31.51677,-101.4208,10845,8,8,0,0,200000,687500,794375,831195,49.844,1,9,7575,10732,0,2,2,4,2012-01-21,4,4,1,1,1,4,1,1
2466,2011,31.52599,-101.4208,10931,8,8,330681,0,423632,0,831195,754313,76.244,8,9,7371,10799,0,2,2,4,2011-08-02,3,3,4,1,6,3,1,1
2467,2011,31.52597,-101.4208,10907,9,9,582000,0,377500,0,831195,831195,31.468,12,10,7707,10786,0,2,2,4,2011-12-19,4,3,17,3,6,4,1,1
2468,2010,31.58313,-101.4208,10837,3,3,0,0,0,476000,469180,476000,57.16,5,3,8999,10724,177790,2,2,4,2010-05-12,1,4,17,3,6,2,3,8
2469,2010,31.52919,-101.4208,10563,1,2,0,14500,0,0,673200,14500,71.148,4,2,7960,10340,673200,2,10,4,2010-04-02,3,5,18,3,7,2,3,NA
2470,2010,31.52416,-101.4208,10550,1,1,0,0,831195,0,393500,831195,71.56,5,1,8365,10365,393500,2,10,4,2010-05-14,3,5,18,3,7,2,3,6
2473,2010,31.50444,-101.4208,10772,7,14,0,14000,831195,0,831195,831195,17.686,11,14,7612,7778,74375,2,27,4,2010-11-03,3,4,13,3,1,1,3,11
2474,2010,31.51292,-101.4208,10801,10,20,0,16500,831195,0,831195,831195,64.64,10,20,7618,7780,122752,2,27,4,2010-10-29,3,1,17,3,6,1,3,11
2476,2010,31.51672,-101.4208,10508,1,2,831195,14994,0,0,NA,831195,62.008,6,2,8350,10270,NA,2,10,4,2010-06-02,3,5,18,3,7,3,3,3
2477,2010,31.50249,-101.4208,10630,1,2,0,22214,0,0,684500,22214,34.192,8,2,7900,10500,684500,2,10,4,2010-08-03,3,5,18,3,7,3,3,NA
2478,2010,31.50444,-101.4208,10618,1,2,0,14500,0,0,653500,14500,33.11299,7,2,8330,10490,653500,2,10,4,2010-07-10,3,5,18,3,7,3,3,NA
2483,2010,31.64466,-101.4208,10140,6,12,0,16000,670950,0,730000,686950,35.896,7,12,9916,9936,120000,2,3,4,2010-07-03,3,3,18,3,7,3,3,11
2485,2010,31.5176,-101.4208,10600,1,2,0,16500,0,0,732500,16500,96.684,8,2,7830,10460,732500,2,10,4,2010-08-20,4,1,18,3,7,3,3,NA
2488,2011,31.50216,-101.4208,10725,4,8,0,0,831195,0,831195,831195,53.336,6,8,9746,10525,607634,2,27,4,2011-06-30,2,1,18,3,7,3,3,6
2489,2011,31.5155,-101.4208,10859,3,6,0,16500,831195,0,831195,831195,45.976,4,6,9154,10641,831195,2,27,4,2011-04-05,4,4,13,3,1,2,3,6
2492,2010,31.64515,-101.4208,10921,11,22,0,18000,831195,56700,831195,831195,60.408,10,22,7780,7940,122176,2,27,4,2010-10-23,3,4,17,3,6,1,3,4
2493,2010,31.63554,-101.4208,10919,9,18,0,15000,831195,0,831195,831195,56.768,11,18,7773,7938,112334,2,27,4,2010-11-03,4,3,18,3,7,1,3,11
2494,2010,31.63806,-101.4208,10950,5,5,0,0,831195,0,831195,831195,96.344,12,5,9882,10938,466022,2,27,4,2010-12-11,3,4,4,1,6,4,3,6
2500,2011,31.498,-101.4208,10610,1,1,831195,0,0,0,743500,831195,43.176,1,1,7851,10440,743500,2,10,4,2011-01-22,3,5,18,3,7,4,3,3
2501,2010,31.55594,-101.4208,10786,3,3,732000,0,0,0,619627,732000,22.884,8,3,8992,10696,226689,2,2,4,2010-08-11,4,3,17,3,6,3,3,3
2505,2012,31.52371,-101.4208,10902,8,8,0,0,554500,208000,794350,762500,32.904,2,8,10445,10739,88600,2,2,4,2012-02-09,4,3,13,3,1,4,3,11
2510,2010,31.63036,-101.4208,10745,1,2,0,12012,0,0,470600,12012,39.636,12,2,9164,10604,470600,2,10,4,2010-12-03,1,3,21,5,1,4,3,NA
2511,2010,31.51153,-101.4208,10595,1,1,831195,0,0,0,644037,831195,46.432,9,1,8255,10500,644037,2,10,4,2010-09-21,3,5,18,3,7,1,3,3
2512,2010,31.54647,-101.4208,10575,1,1,831195,0,0,0,831195,831195,58.968,10,1,7805,10356,831195,2,16,4,2010-10-19,3,1,18,3,7,1,3,3
2513,2010,31.53888,-101.4208,10565,1,1,831195,0,0,0,831195,831195,50.188,10,1,7831,10428,831195,2,16,4,2010-10-17,3,1,18,3,7,1,3,3
2515,2010,31.51556,-101.4208,10590,1,2,0,18000,0,0,831195,18000,93.748,11,2,7430,10420,831195,2,10,4,2010-11-17,4,5,5,1,7,1,3,NA
2517,2011,31.5247,-101.4208,10715,1,1,831195,0,0,0,813500,831195,70.732,1,1,7345,10440,813500,2,10,4,2011-01-23,3,1,5,1,7,4,3,3
2519,2011,31.53107,-101.4208,10500,1,1,831195,0,0,0,631100,831195,100.196,1,1,7770,10270,631100,2,10,4,2011-01-20,3,1,18,3,7,4,3,3
2521,2010,31.49102,-101.4208,11540,1,2,0,22500,0,0,831195,22500,106.66,1,2,7805,11320,831195,2,10,4,2011-01-01,3,1,13,3,1,4,3,NA
