WellID,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,EUR_o..Mstb.,Completion.Month,Number,Depth.Top,Depth.Base,Fluid.Amount,Propping.Agent.Amount,Subarea,Operator,County,Completion.Date,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Deepest_Zone,Between_Zone,Top_Zone,Deepest_Zone2,Completion.Season,Type,Fluid.Units,Fluid.Type,Propping.Agent.Units,Propping.Agent.Type
2449,2010,31.50843,-101.420765,10345,3,3,0,0,0,554400,459125,554400,64.33160572,2,3,9201,10226,308000,150550,B,APACHE CORPORATION,UPTON,2010-02-14,40,160,WFMP,CLFK --> WFMP,CLFK,WFMP,winter,FRAC,GAL,SLKW,LB,SAND
2453,2010,31.533,-101.420765,10790,3,3,0,0,0,436500,643865,436500,53.86,5,3,9154,10709,150000,273320,B,APACHE CORPORATION,UPTON,2010-05-31,40,80,ATOKA,SPBR_U --> ATOKA,SPBR_U,ATOKA,spring,FRAC,GAL,SLKW,LB,SAND
2458,2010,31.54812,-101.420765,10839,3,3,0,0,334000,341500,646397,675500,90.412,6,3,9152,10709,334000,223302,B,APACHE CORPORATION,UPTON,2010-06-15,40,160,STRAWN,SPBR_U --> STRAWN,SPBR_U,STRAWN,summer,FRAC,GAL,GEL,LB,SAND
2459,2010,31.50607,-101.420765,12700,1,2,0,23058,831195,0,572500,831195,21.748,8,2,9182,12246,831195,572500,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,UPTON,2010-08-05,40,Over 160,SIL_DEV,WFMP --> SIL_DEV,WFMP,SIL_DEV,summer,FRAC,GAL,GEL,LB,SAND
2462,2010,31.50123,-101.420765,10745,10,20,0,16500,831195,0,831195,831195,94.936,10,20,7626,7766,45528,831195,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2010-10-29,40,160,WFMP,SPBR_U --> WFMP,SPBR_U,WFMP,autumm,FRAC,GAL,X-LINKGEL,LB,SAND
2463,2010,31.52231,-101.420765,10898,5,5,475500,0,295000,0,831195,770500,56.358,1,5,10462,10752,95000,697503,B,APACHE CORPORATION,UPTON,2011-01-01,80,40,ATOKA,CLFK --> ATOKA,CLFK,ATOKA,winter,FRAC,GAL,X-LINKGEL,LB,SAND
2468,2010,31.58313,-101.420765,10837,3,3,0,0,0,476000,469180,476000,57.16,5,3,8999,10724,226000,177790,B,APACHE CORPORATION,UPTON,2010-05-12,160,80,STRAWN,SPBR_U --> STRAWN,SPBR_U,STRAWN,spring,FRAC,GAL,SLKW,LB,SAND
2470,2010,31.52416,-101.420765,10550,1,1,0,0,831195,0,393500,831195,71.56,5,1,8365,10365,831195,393500,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2010-05-14,40,Over 160,WFMP,SPBR_U --> WFMP,SPBR_U,WFMP,spring,FRAC,GAL,GEL,LB,SAND
2473,2010,31.50444,-101.420765,10772,7,14,0,14000,831195,0,831195,831195,17.686,11,14,7612,7778,73432,74375,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2010-11-03,40,80,ATOKA,SPBR_U --> ATOKA,SPBR_U,ATOKA,autumm,FRAC,GAL,X-LINKGEL,LB,SAND
2474,2010,31.51292,-101.420765,10801,10,20,0,16500,831195,0,831195,831195,64.64,10,20,7618,7780,51616,122752,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2010-10-29,40,160,STRAWN,SPBR_U --> STRAWN,SPBR_U,STRAWN,autumm,FRAC,GAL,X-LINKGEL,LB,SAND
2483,2010,31.64466,-101.420765,10140,6,12,0,16000,670950,0,730000,686950,35.896,7,12,9916,9936,142002,120000,B,ATHLON ENERGY OPERATING LLC,UPTON,2010-07-03,40,40,WFMP,SPBR_U --> WFMP,SPBR_U,WFMP,summer,FRAC,GAL,X-LINKGEL,LB,SAND
2488,2011,31.50216,-101.420765,10725,4,8,0,0,831195,0,831195,831195,53.336,6,8,9746,10525,776526,607634,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2011-06-30,20,160,WFMP,SPBR_U --> WFMP,SPBR_U,WFMP,summer,FRAC,GAL,GEL,LB,SAND
2489,2011,31.5155,-101.420765,10859,3,6,0,16500,831195,0,831195,831195,45.976,4,6,9154,10641,831195,831195,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2011-04-05,80,80,ATOKA,SPBR_U --> ATOKA,SPBR_U,ATOKA,spring,FRAC,GAL,GEL,LB,SAND
2492,2010,31.64515,-101.420765,10921,11,22,0,18000,831195,56700,831195,831195,60.408,10,22,7780,7940,56700,122176,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2010-10-23,40,80,STRAWN,SPBR_U --> STRAWN,SPBR_U,STRAWN,autumm,FRAC,GAL,FRAC,LB,SAND
2493,2010,31.63554,-101.420765,10919,9,18,0,15000,831195,0,831195,831195,56.768,11,18,7773,7938,51198,112334,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2010-11-03,80,40,WFMP,SPBR_U --> WFMP,SPBR_U,WFMP,autumm,FRAC,GAL,X-LINKGEL,LB,SAND
2494,2010,31.63806,-101.420765,10950,5,5,0,0,831195,0,831195,831195,96.344,12,5,9882,10938,831195,466022,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2010-12-11,40,80,STRAWN,CLFK --> STRAWN,CLFK,STRAWN,winter,FRAC,GAL,GEL,LB,SAND
2500,2011,31.498,-101.420765,10610,1,1,831195,0,0,0,743500,831195,43.176,1,1,7851,10440,831195,743500,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2011-01-22,40,Over 160,WFMP,SPBR_U --> WFMP,SPBR_U,WFMP,winter,FRAC,GAL,FLUD,LB,SAND
2501,2010,31.55594,-101.420765,10786,3,3,732000,0,0,0,619627,732000,22.884,8,3,8992,10696,359000,226689,B,APACHE CORPORATION,UPTON,2010-08-11,80,40,STRAWN,SPBR_U --> STRAWN,SPBR_U,STRAWN,summer,FRAC,GAL,FLUD,LB,SAND
2505,2012,31.52371,-101.420765,10902,8,8,0,0,554500,208000,794350,762500,32.904,2,8,10445,10739,1e+05,88600,B,APACHE CORPORATION,UPTON,2012-02-09,80,40,ATOKA,SPBR_U --> ATOKA,SPBR_U,ATOKA,winter,FRAC,GAL,X-LINKGEL,LB,SANDRCSD
2511,2010,31.51153,-101.420765,10595,1,1,831195,0,0,0,644037,831195,46.432,9,1,8255,10500,831195,644037,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2010-09-21,40,Over 160,WFMP,SPBR_U --> WFMP,SPBR_U,WFMP,autumm,FRAC,GAL,FLUD,LB,SAND
2512,2010,31.54647,-101.420765,10575,1,1,831195,0,0,0,831195,831195,58.968,10,1,7805,10356,831195,831195,B,HPC ENERGY LLC,UPTON,2010-10-19,40,160,WFMP,SPBR_U --> WFMP,SPBR_U,WFMP,autumm,FRAC,GAL,FLUD,LB,SAND
2513,2010,31.53888,-101.420765,10565,1,1,831195,0,0,0,831195,831195,50.188,10,1,7831,10428,831195,831195,B,HPC ENERGY LLC,UPTON,2010-10-17,40,160,WFMP,SPBR_U --> WFMP,SPBR_U,WFMP,autumm,FRAC,GAL,FLUD,LB,SAND
2517,2011,31.5247,-101.420765,10715,1,1,831195,0,0,0,813500,831195,70.732,1,1,7345,10440,831195,813500,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2011-01-23,40,160,WFMP,CLFK --> WFMP,CLFK,WFMP,winter,FRAC,GAL,FLUD,LB,SAND
2519,2011,31.53107,-101.420765,10500,1,1,831195,0,0,0,631100,831195,100.196,1,1,7770,10270,831195,631100,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2011-01-20,40,160,WFMP,SPBR_U --> WFMP,SPBR_U,WFMP,winter,FRAC,GAL,FLUD,LB,SAND
2523,2011,31.49245,-101.420765,10665,1,1,831195,0,0,0,732500,831195,128.1435505,2,1,7655,10455,831195,732500,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2011-02-06,80,40,WFMP,SPBR_U --> WFMP,SPBR_U,WFMP,winter,FRAC,GAL,FLUD,LB,SAND
2524,2011,31.53418,-101.420765,11304,1,1,831195,0,0,0,831195,831195,86.264,2,1,7965,11200,831195,831195,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2011-02-10,40,Over 160,ATOKA,SPBR_U --> ATOKA,SPBR_U,ATOKA,winter,FRAC,GAL,FLUD,LB,SAND
2525,2011,31.52614,-101.420765,11334,1,1,831195,0,0,0,829171,831195,98.63218937,9,1,7930,11220,831195,829171,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2011-09-09,40,Over 160,ATOKA,SPBR_U --> ATOKA,SPBR_U,ATOKA,autumm,FRAC,GAL,FLUD,LB,SAND
2526,2011,31.53152,-101.420765,10584,1,1,831195,0,0,0,735000,831195,60.584,4,1,7970,10405,831195,735000,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2011-04-07,40,Over 160,WFMP,SPBR_U --> WFMP,SPBR_U,WFMP,spring,FRAC,GAL,FLUD,LB,SAND
2527,2011,31.52682,-101.420765,10865,3,6,0,16500,831195,0,831195,831195,83.4068458,2,6,9120,10618,831195,724200,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2011-02-23,40,80,ATOKA,SPBR_U --> ATOKA,SPBR_U,ATOKA,winter,FRAC,GAL,GEL,LB,SAND
2528,2011,31.50956,-101.420765,10892,3,6,0,16500,831195,0,831195,831195,90.052,3,6,9154,10602,831195,795336,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2011-03-22,40,160,ATOKA,SPBR_U --> ATOKA,SPBR_U,ATOKA,spring,FRAC,GAL,GEL,LB,SAND
2529,2011,31.50716,-101.420765,12684,1,2,0,24066,831195,0,800620,831195,53.87031232,1,2,9191,12276,831195,800620,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,UPTON,2011-01-09,80,Over 160,SIL_DEV,WFMP --> SIL_DEV,WFMP,SIL_DEV,winter,FRAC,GAL,GEL,LB,SAND
2530,2010,31.52225,-101.420765,10872,4,8,0,15000,831195,0,831195,831195,89.88,12,8,10564,10663,188482,117116,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2010-12-01,20,80,ATOKA,SPBR_U --> ATOKA,SPBR_U,ATOKA,winter,FRAC,GAL,GEL,LB,SAND
2532,2010,31.63887,-101.420765,11015,1,1,0,0,725466,0,602440,725466,44.95842123,11,1,9262,10990,725466,602440,B,PARSLEY ENERGY OPERATIONS LLC,UPTON,2010-11-24,80,40,ATOKA,WFMP --> ATOKA,WFMP,ATOKA,autumm,FRAC,GAL,GEL,LB,SAND
2535,2011,31.63168,-101.420765,11225,1,1,831195,0,0,0,831195,831195,57.864,7,1,7960,11050,831195,831195,B,PARSLEY ENERGY OPERATIONS LLC,UPTON,2011-07-15,40,20,ATOKA,SPBR_L --> ATOKA,SPBR_L,ATOKA,summer,FRAC,GAL,FLUD,LB,SAND
2536,2012,31.63613,-101.420765,11606,1,1,831195,0,0,0,831195,831195,101.464,1,1,8818,11290,831195,831195,B,PARSLEY ENERGY OPERATIONS LLC,UPTON,2012-01-16,80,40,ATOKA,WFMP --> ATOKA,WFMP,ATOKA,winter,FRAC,GAL,FLUD,LB,SAND
2537,2011,31.52273,-101.420765,10605,1,1,831195,0,0,0,733702,831195,54.86,2,1,7920,10490,831195,733702,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2011-02-17,40,Over 160,WFMP,SPBR_U --> WFMP,SPBR_U,WFMP,winter,FRAC,GAL,FLUD,LB,SAND
2538,2011,31.51813,-101.420765,10864,4,8,0,15000,831195,0,831195,831195,77.416,2,8,9162,10672,831195,574357,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2011-02-01,40,80,ATOKA,SPBR_U --> ATOKA,SPBR_U,ATOKA,winter,FRAC,GAL,GEL,LB,SAND
2539,2011,31.52141,-101.420765,10884,3,6,0,0,831195,0,831195,831195,60.44,3,6,9120,10646,831195,646784,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2011-03-09,40,80,ATOKA,SPBR_U --> ATOKA,SPBR_U,ATOKA,spring,FRAC,GAL,GEL,LB,SAND
2540,2011,31.51797,-101.420765,10896,3,6,0,15000,831195,0,831195,831195,69.892,4,6,9200,10174,831195,720223,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2011-04-05,40,160,WFMP,SPBR_U --> WFMP,SPBR_U,WFMP,spring,FRAC,GAL,GEL,LB,SAND
2541,2010,31.57771,-101.420765,10829,4,4,0,0,746800,0,725465,746800,13.406,11,4,10081,10707,196800,139500,B,APACHE CORPORATION,UPTON,2010-11-12,40,40,STRAWN,CLFK --> STRAWN,CLFK,STRAWN,autumm,FRAC,GAL,GEL,LB,SAND
2542,2012,31.52155,-101.420765,10884,9,9,0,0,503000,517500,831195,831195,104.8542318,3,9,10503,10780,1e+05,88625,B,APACHE CORPORATION,UPTON,2012-03-04,40,40,STRAWN,SPBR_U --> STRAWN,SPBR_U,STRAWN,spring,FRAC,GAL,X-LINKGEL,LB,RCSD
2544,2011,31.63999,-101.420765,10933,3,6,0,16500,831195,0,831195,831195,59.936,1,6,9363,10758,831195,737616,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2011-01-05,80,40,WFMP,SPBR_U --> WFMP,SPBR_U,WFMP,winter,FRAC,GAL,GEL,LB,SAND
2545,2010,31.56503,-101.420765,10825,7,7,568000,0,195000,0,659375,763000,11.04,12,7,10450,10715,95000,69750,B,APACHE CORPORATION,UPTON,2010-12-31,40,40,STRAWN,CLFK --> STRAWN,CLFK,STRAWN,winter,FRAC,GAL,X-LINKGEL,LB,SAND
2550,2011,31.5069,-101.420765,10884,3,6,0,0,831195,0,831195,831195,65.652,7,6,9174,10652,689452,634697,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2011-07-09,80,80,ATOKA,SPBR_U --> ATOKA,SPBR_U,ATOKA,summer,FRAC,GAL,GEL,LB,SAND
2552,2011,31.50106,-101.420765,10850,4,8,0,16500,831195,0,831195,831195,52.52,7,8,9094,10627,824176,577838,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2011-07-29,80,80,ATOKA,CLFK --> ATOKA,CLFK,ATOKA,summer,FRAC,GAL,GEL,LB,SAND
2553,2011,31.50711,-101.420765,10778,3,6,0,15000,831195,0,831195,831195,55.86,6,6,9234,10622,823042,730688,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2011-06-23,40,160,ATOKA,SPBR_U --> ATOKA,SPBR_U,ATOKA,summer,FRAC,GAL,GEL,LB,SAND
2554,2011,31.50995,-101.420765,10882,3,6,678918,12000,318776,0,831195,831195,35.784,12,6,9364,10728,678918,503371,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2011-12-02,80,160,ATOKA,SPBR_U --> ATOKA,SPBR_U,ATOKA,winter,FRAC,GAL,FLUD,LB,SAND
2555,2011,31.51268,-101.420765,10900,2,4,0,13500,831195,0,831195,831195,57.116,9,4,9216,10690,569688,525394,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2011-09-08,40,160,ATOKA,SPBR_U --> ATOKA,SPBR_U,ATOKA,autumm,FRAC,GAL,GEL,LB,SAND
2557,2011,31.51144,-101.420765,10935,3,6,645438,15000,287904,0,831195,831195,63.628,11,6,9223,10708,645438,554400,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2011-11-10,40,160,ATOKA,SPBR_U --> ATOKA,SPBR_U,ATOKA,autumm,FRAC,GAL,FLUD,LB,SAND
2559,2011,31.51676,-101.420765,10890,3,6,0,15000,831195,0,831195,831195,54.856,10,6,9216,10657,761483,831195,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2011-10-28,40,80,ATOKA,SPBR_U --> ATOKA,SPBR_U,ATOKA,autumm,FRAC,GAL,X-LINKGEL,LB,SAND
2560,2011,31.51414,-101.420765,10889,3,6,0,13500,831195,0,831195,831195,55.292,9,6,9244,10630,585972,550990,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2011-09-14,80,80,STRAWN,SPBR_U --> STRAWN,SPBR_U,STRAWN,autumm,FRAC,GAL,X-LINKGEL,LB,SAND
2561,2011,31.49217,-101.420765,10752,3,6,0,15000,831195,0,831195,831195,61.92,7,6,9136,10622,791048,700148,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2011-07-23,40,80,ATOKA,SPBR_U --> ATOKA,SPBR_U,ATOKA,summer,FRAC,GAL,X-LINKGEL,LB,SAND
2562,2011,31.6331,-101.420765,10439,7,7,831195,0,0,0,831195,831195,54.916,4,7,9905,10169,158130,125300,B,ATHLON ENERGY OPERATING LLC,UPTON,2011-04-15,160,40,WFMP,SPBR_U --> WFMP,SPBR_U,WFMP,spring,FRAC,GAL,FLUD,LB,SAND
2563,2011,31.5183,-101.420765,10707,1,1,831195,0,0,0,826398,831195,62.112,3,1,7815,10600,831195,826398,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2011-03-26,40,40,WFMP,SPBR_U --> WFMP,SPBR_U,WFMP,spring,FRAC,GAL,FLUD,LB,SAND
2564,2011,31.52235,-101.420765,10620,1,1,831195,0,0,0,734050,831195,59.18,3,1,7835,10520,831195,734050,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2011-03-16,80,80,WFMP,SPBR_U --> WFMP,SPBR_U,WFMP,spring,FRAC,GAL,FLUD,LB,SAND
2565,2011,31.56052,-101.420765,10885,5,10,0,9000,548016,0,573320,557016,47.492,3,10,10307,10515,117726,89660,B,JM COX RESOURCES LIMITED PARTNERSHIP,UPTON,2011-03-26,80,80,WFMP,SPBR_L --> WFMP,SPBR_L,WFMP,spring,FRAC,GAL,X-LINKGEL,LB,SAND
2570,2011,31.54126,-101.420765,10763,8,16,0,13000,767844,0,728484,780844,40.5,3,16,10444,10666,119784,85000,B,JM COX RESOURCES LIMITED PARTNERSHIP,UPTON,2011-03-28,40,80,WFMP,SPBR_U --> WFMP,SPBR_U,WFMP,spring,FRAC,GAL,X-LINKGEL,LB,SAND
2572,2011,31.51661,-101.420765,10900,4,8,0,0,831195,0,831195,831195,66.252,6,8,10468,10682,190614,101735,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2011-06-29,40,80,ATOKA,SPBR_U --> ATOKA,SPBR_U,ATOKA,summer,FRAC,GAL,GEL,LB,SAND
2574,2011,31.50339,-101.420765,10779,7,14,0,0,831195,0,831195,831195,52.436,7,14,10464,10600,224951,146668,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2011-07-20,40,20,ATOKA,SPBR_U --> ATOKA,SPBR_U,ATOKA,summer,FRAC,GAL,X-LINKGEL,LB,SAND
2576,2011,31.5814,-101.420765,11305,1,1,0,0,831195,0,651821,831195,77.244,4,1,9280,11135,831195,651821,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2011-04-26,160,40,ATOKA,WFMP --> ATOKA,WFMP,ATOKA,spring,FRAC,GAL,GEL,LB,SAND
2577,2011,31.51934,-101.420765,10885,3,6,0,15000,831195,0,831195,831195,63.92773658,8,6,9187,10482,817270,707796,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2011-08-19,40,80,WFMP,SPBR_U --> WFMP,SPBR_U,WFMP,summer,FRAC,GAL,X-LINKGEL,LB,SAND
2578,2010,31.53058,-101.420765,10830,4,4,0,0,606000,0,706805,606000,58.5,12,4,10456,10725,250000,126430,B,APACHE CORPORATION,UPTON,2010-12-31,40,40,ATOKA,SPBR_U --> ATOKA,SPBR_U,ATOKA,winter,FRAC,GAL,GEL,LB,SAND
2579,2011,31.49749,-101.420765,10665,1,1,831195,0,0,0,657000,831195,29.91337288,4,1,7770,10520,831195,657000,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2011-04-06,80,160,WFMP,SPBR_U --> WFMP,SPBR_U,WFMP,spring,FRAC,GAL,FLUD,LB,SAND
2582,2011,31.56276,-101.420765,10960,8,16,0,14000,739032,0,639272,753032,51.00215902,4,16,10455,10700,118524,86181,B,JM COX RESOURCES LIMITED PARTNERSHIP,UPTON,2011-04-14,160,40,WFMP,SPBR_U --> WFMP,SPBR_U,WFMP,spring,FRAC,GAL,X-LINKGEL,LB,RCSD
2583,2011,31.56355,-101.420765,11103,1,2,814758,16632,0,0,778674,831195,18.912,6,2,8748,11018,814758,778674,B,THREE RIVERS OPERATING COMPANY II LLC,UPTON,2011-06-19,160,40,ATOKA,SPBR_L --> ATOKA,SPBR_L,ATOKA,summer,FRAC,GAL,FLUD,LB,SAND
2584,2011,31.57283,-101.420765,10728,1,1,831195,0,0,0,747540,831195,99.744,4,1,7890,10420,831195,747540,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2011-04-30,80,40,WFMP,SPBR_U --> WFMP,SPBR_U,WFMP,spring,FRAC,GAL,FLUD,LB,SAND
2585,2011,31.50716,-101.420765,10492,1,1,587906,0,0,0,508000,587906,28.628,9,1,7970,10220,587906,508000,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2011-09-11,40,Over 160,WFMP,SPBR_U --> WFMP,SPBR_U,WFMP,autumm,FRAC,GAL,FLUD,LB,SAND
2588,2011,31.55359,-101.420765,10907,1,2,831195,8484,0,0,831195,831195,68.208,2,2,8914,10816,831195,831195,B,THREE RIVERS OPERATING COMPANY II LLC,UPTON,2011-02-26,40,40,ATOKA,WFMP --> ATOKA,WFMP,ATOKA,winter,FRAC,GAL,FLUD,LB,SAND
2589,2011,31.53826,-101.420765,11244,1,1,831195,0,0,0,831195,831195,131.4437137,4,1,7945,11150,831195,831195,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2011-04-17,40,160,ATOKA,SPBR_U --> ATOKA,SPBR_U,ATOKA,spring,FRAC,GAL,FLUD,LB,SAND
2590,2011,31.53547,-101.420765,11394,1,1,831195,0,0,0,831195,831195,48.74,6,1,7940,11250,831195,831195,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2011-06-04,40,80,ATOKA,SPBR_U --> ATOKA,SPBR_U,ATOKA,summer,FRAC,GAL,FLUD,LB,SAND
2591,2011,31.52658,-101.420765,11159,1,1,831195,0,0,0,831195,831195,25.588,9,1,7960,11020,831195,831195,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2011-09-04,40,Over 160,ATOKA,SPBR_U --> ATOKA,SPBR_U,ATOKA,autumm,FRAC,GAL,FLUD,LB,SAND
2598,2011,31.52864,-101.420765,11293,1,1,831195,0,0,0,822000,831195,58.696,8,1,7950,11010,831195,822000,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2011-08-26,80,Over 160,ATOKA,SPBR_U --> ATOKA,SPBR_U,ATOKA,summer,FRAC,GAL,FLUD,LB,SAND
2599,2011,31.54673,-101.420765,10896,8,16,0,12000,551586,0,778358,563586,63.59055022,7,16,10310,10516,85722,113139,B,JM COX RESOURCES LIMITED PARTNERSHIP,UPTON,2011-07-15,40,80,WFMP,SPBR_U --> WFMP,SPBR_U,WFMP,summer,FRAC,GAL,X-LINKGEL,LB,RCSD
2605,2011,31.57593,-101.420765,10685,1,1,831195,0,0,0,708500,831195,80.024,7,1,7860,10450,831195,708500,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2011-07-31,160,80,WFMP,SPBR_U --> WFMP,SPBR_U,WFMP,summer,FRAC,GAL,FLUD,LB,SAND
2606,2011,31.51306,-101.420765,11389,1,1,831195,0,0,0,831195,831195,140.7955167,11,1,7920,11220,831195,831195,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2011-11-01,40,Over 160,ATOKA,SPBR_U --> ATOKA,SPBR_U,ATOKA,autumm,FRAC,GAL,FLUD,LB,SAND
2607,2011,31.64743,-101.420765,10750,1,1,0,0,763518,0,349500,763518,26.364,7,1,9150,10480,763518,349500,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2011-07-26,Over 160,Sub 20,ATOKA,WFMP --> ATOKA,WFMP,ATOKA,summer,FRAC,GAL,GEL,LB,SAND
2608,2011,31.57578,-101.420765,11205,1,1,0,0,831195,0,765300,831195,56.956,8,1,8035,10980,831195,765300,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2011-08-06,Over 160,40,ATOKA,SPBR_U --> ATOKA,SPBR_U,ATOKA,summer,FRAC,GAL,GEL,LB,SAND
2610,2011,31.5541,-101.420765,10770,8,16,0,13000,537012,0,758258,550012,80.232,7,16,10195,10404,87276,113800,B,JM COX RESOURCES LIMITED PARTNERSHIP,UPTON,2011-07-20,160,80,WFMP,SPBR_U --> WFMP,SPBR_U,WFMP,summer,FRAC,GAL,X-LINKGEL,LB,SAND
2612,2011,31.523,-101.420765,10870,3,6,0,15000,831195,0,831195,831195,47.424,9,6,9130,10668,738578,647359,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2011-09-17,20,80,ATOKA,SPBR_U --> ATOKA,SPBR_U,ATOKA,autumm,FRAC,GAL,GEL,LB,SAND
2613,2011,31.52425,-101.420765,10900,3,6,0,15000,831195,0,831195,831195,39.652,11,6,9096,10652,633012,543621,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2011-11-18,40,40,ATOKA,SPBR_U --> ATOKA,SPBR_U,ATOKA,autumm,FRAC,GAL,X-LINKGEL,LB,SAND
2615,2011,31.50499,-101.420765,10830,3,6,0,12000,831195,0,831195,831195,60.272,8,6,9084,10661,751850,668104,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2011-08-31,40,80,ATOKA,SPBR_U --> ATOKA,SPBR_U,ATOKA,summer,FRAC,GAL,GEL,LB,SAND
2616,2011,31.52087,-101.420765,10890,3,6,0,10500,831195,0,831195,831195,61.344,10,6,9156,10694,583018,530974,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2011-10-26,40,160,ATOKA,SPBR_U --> ATOKA,SPBR_U,ATOKA,autumm,FRAC,GAL,GEL,LB,SAND
2619,2011,31.51022,-101.420765,10882,3,6,0,12000,757468,0,831195,769468,80.628,7,6,9122,10680,471624,354415,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2011-07-29,20,80,ATOKA,SPBR_U --> ATOKA,SPBR_U,ATOKA,summer,FRAC,GAL,X-LINKGEL,LB,SAND
2622,2011,31.61858,-101.420765,11033,1,1,0,0,831195,0,497189,831195,52.316,11,1,9270,10850,831195,497189,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2011-11-30,Over 160,Sub 20,ATOKA,WFMP --> ATOKA,WFMP,ATOKA,autumm,FRAC,GAL,GEL,LB,SAND
2623,2011,31.6318,-101.420765,11011,1,1,0,0,831195,0,550000,831195,63.756,7,1,9150,10880,831195,550000,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2011-07-27,Over 160,40,ATOKA,WFMP --> ATOKA,WFMP,ATOKA,summer,FRAC,GAL,GEL,LB,SAND
2624,2011,31.53259,-101.420765,11465,1,1,831195,0,0,0,831195,831195,164.402811,9,1,7910,11222,831195,831195,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2011-09-28,80,Sub 20,ATOKA,SPBR_U --> ATOKA,SPBR_U,ATOKA,autumm,FRAC,GAL,FLUD,LB,SAND
2625,2011,31.64832,-101.420765,10850,1,1,0,0,831195,0,501200,831195,39.584,8,1,9285,10615,831195,501200,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,2011-08-14,160,Sub 20,ATOKA,WFMP --> ATOKA,WFMP,ATOKA,summer,FRAC,GAL,GEL,LB,SAND
2627,2011,31.53937,-101.420765,10725,1,1,831195,0,0,0,831195,831195,113.072,5,1,7795,10300,831195,831195,B,HPC ENERGY LLC,UPTON,2011-05-26,40,160,WFMP,SPBR_U --> WFMP,SPBR_U,WFMP,spring,FRAC,GAL,FLUD,LB,SAND
