Completion.Year,Surface.Latitude,Surface.Longitude,Fluid.Water..Gals.,Acid..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,EUR_o..Mstb.,Completion.Month,Number,Depth.Top,Subarea,Operator,County,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Deepest_Zone,Completion.Season,Type,Fluid.Type
2012,31.51581,-101.420765,0,13500,0,831195,831195,52.592,3,6,9253,2,27,4,2,4,13,1,2,3,11
2012,31.50978,-101.420765,0,15000,0,831195,831195,87.508,1,4,9198,2,27,4,3,1,10,6,4,3,11
2011,31.5197305,-101.420765,0,16500,0,831195,831195,65.012,12,6,9736,2,27,4,3,3,13,1,4,3,11
2012,31.51971,-101.420765,0,15000,0,831195,831195,66.07164649,1,6,9052,2,27,4,2,4,13,1,4,3,11
2012,31.49566,-101.420765,0,1500,0,298750,373632,27.04989817,3,2,9662,2,27,4,4,2,21,1,2,3,11
2012,31.492,-101.420765,0,13200,0,516900,395200,77.016,6,2,8542,2,23,4,3,1,6,1,3,3,11
2011,31.64144,-101.420765,NA,NA,NA,150000,NA,6.809624121,12,1,9040,2,3,4,4,3,21,1,4,3,NA
2011,31.49499,-101.420765,831195,0,0,762000,831195,13.405816,11,1,7985,2,10,4,3,1,13,1,1,3,3
2012,31.53526,-101.420765,831195,0,0,831195,831195,92.204,2,1,8400,2,10,4,3,5,6,1,4,3,3
2012,31.51423,-101.420765,831195,0,0,694000,831195,22.9,2,1,7795,2,10,4,NA,NA,18,7,4,3,3
2012,31.53319,-101.420765,831195,0,0,708500,831195,167.076,3,1,7945,2,10,4,2,5,18,7,2,3,3
2012,31.55422,-101.420765,0,0,344000,831195,831195,68.532,2,9,10451,2,2,4,3,1,18,7,4,3,11
2012,31.55878,-101.420765,0,0,342000,831195,831195,74.832,3,9,10470,2,2,4,3,4,18,7,2,3,11
2012,31.5037,-101.420765,831195,0,0,831195,831195,47.17776158,3,1,7935,2,10,4,3,5,13,1,2,3,3
2012,31.49657,-101.420765,831195,0,0,831195,831195,79.2680371,3,1,7880,2,10,4,3,5,13,1,2,3,3
2012,31.53922,-101.420765,831195,0,0,831195,831195,80.144,3,1,7950,2,10,4,3,1,13,1,2,3,3
2012,31.52731,-101.420765,831195,0,0,723275,831195,57.84,3,1,7950,2,10,4,3,1,18,7,2,3,3
2012,31.51393,-101.420765,831195,16500,0,831195,831195,68.30228208,1,4,9097,2,27,4,3,3,13,1,4,3,3
2012,31.54364,-101.420765,0,0,440500,756750,831195,49.624,4,8,10410,2,2,4,NA,NA,18,7,2,3,11
2012,31.53745,-101.420765,0,0,382500,785730,831195,90.088,4,8,10450,2,2,4,NA,NA,18,7,2,3,11
2012,31.54912,-101.420765,0,0,440500,831195,831195,88.172,5,8,10460,2,2,4,3,1,17,6,2,3,11
2012,31.50748,-101.420765,831195,0,0,638027,831195,82.608,2,1,7900,2,10,4,3,1,18,7,4,3,3
2012,31.51205,-101.420765,831195,0,0,702544,831195,66.256,2,1,7890,2,10,4,4,3,18,7,4,3,3
2012,31.49912,-101.420765,0,13500,0,831195,831195,126.008,6,6,9072,2,27,4,3,1,5,7,3,3,11
2012,31.50212,-101.420765,0,13500,0,831195,831195,69.26,4,6,9189,2,27,4,2,1,18,7,2,3,11
2012,31.50129,-101.420765,0,13500,0,831195,831195,44.348,3,6,9044,2,27,4,3,4,13,1,2,3,11
2012,31.50846,-101.420765,0,13500,0,831195,831195,50.208,3,6,9042,2,27,4,3,3,13,1,2,3,11
2012,31.648,-101.420765,831195,0,0,831195,831195,23.064,6,1,9034,2,25,4,3,1,6,1,3,3,3
2012,31.5172,-101.420765,0,0,0,719500,831195,128.3355706,5,6,10310,2,2,4,3,3,4,6,2,3,11
2012,31.49269,-101.420765,0,15000,0,831195,831195,66.716,4,6,8951,2,27,4,2,4,13,1,2,3,11
2012,31.53212,-101.420765,831195,0,0,618812,831195,26.44,3,1,8365,2,10,4,3,5,18,7,2,3,3
2012,31.51967,-101.420765,831195,0,0,772500,831195,53.736,3,1,7890,2,10,4,3,5,18,7,2,3,3
2012,31.63928,-101.420765,831195,0,0,831195,831195,113.412,2,1,8369,2,25,4,4,5,11,7,4,3,3
2012,31.53714,-101.420765,831195,0,0,831195,831195,53.004,4,1,7965,2,10,4,3,1,13,1,2,3,3
2012,31.6008,-101.420765,831195,0,0,831195,831195,89.408,3,1,8894,2,25,4,3,3,24,4,2,3,3
2012,31.59239,-101.420765,831195,0,0,586160,831195,107.56,6,1,9430,2,25,4,3,2,24,4,3,3,3
2012,31.62684,-101.420765,0,13000,0,126000,831195,13.24119333,3,2,8048,2,3,4,4,3,13,1,2,3,11
2012,31.54215,-101.420765,0,2000,0,831195,831195,41.028,6,15,11130,2,17,4,3,4,13,1,3,3,11
2012,31.50764,-101.420765,0,14500,0,573050,14500,69.256,7,2,7830,2,10,4,3,5,18,7,3,3,NA
2012,31.51054,-101.420765,831195,0,0,831195,831195,58.896,4,1,7850,2,10,4,3,3,13,1,2,3,3
2012,31.50417,-101.420765,0,14000,831195,831195,831195,39.86,5,6,9194,2,27,4,3,1,13,1,2,3,8
2012,31.56123,-101.420765,0,14000,0,831195,831195,67.192,8,19,10954,2,17,4,1,3,13,1,3,3,11
2012,31.55591,-101.420765,0,22000,0,831195,831195,72.148,7,22,10983,2,17,4,1,4,6,1,3,3,11
2012,31.51553,-101.420765,831195,0,0,831195,831195,18.56,4,1,7950,2,10,4,3,5,13,1,2,3,3
2012,31.63574,-101.420765,831195,0,0,831195,831195,125.684,4,1,8960,2,25,4,4,3,6,1,2,3,3
2012,31.63226,-101.420765,831195,0,0,831195,831195,116.856,6,1,8988,2,25,4,4,1,6,1,3,3,3
2012,31.64976,-101.420765,831195,0,0,831195,831195,89.228,6,1,9024,2,25,4,4,1,6,1,3,3,3
2012,31.54227,-101.420765,0,0,266000,698625,766000,51.712,7,7,10398,2,2,4,2,1,18,7,3,3,11
2012,31.50194,-101.420765,0,14000,0,831195,831195,46.096,5,6,9180,2,27,4,3,4,1,1,2,3,11
2012,31.52309,-101.420765,0,0,0,831195,831195,137.532,6,1,7840,2,10,4,3,5,13,1,3,3,6
2012,31.55543,-101.420765,0,7728,0,807151,762426,46.248,5,2,8882,2,21,4,1,3,21,1,2,3,6
2012,31.51599,-101.420765,0,12000,0,831195,831195,34.92,7,6,9157,2,27,4,4,3,13,1,3,3,11
2012,31.56951,-101.420765,0,0,0,831195,790000,55.08842362,6,7,10451,2,2,4,3,3,17,6,3,3,11
2012,31.59873,-101.420765,0,12000,0,465600,831195,64.4331449,7,2,9245,2,10,4,4,3,21,1,3,3,6
