WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Deepest_Zone,Top_Zone,Between_Zone,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,EUR_o..Mstb.
2306,2,13,4,07/12/2006 00:00:00,2006,31.6331,-102.0253,10546,5,4,7,1,5,1,1,848862,0,0,0,946180,848862,97.30476843
2309,2,13,4,06/05/2007 00:00:00,2007,31.6251,-102.0586,10406,4,5,7,3,18,1,1,1136226,0,0,0,800960,1136226,142.2787642
2310,2,13,4,10/26/2006 00:00:00,2006,31.6206,-102.0615,10410,5,5,7,3,18,1,1,1318170,0,0,0,947126,1318170,200.612
2312,2,13,4,10/10/2006 00:00:00,2006,31.6216,-102.0263,10514,5,2,7,3,18,1,1,1288812,0,0,0,850680,1288812,48.36600549
2314,2,13,4,10/26/2006 00:00:00,2006,31.6137,-102.0592,10407,4,5,7,3,18,1,1,1310022,0,0,0,950150,1310022,81.896
2315,2,13,4,08/18/2006 00:00:00,2006,31.49626,-102.10366,12554,4,6,7,5,26,1,1,324534,0,0,0,351380,324534,34.5821022
2318,2,10,4,07/13/2006 00:00:00,2006,31.4935,-102.06845,10655,4,5,7,3,18,1,2,0,14500,912400,0,763000,926900,63.79352249
2319,2,10,4,06/28/2006 00:00:00,2006,31.50092,-102.08447,10675,4,6,7,3,18,1,2,0,14000,956250,0,790500,970250,65.876
2322,2,10,4,12/23/2006 00:00:00,2006,31.4915,-102.07673,10674,4,5,7,3,18,1,2,0,14500,908400,0,763000,922900,90.536
2323,2,10,4,12/11/2006 00:00:00,2006,31.49847,-102.07903,10662,4,6,7,3,18,1,2,0,14500,953400,0,788000,967900,99.872
2324,2,10,4,12/01/2006 00:00:00,2006,31.51054,-102.09198,10671,4,6,7,3,18,1,2,0,14500,942000,0,760500,956500,96.516
2325,2,27,4,01/23/2007 00:00:00,2007,31.59152,-102.02548,9203,6,4,5,1,3,3,6,0,5250,190193,0,476670,195443,32.056
2331,2,28,4,03/17/2007 00:00:00,2007,31.54646,-101.95725,10010,4,4,7,3,18,1,1,569436,0,0,0,207348,569436,52.712
2332,2,10,4,05/15/2007 00:00:00,2007,31.50859,-102.09996,10680,4,6,NA,NA,NA,1,2,0,11500,884890,0,741000,896390,72.612
2334,2,27,4,11/12/2007 00:00:00,2007,31.49181,-102.00748,10354,5,5,7,5,26,6,12,0,18000,338781,0,340492,356781,58.74358986
2339,2,27,4,12/27/2007 00:00:00,2007,31.49626,-102.04286,10767,4,2,7,5,26,5,10,0,15000,446702,0,317200,461702,50.01729324
2342,2,28,4,01/19/2008 00:00:00,2008,31.55595,-101.96478,10000,4,3,7,3,18,3,3,446720,0,0,0,365875,446720,36.984
2343,2,28,4,01/20/2008 00:00:00,2008,31.55367,-101.95957,10035,4,4,7,3,18,3,3,400250,0,0,0,365875,400250,39
2344,2,28,4,04/20/2008 00:00:00,2008,31.55523,-101.96911,10000,4,3,7,1,5,3,3,405250,0,0,0,359875,405250,34.05661012
2346,2,28,4,04/24/2008 00:00:00,2008,31.55165,-101.96831,10011,4,4,7,1,5,3,3,406000,0,0,0,365875,406000,19.3364338
2351,2,10,4,01/27/2008 00:00:00,2008,31.49252,-102.10353,10620,4,6,7,3,18,1,2,0,9500,780660,0,671000,790160,38.624
2353,2,27,4,04/22/2008 00:00:00,2008,31.52535,-101.9307,10010,4,4,7,3,18,7,14,0,12000,445584,0,837980,457584,26.32
2354,2,27,4,05/23/2008 00:00:00,2008,31.50219,-102.03612,10528,4,2,7,1,5,10,20,0,16500,831918,0,843089,848418,73.2
2355,2,27,4,06/25/2008 00:00:00,2008,31.49475,-101.99463,10540,5,5,7,3,18,8,16,0,13000,695296,0,849260,708296,46.4913173
2357,2,27,4,05/01/2008 00:00:00,2008,31.51474,-101.91452,8454,4,5,5,3,16,3,6,0,4500,149634,0,416707,154134,15.496
2358,2,10,4,04/29/2008 00:00:00,2008,31.50796,-102.08657,10500,4,6,7,3,18,1,2,0,11500,824000,0,696000,835500,56.34661404
2359,2,17,4,07/23/2008 00:00:00,2008,31.55119,-102.06958,10550,2,5,7,1,5,7,7,0,0,528864,0,645000,528864,44.856
2360,2,28,4,06/06/2008 00:00:00,2008,31.56122,-101.97573,10050,4,5,7,3,18,5,5,573000,0,0,0,221500,573000,58.388
2361,2,28,4,06/13/2008 00:00:00,2008,31.56316,-101.96728,10033,4,4,7,3,18,4,4,350500,0,700500,0,356750,1051000,26.56
2364,2,5,4,05/20/2008 00:00:00,2008,31.58401,-102.07149,10376,2,4,7,5,26,1,2,610806,19362,0,0,703547,630168,83.18
2365,2,17,4,07/24/2008 00:00:00,2008,31.55337,-102.08819,11000,2,5,1,1,1,1,1,NA,NA,NA,NA,NA,NA,67.91190947
2366,2,5,4,06/08/2008 00:00:00,2008,31.59411,-102.06164,10628,4,4,7,3,18,1,2,1037820,17052,0,0,1303680,1054872,61.572
2367,2,27,4,05/01/2008 00:00:00,2008,31.5183,-101.91536,8468,4,4,5,3,16,3,6,0,4500,159513,0,479800,164013,32.132
2370,2,5,4,07/14/2008 00:00:00,2008,31.59116,-102.07379,10459,2,4,7,2,11,1,2,762972,15624,0,0,827900,778596,49.9394299
2371,2,5,4,07/26/2008 00:00:00,2008,31.58609,-102.06326,10605,5,4,7,3,18,1,2,875112,16422,0,0,1170400,891534,69.55067967
2372,2,28,4,07/07/2008 00:00:00,2008,31.56216,-101.97163,10013,4,4,7,3,18,3,3,454500,0,0,0,356750,454500,36.436
2375,2,28,4,08/07/2008 00:00:00,2008,31.56399,-101.96371,10027,4,4,7,3,18,3,3,410750,0,0,0,27500,410750,41.136
2377,2,28,4,07/05/2008 00:00:00,2008,31.56771,-101.9646,10033,4,4,7,3,18,3,3,368000,0,0,0,356750,368000,36.356
2378,2,28,4,06/27/2008 00:00:00,2008,31.5596,-101.96643,9991,4,4,7,3,18,3,3,454500,0,0,0,356750,454500,48.028
2379,2,10,4,10/27/2009 00:00:00,2009,31.49997,-102.05738,10670,5,5,7,3,18,1,2,0,12000,639482,0,585000,651482,82.47706427
2380,2,2,4,12/01/2008 00:00:00,2008,31.51928,-102.02449,10403,4,2,7,3,18,3,3,546000,0,0,0,36500,546000,28.50589361
2381,2,2,4,01/19/2009 00:00:00,2009,31.52448,-102.03477,10316,4,4,7,3,18,3,3,472500,0,0,0,418000,472500,37.07602193
2385,2,27,4,11/24/2008 00:00:00,2008,31.51676,-101.95502,10624,4,4,7,3,18,10,20,0,16500,972301,0,923020,988801,49.468
2387,2,27,4,12/15/2008 00:00:00,2008,31.49853,-101.97049,10658,4,5,7,3,18,8,16,0,13500,804106,0,883105,817606,34.36550187
2390,2,3,4,04/04/2010 00:00:00,2010,31.62561,-102.072,10300,2,4,7,3,18,1,2,671916,14000,0,0,6720000,685916,41.364
2392,2,2,4,12/01/2008 00:00:00,2008,31.51385,-102.03133,10081,4,2,7,1,5,3,3,516000,0,0,0,36500,516000,36.45196917
2398,2,10,4,10/27/2008 00:00:00,2008,31.49899,-102.09245,10505,4,6,7,3,18,1,2,0,14000,802000,0,660000,816000,83.504
2402,2,3,4,08/28/2010 00:00:00,2010,31.63271,-102.07431,10110,5,4,7,3,18,6,12,0,15000,611940,0,720000,626940,5.68
2403,2,28,4,01/13/2009 00:00:00,2009,31.55044,-101.98988,10000,5,3,7,3,18,1,2,138000,0,0,0,74000,138000,51.28691275
2405,2,5,4,10/05/2010 00:00:00,2010,31.59087,-102.0606,11327,4,5,1,2,6,9,9,645011,0,0,0,818300,645011,37.424
2407,2,10,4,09/27/2009 00:00:00,2009,31.60367,-102.14444,10312,5,7,7,5,26,1,1,0,0,938826,0,447474,938826,26.59581059
2408,2,10,4,10/14/2009 00:00:00,2009,31.61163,-102.16073,10226,2,4,7,5,26,1,1,0,0,891129,0,430101,891129,46.908
2409,2,10,4,10/26/2009 00:00:00,2009,31.60762,-102.1282,10416,2,7,7,5,26,1,1,0,0,912599,0,445720,912599,77.25084903
2411,2,22,4,11/30/2010 00:00:00,2010,31.58884,-101.97163,10312,2,4,7,2,11,1,1,950838,0,0,0,802329,950838,43.112
2412,2,10,4,03/16/2009 00:00:00,2009,31.51367,-102.10995,10410,4,6,7,3,18,1,2,0,12500,815335,0,675000,827835,53.768
2413,2,10,4,04/13/2009 00:00:00,2009,31.50343,-102.08967,10539,4,6,7,3,18,1,2,0,12500,813283,0,660000,825783,67.692
2419,2,25,4,07/01/2010 00:00:00,2010,31.62739191,-102.0014106,11000,5,4,6,3,17,1,2,0,37500,219452,0,1256640,256952,118.884
2420,2,25,4,07/25/2010 00:00:00,2010,31.63445,-102.00351,11000,4,2,6,2,10,9,17,0,27000,191931,0,1673314,218931,163.868
2424,2,25,4,04/14/2010 00:00:00,2010,31.62804,-102.01465,10972,5,5,6,2,10,1,2,0,24500,212454,0,1219456.055,236954,69.34
2426,2,17,4,03/05/2010 00:00:00,2010,31.54825,-102.07773,10885,2,5,6,3,17,10,20,0,13000,623238,0,1030282,636238,68.288
2427,2,17,4,03/02/2010 00:00:00,2010,31.55121,-102.0348,10900,2,5,7,1,5,9,18,0,13000,23291,0,1053000,36291,81.38080816
2428,2,17,4,03/08/2010 00:00:00,2010,31.55133,-102.09619,10840,2,5,7,1,5,8,16,0,12000,1168146,0,938079,1180146,73.564
2432,2,27,4,01/11/2010 00:00:00,2010,31.60639,-102.02649,10892,5,3,7,1,5,9,18,0,15000,1007406,0,1012580,1022406,48.844
2434,2,2,4,12/16/2009 00:00:00,2009,31.54112,-102.01369,10300,4,2,7,3,18,3,3,0,0,0,454000,452615,454000,76.856
2435,2,27,4,02/25/2010 00:00:00,2010,31.60272,-101.99334,10910,5,4,7,3,18,9,18,0,15000,1026600,0,959540,1041600,75.43824424
2438,2,2,4,02/20/2011 00:00:00,2011,31.55056,-102.02138,10872,4,2,7,3,18,4,4,613000,0,103000,0,678625,716000,85.712
2440,2,27,4,02/15/2010 00:00:00,2010,31.61251,-102.01877,10904,4,4,7,2,11,8,16,0,13500,1000758,0,819760,1014258,60.556
2441,2,27,4,02/15/2010 00:00:00,2010,31.60954,-102.01304,10880,4,4,7,3,18,9,18,0,15300,922356,0,879800,937656,56.568
2444,2,27,4,08/16/2010 00:00:00,2010,31.50972,-102.03472,10735,4,2,7,2,11,9,18,0,15000,1183084,0,976122,1198084,97.788
2445,2,2,4,12/28/2009 00:00:00,2009,31.54706,-102.02025,10324,4,2,7,1,5,3,3,0,0,0,581600,449300,581600,68.756
2448,2,2,4,01/18/2010 00:00:00,2010,31.53395,-102.0114,10325,4,5,7,3,18,3,3,0,0,0,634000,547300,634000,71.092
2449,2,2,4,02/12/2010 00:00:00,2010,31.50843,-102.03808,10345,4,2,7,1,5,3,3,0,0,0,554400,459125,554400,64.33160572
2453,2,2,4,05/29/2010 00:00:00,2010,31.533,-102.01528,10790,4,5,1,3,13,3,3,0,0,0,436500,643865,436500,53.86
2457,2,2,4,11/29/2010 00:00:00,2010,31.55987,-102.01531,10800,4,4,7,3,18,3,3,NA,NA,NA,NA,NA,NA,66.76
2458,2,2,4,06/13/2010 00:00:00,2010,31.54812,-102.01593,10839,4,2,6,3,17,3,3,0,0,334000,341500,646397,675500,90.412
2459,2,13,4,08/03/2010 00:00:00,2010,31.50607,-102.10293,12700,4,6,4,5,24,1,2,0,23058,964404,0,572500,987462,21.748
2461,2,10,4,03/19/2010 00:00:00,2010,31.51108,-102.10522,10790,5,6,7,3,18,1,2,0,14490,0,0,657000,14490,51.888
2462,2,27,4,10/27/2010 00:00:00,2010,31.50123,-102.04515,10745,4,2,7,3,18,10,20,0,16500,1274188,0,2331540,1290688,94.936
2463,2,2,4,12/30/2010 00:00:00,2010,31.52231,-102.02967,10898,5,4,1,1,1,5,5,475500,0,295000,0,1306003,770500,56.358
2464,2,2,4,06/22/2011 00:00:00,2011,31.52391,-102.02159,10905,5,5,7,1,5,8,8,448500,0,390000,0,774138,838500,56.68
2465,2,2,4,01/19/2012 00:00:00,2012,31.51677,-102.01928,10845,5,5,1,1,1,8,8,0,0,200000,687500,794375,887500,49.844
2466,2,2,4,07/31/2011 00:00:00,2011,31.52599,-102.04404,10931,4,4,6,1,4,8,8,330681,0,423632,0,1609663,754313,76.244
2467,2,2,4,12/17/2011 00:00:00,2011,31.52597,-102.06218,10907,5,4,6,3,17,9,9,582000,0,377500,0,884126,959500,31.468
2468,2,2,4,05/10/2010 00:00:00,2010,31.58313,-101.89823,10837,2,5,6,3,17,3,3,0,0,0,476000,469180,476000,57.16
2469,2,10,4,03/31/2010 00:00:00,2010,31.52919,-102.12475,10563,4,6,7,3,18,1,2,0,14500,0,0,673200,14500,71.148
2470,2,10,4,05/12/2010 00:00:00,2010,31.52416,-102.11392,10550,4,6,7,3,18,1,1,0,0,937190,0,393500,937190,71.56
2473,2,27,4,11/01/2010 00:00:00,2010,31.50444,-102.00778,10772,4,5,1,3,13,7,14,0,14000,1004920,0,877586,1018920,17.686
2474,2,27,4,10/27/2010 00:00:00,2010,31.51292,-102.02124,10801,4,2,6,3,17,10,20,0,16500,1632774,0,1070158,1649274,64.64
2476,2,10,4,05/31/2010 00:00:00,2010,31.51672,-102.12895,10508,4,6,7,3,18,1,2,1024132.184,14994,0,0,NA,1039126.184,62.008
2477,2,10,4,08/01/2010 00:00:00,2010,31.50249,-102.0936,10630,4,6,7,3,18,1,2,0,22214,0,0,684500,22214,34.192
2478,2,10,4,07/08/2010 00:00:00,2010,31.50444,-102.08558,10618,4,6,7,3,18,1,2,0,14500,0,0,653500,14500,33.11298991
2483,2,3,4,07/01/2010 00:00:00,2010,31.64466,-102.05608,10140,4,4,7,3,18,6,12,0,16000,670950,0,730000,686950,35.896
2485,2,10,4,08/18/2010 00:00:00,2010,31.5176,-102.09393,10600,5,2,7,3,18,1,2,0,16500,0,0,732500,16500,96.684
2488,2,27,4,06/28/2011 00:00:00,2011,31.50216,-102.04134,10725,3,2,7,3,18,4,8,0,0,1593347,0,1492176,1593347,53.336
2489,2,27,4,04/03/2011 00:00:00,2011,31.5155,-102.00966,10859,5,5,1,3,13,3,6,0,16500,1286462.367,0,1416195,1302962.367,45.976
2492,2,27,4,10/21/2010 00:00:00,2010,31.64515,-102.03843,10921,4,5,6,3,17,11,22,0,18000,1261950,56700,1281980,1336650,60.408
2493,2,27,4,11/01/2010 00:00:00,2010,31.63554,-102.03083,10919,5,4,7,3,18,9,18,0,15000,1110438,0,1079302,1125438,56.768
2494,2,27,4,12/09/2010 00:00:00,2010,31.63806,-102.03608,10950,4,5,6,1,4,5,5,0,0,1900062,0,1560743,1900062,96.344
2500,2,10,4,01/20/2011 00:00:00,2011,31.498,-102.09653,10610,4,6,7,3,18,1,1,1087044,0,0,0,743500,1087044,43.176
2501,2,2,4,08/09/2010 00:00:00,2010,31.55594,-101.91607,10786,5,4,6,3,17,3,3,732000,0,0,0,619627,732000,22.884
2505,2,2,4,02/07/2012 00:00:00,2012,31.52371,-102.00887,10902,5,4,1,3,13,8,8,0,0,554500,208000,794350,762500,32.904
2510,2,10,4,12/01/2010 00:00:00,2010,31.63036,-102.1578,10745,2,4,1,5,21,1,2,0,12012,0,0,470600,12012,39.636
2511,2,10,4,09/19/2010 00:00:00,2010,31.51153,-102.0879,10595,4,6,7,3,18,1,1,1067052,0,0,0,644037,1067052,46.432
2512,2,16,4,10/17/2010 00:00:00,2010,31.54647,-102.11626,10575,4,2,7,3,18,1,1,1354080,0,0,0,886503,1354080,58.968
2513,2,16,4,10/15/2010 00:00:00,2010,31.53888,-102.11375,10565,4,2,7,3,18,1,1,1365462,0,0,0,1216320,1365462,50.188
2515,2,10,4,11/15/2010 00:00:00,2010,31.51556,-102.10229,10590,5,6,7,1,5,1,2,0,18000,0,0,892500,18000,93.748
2517,2,10,4,01/21/2011 00:00:00,2011,31.5247,-102.09625,10715,4,2,7,1,5,1,1,1219722,0,0,0,813500,1219722,70.732
2519,2,10,4,01/18/2011 00:00:00,2011,31.53107,-102.13475,10500,4,2,7,3,18,1,1,974891,0,0,0,631100,974891,100.196
2521,2,10,4,12/30/2010 00:00:00,2010,31.49102,-102.09423,11540,4,2,1,3,13,1,2,0,22500,0,0,1167040,22500,106.66
2523,2,10,4,02/04/2011 00:00:00,2011,31.49245,-102.05501,10665,5,4,7,3,18,1,1,1139905.184,0,0,0,732500,1139905.184,128.1435505
2524,2,10,4,02/08/2011 00:00:00,2011,31.53418,-102.12263,11304,4,6,1,3,13,1,1,1658769,0,0,0,998750,1658769,86.264
2525,2,10,4,09/07/2011 00:00:00,2011,31.52614,-102.10577,11334,4,6,1,3,13,1,1,1223460,0,0,0,829171,1223460,98.63218937
2526,2,10,4,04/05/2011 00:00:00,2011,31.53152,-102.11636,10584,4,6,7,3,18,1,1,1092651,0,0,0,735000,1092651,60.584
2527,2,27,4,02/21/2011 00:00:00,2011,31.52682,-101.96216,10865,4,5,1,3,13,3,6,0,16500,1250240.367,0,1235186,1266740.367,83.4068458
2528,2,27,4,03/20/2011 00:00:00,2011,31.50956,-101.9858,10892,4,2,1,3,13,3,6,0,16500,2196761.734,0,1452371,2213261.734,90.052
2529,2,13,4,01/07/2011 00:00:00,2011,31.50716,-102.10833,12684,5,6,4,5,24,1,2,0,24066,1164198,0,800620,1188264,53.87031232
2530,2,27,4,11/29/2010 00:00:00,2010,31.52225,-101.9687,10872,3,5,1,3,13,4,8,0,15000,1238850,0,1223170,1253850,89.88
2532,2,25,4,11/22/2010 00:00:00,2010,31.63887,-101.92025,11015,5,4,1,5,21,1,1,0,0,725466,0,602440,725466,44.95842123
2535,2,25,4,07/13/2011 00:00:00,2011,31.63168,-101.91794,11225,4,3,1,2,6,1,1,953694,0,0,0,1496543.945,953694,57.864
2536,2,25,4,01/14/2012 00:00:00,2012,31.63613,-101.91497,11606,5,4,1,5,21,1,1,989142,0,0,0,876280,989142,101.464
2537,2,10,4,02/15/2011 00:00:00,2011,31.52273,-102.10431,10605,4,6,7,3,18,1,1,1177806,0,0,0,733702,1177806,54.86
2538,2,27,4,01/30/2011 00:00:00,2011,31.51813,-101.97369,10864,4,5,1,3,13,4,8,0,15000,1126818,0,1030901,1141818,77.416
2539,2,27,4,03/07/2011 00:00:00,2011,31.52141,-101.986,10884,4,5,1,3,13,3,6,0,0,3920893,0,1138269,3920893,60.44
2540,2,27,4,04/03/2011 00:00:00,2011,31.51797,-101.98443,10896,4,2,7,3,18,3,6,0,15000,1408902.816,0,1375281,1423902.816,69.892
2541,2,2,4,11/10/2010 00:00:00,2010,31.57771,-101.90492,10829,4,4,6,1,4,4,4,0,0,746800,0,725465,746800,13.406
2542,2,2,4,03/02/2012 00:00:00,2012,31.52155,-102.06,10884,4,4,6,3,17,9,9,0,0,503000,517500,922125,1020500,104.8542318
2544,2,27,4,01/03/2011 00:00:00,2011,31.63999,-102.0279,10933,5,4,7,3,18,3,6,0,16500,1292466,0,1306043,1308966,59.936
2545,2,2,4,12/29/2010 00:00:00,2010,31.56503,-101.91028,10825,4,4,6,1,4,7,7,568000,0,195000,0,659375,763000,11.04
2546,2,2,4,05/23/2011 00:00:00,2011,31.53275,-102.03303,10835,5,4,6,3,17,7,7,743500,0,0,0,604688,743500,75.196
2550,2,27,4,07/07/2011 00:00:00,2011,31.5069,-101.9956,10884,5,5,1,3,13,3,6,0,0,956326,0,1187003,956326,65.652
2552,2,27,4,07/27/2011 00:00:00,2011,31.50106,-101.99378,10850,5,5,1,1,1,4,8,0,16500,1142166,0,1208765,1158666,52.52
2553,2,27,4,06/21/2011 00:00:00,2011,31.50711,-102.02134,10778,4,2,1,3,13,3,6,0,15000,1119300,0,1354816,1134300,55.86
2554,2,27,4,11/30/2011 00:00:00,2011,31.50995,-102.00983,10882,5,2,1,3,13,3,6,678918,12000,318776,0,1080119,1009694,35.784
2555,2,27,4,09/06/2011 00:00:00,2011,31.51268,-101.99773,10900,4,2,1,3,13,2,4,0,13500,857112,0,1116006,870612,57.116
2557,2,27,4,11/08/2011 00:00:00,2011,31.51144,-102.02718,10935,4,2,1,3,13,3,6,645438,15000,287904,0,1218727,948342,63.628
2559,2,27,4,10/26/2011 00:00:00,2011,31.51676,-102.00374,10890,4,5,1,3,13,3,6,0,15000,1059630,0,1799100,1074630,54.856
2560,2,27,4,09/12/2011 00:00:00,2011,31.51414,-102.0153,10889,5,5,6,3,17,3,6,0,13500,861718,0,1133771,875218,55.292
2561,2,27,4,07/21/2011 00:00:00,2011,31.49217,-102.01876,10752,4,5,1,3,13,3,6,0,15000,1066580,0,1239630,1081580,61.92
2562,2,3,4,04/13/2011 00:00:00,2011,31.6331,-102.05671,10439,2,4,7,3,18,7,7,1067892,0,0,0,1042520,1067892,54.916
2563,2,10,4,03/24/2011 00:00:00,2011,31.5183,-102.07674,10707,4,4,7,3,18,1,1,1274658,0,0,0,826398,1274658,62.112
2564,2,10,4,03/14/2011 00:00:00,2011,31.52235,-102.09044,10620,5,5,7,3,18,1,1,1180342.816,0,0,0,734050,1180342.816,59.18
2565,2,17,4,03/24/2011 00:00:00,2011,31.56052,-102.0767,10885,5,5,7,2,11,5,10,0,9000,548016,0,573320,557016,47.492
2570,2,17,4,03/26/2011 00:00:00,2011,31.54126,-102.07544,10763,4,5,7,3,18,8,16,0,13000,767844,0,728484,780844,40.5
2572,2,27,4,06/27/2011 00:00:00,2011,31.51661,-101.98006,10900,4,5,1,3,13,4,8,0,0,876800,0,935460,876800,66.252
2574,2,27,4,07/18/2011 00:00:00,2011,31.50339,-101.95831,10779,4,3,1,3,13,7,14,0,0,1211111,0,4476940,1211111,52.436
2576,2,10,4,04/24/2011 00:00:00,2011,31.5814,-102.09789,11305,2,4,1,5,21,1,1,0,0,1323798,0,651821,1323798,77.244
2577,2,27,4,08/17/2011 00:00:00,2011,31.51934,-101.99197,10885,4,5,7,3,18,3,6,0,15000,1111976,0,1310274,1126976,63.92773658
2578,2,2,4,12/29/2010 00:00:00,2010,31.53058,-102.01112,10830,4,4,1,3,13,4,4,0,0,606000,0,706805,606000,58.5
2579,2,10,4,04/04/2011 00:00:00,2011,31.49749,-102.05204,10665,5,2,7,3,18,1,1,925778,0,0,0,657000,925778,29.91337288
2582,2,17,4,04/12/2011 00:00:00,2011,31.56276,-102.04776,10960,2,4,7,3,18,8,16,0,14000,739032,0,639272,753032,51.00215902
2583,2,34,4,06/17/2011 00:00:00,2011,31.56355,-101.99914,11103,2,4,1,2,6,1,2,814758,16632,0,0,778674,831390,18.912
2584,2,10,4,04/28/2011 00:00:00,2011,31.57283,-102.08586,10728,5,4,7,3,18,1,1,1087686.633,0,0,0,747540,1087686.633,99.744
2585,2,10,4,09/09/2011 00:00:00,2011,31.50716,-102.1214,10492,4,6,7,3,18,1,1,587906,0,0,0,508000,587906,28.628
2588,2,34,4,02/24/2011 00:00:00,2011,31.55359,-102.00891,10907,4,4,1,5,21,1,2,854196,8484,0,0,840066,862680,68.208
2589,2,10,4,04/15/2011 00:00:00,2011,31.53826,-102.10538,11244,4,2,1,3,13,1,1,1548531.633,0,0,0,923839,1548531.633,131.4437137
2590,2,10,4,06/02/2011 00:00:00,2011,31.53547,-102.10022,11394,4,5,1,3,13,1,1,1560426,0,0,0,967500,1560426,48.74
2591,2,10,4,09/02/2011 00:00:00,2011,31.52658,-102.11949,11159,4,6,1,3,13,1,1,1509127.266,0,0,0,927500,1509127.266,25.588
2593,2,10,4,09/18/2011 00:00:00,2011,31.50704,-102.05935,11487,4,5,NA,NA,NA,1,1,1563240,0,0,0,996212,1563240,41.064
2598,2,10,4,08/24/2011 00:00:00,2011,31.52864,-102.111,11293,5,6,1,3,13,1,1,1275166.184,0,0,0,822000,1275166.184,58.696
2599,2,17,4,07/13/2011 00:00:00,2011,31.54673,-102.11313,10896,4,5,7,3,18,8,16,0,12000,551586,0,778358,563586,63.59055022
2605,2,10,4,07/29/2011 00:00:00,2011,31.57593,-102.07363,10685,2,5,7,3,18,1,1,1101114,0,0,0,708500,1101114,80.024
2606,2,10,4,10/30/2011 00:00:00,2011,31.51306,-102.09707,11389,4,6,1,3,13,1,1,1361934,0,0,0,870000,1361934,140.7955167
2607,2,10,4,07/24/2011 00:00:00,2011,31.64743,-102.15038,10750,6,7,1,5,21,1,1,0,0,763518,0,349500,763518,26.364
2608,2,10,4,08/04/2011 00:00:00,2011,31.57578,-102.11831,11205,6,4,1,3,13,1,1,0,0,1231188,0,765300,1231188,56.956
2610,2,17,4,07/18/2011 00:00:00,2011,31.5541,-102.13359,10770,2,5,7,3,18,8,16,0,13000,537012,0,758258,550012,80.232
2612,2,27,4,09/15/2011 00:00:00,2011,31.523,-101.95416,10870,3,5,1,3,13,3,6,0,15000,998678,0,1209728,1013678,47.424
2613,2,27,4,11/16/2011 00:00:00,2011,31.52425,-101.9599,10900,4,4,1,3,13,3,6,0,15000,926472,0,1258004,941472,39.652
2615,2,27,4,08/29/2011 00:00:00,2011,31.50499,-101.98273,10830,4,5,1,3,13,3,6,0,12000,1049158,0,1131351,1061158,60.272
2616,2,27,4,10/24/2011 00:00:00,2011,31.52087,-101.97454,10890,4,2,1,3,13,3,6,0,10500,846626,0,1082917,857126,61.344
2619,2,27,4,07/27/2011 00:00:00,2011,31.51022,-101.98036,10882,3,5,1,3,13,3,6,0,12000,757468,0,900116,769468,80.628
2620,2,2,4,01/29/2012 00:00:00,2012,31.56407,-101.91437,10899,4,5,6,3,17,9,9,760500,0,257000,0,922100,1017500,11.184
2622,2,10,4,11/28/2011 00:00:00,2011,31.61858,-102.11414,11033,6,7,1,5,21,1,1,0,0,994938,0,497189,994938,52.316
2623,2,10,4,07/25/2011 00:00:00,2011,31.6318,-102.10916,11011,6,4,1,5,21,1,1,0,0,1088488.816,0,550000,1088488.816,63.756
2624,2,10,4,09/26/2011 00:00:00,2011,31.53259,-102.09487,11465,5,7,1,3,13,1,1,1534806,0,0,0,993500,1534806,164.402811
2625,2,10,4,08/12/2011 00:00:00,2011,31.64832,-102.13273,10850,2,7,1,5,21,1,1,0,0,988410,0,501200,988410,39.584
2627,2,16,4,05/24/2011 00:00:00,2011,31.53937,-102.12832,10725,4,2,7,3,18,1,1,1143828,0,0,0,909874,1143828,113.072
2628,2,16,4,05/08/2011 00:00:00,2011,31.54724,-102.1308,10554,5,4,7,3,18,1,1,1211154,0,0,0,978413,1211154,106.628
2631,2,10,4,10/09/2011 00:00:00,2011,31.63012,-102.13071,10896,5,3,1,5,21,1,1,0,0,944454,0,498353,944454,93.704
2632,2,27,4,11/21/2011 00:00:00,2011,31.50572,-102.0151,10779,5,5,1,3,13,2,4,0,16500,1376194,0,1351741,1392694,54.936
2634,2,10,4,12/09/2011 00:00:00,2011,31.50942,-102.06507,11490,4,2,1,3,13,1,1,1255367.367,0,0,0,776000,1255367.367,115.2346599
2635,2,10,4,10/27/2011 00:00:00,2011,31.50493,-102.06801,10814,4,2,7,3,18,1,1,1096074,0,0,0,698500,1096074,47.26
2637,2,16,4,09/03/2011 00:00:00,2011,31.54288,-102.11507,10674,4,2,7,3,18,1,1,1165080,0,0,0,838380,1165080,97.424
2638,2,10,4,09/24/2011 00:00:00,2011,31.56336,-102.10938,10693,2,5,7,3,18,1,1,1141690.184,0,0,0,732500,1141690.184,59.452
2639,2,10,4,08/30/2011 00:00:00,2011,31.56236,-102.08232,10680,5,4,7,3,18,1,1,1230700.816,0,0,0,852500,1230700.816,91.812
2641,2,10,4,12/06/2011 00:00:00,2011,31.61938,-102.1409,11550,2,7,1,5,21,1,1,0,0,951468,0,471000,951468,106.52
