WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,EUR_o..Mstb.,Top_Zone,Deepest_Zone,Number,Type,Depth.Top,Depth.Base,Fluid.Amount,Fluid.Units,Fluid.Type,Propping.Agent.Amount,Propping.Agent.Units,Propping.Agent.Type,Pressure.Breakdown,Injection.Rate,Additive,Mesh.Size
2169,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-10-10,2010,31.56021,-101.45084,8612,80,20,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,13.324,SPBR_U,WFMP,8,FRAC,8200,8396,NA,,A,0,undefined,undefined,NA,NA,HCL,
2170,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-09-02,2010,31.60394,-101.45878,8675,80,20,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,47.356,SPBR_U,WFMP,8,FRAC,8316,8490,NA,,A,0,undefined,undefined,NA,NA,HCL,
2171,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-09-10,2010,31.59237,-101.39933,8403,40,80,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,14.672,SPBR_U,WFMP,8,FRAC,7962,8160,NA,,A,0,undefined,undefined,NA,NA,HCL,
2173,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-08-20,2010,31.61716,-101.44153,8318,80,160,SPBR_U --> WFMP,7,7,NA,NA,NA,NA,NA,NA,23.408,SPBR_U,WFMP,7,FRAC,7867,8032,NA,,A,0,undefined,undefined,NA,NA,HCL,
2174,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-09-09,2010,31.56774,-101.4763,8710,160,20,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,46.31872541,SPBR_U,WFMP,8,FRAC,8304,8499,NA,,A,0,undefined,undefined,NA,NA,HCL,
2175,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-09-23,2010,31.58565,-101.44626,8635,80,40,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,20.868,SPBR_U,WFMP,8,FRAC,8186,8376,NA,,A,0,undefined,undefined,NA,NA,HCL,
2176,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-08-06,2010,31.54866,-101.3958,8337,80,80,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,16.41133366,SPBR_U,WFMP,8,FRAC,7950,8130,NA,,A,0,undefined,undefined,NA,NA,HCL,
2177,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,2011-08-05,2011,31.64534,-101.51921,10313,80,80,SPBR_L --> ATOKA,1,2,852600,12096,0,0,717166,864696,55.38,SPBR_L,ATOKA,2,FRAC,7340,10159,852600,GAL,FLUD,717166,LB,SAND,NA,NA,GELA,
2178,F,APACHE CORPORATION,REAGAN,2011-02-17,2011,31.49649,-101.48185,9795,80,40,CLFK --> WFMP,5,5,695900,0,246000,0,860188,941900,45.544,CLFK,WFMP,5,FRAC,9306,9630,113000,GAL,GEL,85000,LB,SAND,NA,NA,,20/40
2179,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-10-04,2010,31.64136,-101.43021,8275,40,160,SPBR_U --> WFMP,7,7,NA,NA,NA,NA,NA,NA,137.964,SPBR_U,WFMP,7,FRAC,7842,8016,NA,,A,0,undefined,undefined,NA,NA,HCL,
2180,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-09-05,2010,31.63583,-101.42431,8586,80,20,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,33.034,SPBR_U,WFMP,8,FRAC,8188,8388,NA,,A,0,undefined,undefined,NA,NA,HCL,
2181,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-10-09,2010,31.6005,-101.47589,8745,160,40,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,44.784,SPBR_U,WFMP,8,FRAC,8344,8530,NA,,A,0,undefined,undefined,NA,NA,HCL,
2182,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-10-08,2010,31.59294,-101.45039,8660,160,40,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,45.516,SPBR_U,WFMP,8,FRAC,8227,8425,NA,,A,0,undefined,undefined,NA,NA,HCL,
2183,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-10-04,2010,31.6302,-101.43306,8600,40,160,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,58.608,SPBR_U,WFMP,8,FRAC,8224,8406,NA,,A,0,undefined,undefined,NA,NA,HCL,
2184,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-11-24,2010,31.61129,-101.43778,8247,40,160,SPBR_U --> WFMP,7,7,NA,NA,NA,NA,NA,NA,30.632,SPBR_U,WFMP,7,FRAC,7866,8034,NA,,A,0,undefined,undefined,NA,NA,HCL,
2185,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2011-02-17,2011,31.59987,-101.42475,8560,40,40,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,27.532,SPBR_U,WFMP,8,FRAC,8162,8350,NA,,A,0,undefined,undefined,NA,NA,HCL,
2186,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-12-08,2010,31.6035,-101.42044,8528,80,20,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,30.508,SPBR_U,WFMP,8,FRAC,8172,8368,NA,,A,0,undefined,undefined,NA,NA,HCL,
2187,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-10-20,2010,31.58575,-101.45479,8670,160,40,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,30.188,SPBR_U,WFMP,8,FRAC,8210,8408,NA,,A,0,undefined,undefined,NA,NA,HCL,
2188,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-10-23,2010,31.53438,-101.42153,8468,40,160,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,76.612,SPBR_U,WFMP,8,FRAC,7999,8199,NA,,A,0,undefined,undefined,NA,NA,HCL,
2189,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-11-14,2010,31.53432,-101.41733,8434,40,40,SPBR_U --> WFMP,7,7,NA,NA,NA,NA,NA,NA,53.604,SPBR_U,WFMP,7,FRAC,8012,8192,NA,,A,0,undefined,undefined,NA,NA,HCL,
2190,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-11-07,2010,31.58236,-101.47612,8780,80,40,SPBR_U --> WFMP,7,7,NA,NA,NA,NA,NA,NA,34.624,SPBR_U,WFMP,7,FRAC,8362,8554,NA,,A,0,undefined,undefined,NA,NA,HCL,
2191,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2012-01-17,2012,31.52189,-101.73661,10615,80,Sub 20,SPBR_U --> STRAWN,3,6,0,7000,852969,0,883655,859969,29.30455739,SPBR_U,STRAWN,6,FRAC,8479,8488,603395,GAL,X-LINKGEL,436312,LB,SAND,NA,NA,XLNK,
2192,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2011-02-16,2011,31.61368,-101.44797,8563,80,20,SPBR_U --> WFMP,7,7,NA,NA,NA,NA,NA,NA,26.76028006,SPBR_U,WFMP,7,FRAC,7886,8054,NA,,A,0,undefined,undefined,NA,NA,HCL,
2193,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-11-06,2010,31.60771,-101.47152,8776,40,40,SPBR_U --> WFMP,7,7,NA,NA,NA,NA,NA,NA,26.68,SPBR_U,WFMP,7,FRAC,8330,8524,NA,,A,0,undefined,undefined,NA,NA,HCL,
2194,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-12-06,2010,31.58962,-101.47603,8770,40,20,SPBR_U --> WFMP,7,7,NA,NA,NA,NA,NA,NA,19.884,SPBR_U,WFMP,7,FRAC,8350,8548,NA,,A,0,undefined,undefined,NA,NA,HCL,
2195,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-12-10,2010,31.5931,-101.46317,8725,80,40,SPBR_U --> WFMP,7,7,NA,NA,NA,NA,NA,NA,19.036,SPBR_U,WFMP,7,FRAC,8310,8496,NA,,A,0,undefined,undefined,NA,NA,HCL,
2197,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-12-10,2010,31.58913,-101.42489,8532,80,20,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,32.952,SPBR_U,WFMP,8,FRAC,8123,8326,NA,,A,0,undefined,undefined,NA,NA,HCL,
2198,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-12-28,2010,31.57067,-101.41243,8487,40,40,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,24.12,SPBR_U,WFMP,8,FRAC,8120,8324,NA,,A,0,undefined,undefined,NA,NA,HCL,
2199,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-12-05,2010,31.57432,-101.40813,8500,40,80,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,31.888,SPBR_U,WFMP,8,FRAC,8077,8263,NA,,A,0,undefined,undefined,NA,NA,HCL,
2200,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2011-01-05,2011,31.58177,-101.425,8530,80,20,SPBR_U --> WFMP,7,7,NA,NA,NA,NA,NA,NA,27.724,SPBR_U,WFMP,7,FRAC,8134,8324,NA,,A,0,undefined,undefined,NA,NA,HCL,
2201,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2011-01-16,2011,31.57869,-101.47193,8764,80,40,SPBR_U --> WFMP,7,7,NA,NA,NA,NA,NA,NA,30.764,SPBR_U,WFMP,7,FRAC,8384,8591,NA,,A,0,undefined,undefined,NA,NA,HCL,
2202,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2011-01-07,2011,31.5781,-101.42082,8530,80,40,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,28.208,SPBR_U,WFMP,8,FRAC,8116,8298,NA,,A,0,undefined,undefined,NA,NA,HCL,
2203,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2010-12-13,2010,31.57501,-101.46766,8700,40,20,SPBR_U --> WFMP,7,7,NA,NA,NA,NA,NA,NA,24.244,SPBR_U,WFMP,7,FRAC,8336,8542,NA,,A,0,undefined,undefined,NA,NA,HCL,
2204,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2011-01-12,2011,31.54922,-101.44252,8585,40,40,SPBR_U --> WFMP,7,7,NA,NA,NA,NA,NA,NA,30.608,SPBR_U,WFMP,7,FRAC,8179,8376,NA,,A,0,undefined,undefined,NA,NA,HCL,
2205,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2011-01-18,2011,31.54897,-101.42127,8500,40,160,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,27.74933842,SPBR_U,WFMP,8,FRAC,8056,8250,NA,,A,0,undefined,undefined,NA,NA,HCL,
2206,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2011-01-24,2011,31.5676,-101.46352,8650,80,20,SPBR_U --> WFMP,7,7,NA,NA,NA,NA,NA,NA,27.824,SPBR_U,WFMP,7,FRAC,8294,8490,NA,,A,0,undefined,undefined,NA,NA,HCL,
2207,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2011-01-23,2011,31.53065,-101.41378,8431,80,Sub 20,SPBR_U --> WFMP,7,7,NA,NA,NA,NA,NA,NA,54.116,SPBR_U,WFMP,7,FRAC,8006,8184,NA,,A,0,undefined,undefined,NA,NA,HCL,
2209,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2011-02-11,2011,31.54524,-101.41286,8410,40,160,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,14.80278957,SPBR_U,WFMP,8,FRAC,8016,8206,NA,,A,0,undefined,undefined,NA,NA,HCL,
2210,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2011-03-23,2011,31.54554,-101.43835,8550,40,20,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,44.708,SPBR_U,WFMP,8,FRAC,8148,8344,NA,,A,0,undefined,undefined,NA,NA,,
2211,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2011-04-30,2011,31.62717,-101.4412,8281,80,40,SPBR_U --> WFMP,7,7,NA,NA,NA,NA,NA,NA,24.276,SPBR_U,WFMP,7,FRAC,7900,8056,NA,,,NA,,,NA,NA,,
2212,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2011-07-21,2011,31.55285,-101.44246,10370,40,20,SPBR_U --> SIL_DEV,12,12,NA,NA,NA,NA,NA,NA,33.012,SPBR_U,SIL_DEV,12,FRAC,9996,10204,NA,,A,0,undefined,undefined,NA,NA,HCL,
2213,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2011-04-11,2011,31.53081,-101.42584,8465,40,80,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,66.024,SPBR_U,WFMP,8,FRAC,8044,8236,NA,,A,0,undefined,undefined,NA,NA,HCL,
2214,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2011-05-26,2011,31.64753,-101.43226,8315,40,160,SPBR_U --> WFMP,7,7,NA,NA,NA,NA,NA,NA,56.028,SPBR_U,WFMP,7,FRAC,7860,8042,NA,,A,0,undefined,undefined,NA,NA,HCL,
2216,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2011-07-20,2011,31.62704,-101.43458,8314,40,40,SPBR_U --> WFMP,7,7,NA,NA,NA,NA,NA,NA,35.9,SPBR_U,WFMP,7,FRAC,7832,8104,NA,,A,0,undefined,undefined,NA,NA,HCL,
2217,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2011-09-06,2011,31.54109,-101.39595,8370,40,40,SPBR_U --> WFMP,1,1,NA,NA,NA,NA,NA,NA,35.624,SPBR_U,WFMP,1,FRAC,5696,8136,NA,,A,0,undefined,undefined,NA,NA,HCL,
2218,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2011-12-06,2011,31.61428,-101.40351,8144,40,40,CLFK --> WFMP,NA,1,NA,NA,NA,NA,NA,NA,14.912,CLFK,WFMP,2,FRAC,5811,7849,541416,GAL,FLUD,669121,LB,SAND,NA,NA,BIOC,MIXED
2220,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,2011-11-09,2011,31.52916,-101.52375,9958,160,80,WFMP --> WFMP,1,2,0,10080,836892,0,682210,846972,23.452,WFMP,WFMP,2,FRAC,7644,9840,836892,GAL,GEL,682210,LB,SAND,NA,NA,GELA,
2221,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,2011-11-01,2011,31.5342,-101.51575,10144,160,40,SPBR_L --> WFMP,1,2,0,10080,826392,0,727700,836472,27.78,SPBR_L,WFMP,2,FRAC,7173,9711,826392,GAL,GEL,727700,LB,SAND,NA,NA,GELA,
2222,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,2011-12-08,2011,31.53023,-101.5001,10130,160,80,WFMP --> ATOKA,1,2,865116,11004,0,0,539130,876120,58.35854761,WFMP,ATOKA,2,FRAC,7592,9925,865116,GAL,FLUD,539130,LB,SAND,NA,NA,GELA,
2223,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2011-09-22,2011,31.50161,-101.45585,8500,40,40,SPBR_U --> WFMP,1,1,NA,NA,NA,NA,NA,NA,94.36,SPBR_U,WFMP,2,FRAC,5808,8252,635648,GAL,FLUD,751508,LB,SAND,NA,NA,BIOC,
2224,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2011-11-27,2011,31.6155,-101.43209,8362,40,160,SPBR_U --> WFMP,1,1,NA,NA,NA,NA,NA,NA,56.828,SPBR_U,WFMP,2,ACID,5922,8008,12396,GAL,A,0,undefined,undefined,NA,NA,HCL,
2225,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,2012-02-11,2012,31.54188,-101.39231,8992,40,80,SPBR_U --> WFMP,3,6,0,13500,1036499,0,1215316,1049999,13.992,SPBR_U,WFMP,6,FRAC,7429,8738,752939,GAL,X-LINKGEL,580431,LB,SAND,NA,NA,GELA,20/40
2229,E,APACHE CORPORATION,REAGAN,2012-02-15,2012,31.48826,-101.62017,8025,40,40,SPBR_U --> WFMP,4,4,0,0,134668,325000,465000,459668,21.94,SPBR_U,WFMP,4,FRAC,7744,7869,165000,GAL,SLKW,125000,LB,SANDRCSD,NA,NA,XLNK,
2230,E,APACHE CORPORATION,REAGAN,2012-02-18,2012,31.49176,-101.62127,8055,40,80,SPBR_U --> SPBR_L,4,4,0,0,57000,490000,473000,547000,21.56,SPBR_U,SPBR_L,4,FRAC,7710,7868,165000,GAL,SLKW,125000,LB,SANDRCSD,NA,NA,XLNK,
2234,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2012-01-31,2012,31.62685,-101.44729,8295,80,160,SPBR_U --> WFMP,1,1,NA,NA,NA,NA,NA,NA,40.632,SPBR_U,WFMP,1,FRAC,5998,8052,NA,,A,0,undefined,undefined,NA,NA,HCL,
2235,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,2012-02-25,2012,31.56379,-101.39971,8614,80,80,SPBR_L --> WFMP,3,6,0,13500,1023300,0,1260620,1036800,46.472,SPBR_L,WFMP,6,FRAC,7502,8246,717102,GAL,X-LINKGEL,599699,LB,SAND,NA,NA,BIOC,20/40
2237,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,2012-01-19,2012,31.53383,-101.47735,10054,Sub 20,40,WFMP --> ATOKA,1,2,0,9072,762426,0,503744,771498,7.836,WFMP,ATOKA,2,FRAC,5956,9887,762426,GAL,GEL,503744,LB,SAND,NA,NA,GELA,
2238,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2012-01-31,2012,31.64411,-101.43121,8330,40,160,SPBR_U --> WFMP,NA,1,NA,NA,NA,NA,NA,NA,33.152,SPBR_U,WFMP,2,FRAC,5979,8030,543922,GAL,FLUD,703045,LB,SAND,NA,NA,BIOC,
2239,E,APACHE CORPORATION,REAGAN,2012-03-05,2012,31.47793,-101.59965,10241,160,20,WFMP --> WFMP,7,7,0,0,6e+05,160000,679250,760000,56.668,WFMP,WFMP,7,FRAC,9681,9970,100000,GAL,X-LINKGEL,88625,LB,SAND,NA,NA,XLNK,20/40
2240,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2012-07-03,2012,31.53076,-101.42192,9745,40,80,WFMP --> WFMP,1,1,NA,NA,NA,NA,NA,NA,84.096,WFMP,WFMP,1,FRAC,7390,9452,NA,,SLKW,NA,,,NA,NA,SFAC,
2241,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2012-02-21,2012,31.63757,-101.42883,8340,40,80,SPBR_U --> WFMP,1,1,NA,NA,NA,NA,NA,NA,35.184,SPBR_U,WFMP,1,FRAC,6312,8012,NA,,A,0,undefined,undefined,NA,NA,HCL,
2242,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2012-04-05,2012,31.65067,-101.41874,8270,40,Over 160,SPBR_U --> WFMP,1,1,NA,NA,NA,NA,NA,NA,126.068,SPBR_U,WFMP,1,FRAC,5937,7953,NA,,A,0,undefined,undefined,NA,NA,HCL,
2243,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2012-05-02,2012,31.64264,-101.47006,8331,Over 160,20,SPBR_U --> WFMP,1,1,NA,NA,NA,NA,NA,NA,32.19555527,SPBR_U,WFMP,1,FRAC,6036,8078,NA,,A,0,undefined,undefined,NA,NA,HCL,
2244,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2012-03-23,2012,31.61329,-101.4347,8240,40,160,SPBR_U --> WFMP,1,1,NA,NA,NA,NA,NA,NA,55.5535446,SPBR_U,WFMP,1,FRAC,5951,8005,NA,,SLKW,NA,,,NA,NA,,
2245,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2012-04-04,2012,31.63968,-101.42151,8242,80,80,SPBR_U --> WFMP,1,1,NA,NA,NA,NA,NA,NA,23.00821016,SPBR_U,WFMP,1,FRAC,5929,7987,NA,,A,0,undefined,undefined,NA,NA,HCL,
2246,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2012-06-19,2012,31.64056,-101.41175,8210,80,Over 160,SPBR_U --> WFMP,1,1,NA,NA,NA,NA,NA,NA,47.04,SPBR_U,WFMP,1,FRAC,5905,7957,NA,,A,0,undefined,undefined,NA,NA,HCL,
2247,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,2012-06-03,2012,31.51177,-101.48887,9935,80,80,WFMP --> STRAWN,1,2,0,10080,960246,0,568000,970326,37.424,WFMP,STRAWN,2,FRAC,6633,9795,960246,GAL,GEL,568000,LB,SAND,NA,NA,GELA,
2248,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,2012-04-13,2012,31.53511,-101.48412,9950,80,20,WFMP --> STRAWN,1,2,0,9072,914004,0,602720,923076,33.536,WFMP,STRAWN,2,FRAC,7854,9835,914004,GAL,GEL,602720,LB,SAND,NA,NA,GELA,
2249,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,2012-04-15,2012,31.53831,-101.48093,9983,40,40,WFMP --> WFMP,1,2,0,8064,898044,0,555880,906108,109.772,WFMP,WFMP,2,FRAC,7815,9750,898044,GAL,X-LINKGEL,555880,LB,SAND,NA,NA,XLNK,
2250,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2012-07-03,2012,31.63296,-101.43209,9870,40,160,WFMP --> STRAWN,1,1,NA,NA,NA,NA,NA,NA,24.508,WFMP,STRAWN,1,FRAC,7651,9652,NA,,SLKW,NA,,,NA,NA,SFAC,
2251,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2012-09-01,2012,31.57472,-101.44217,9910,40,20,WFMP --> STRAWN,1,1,NA,NA,NA,NA,NA,NA,37.556,WFMP,STRAWN,1,FRAC,7590,9661,NA,,SLKW,NA,,,NA,NA,SFAC,
2252,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2012-05-12,2012,31.61058,-101.40334,8150,40,80,CLFK --> WFMP,1,1,NA,NA,NA,NA,NA,NA,25.484,CLFK,WFMP,1,FRAC,5801,7861,NA,,A,0,undefined,undefined,NA,NA,HCL,
2253,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,2012-06-24,2012,31.51949,-101.41753,9703,80,160,SPBR_L --> STRAWN,4,8,0,12000,1299378,0,1360378,1311378,47.032,SPBR_L,STRAWN,8,FRAC,9482,9538,179936,GAL,X-LINKGEL,144162,LB,SAND,NA,NA,XLNK,20/40
2254,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,2012-07-21,2012,31.52041,-101.42604,9678,80,80,SPBR_U --> WFMP,3,6,0,10500,940950,0,1086554,951450,34.92,SPBR_U,WFMP,6,FRAC,7411,8318,658810,GAL,X-LINKGEL,477584,LB,SAND,NA,NA,XLNK,20/40
2255,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,2012-06-30,2012,31.61735,-101.43469,8233,40,80,SPBR_U --> WFMP,1,1,NA,NA,NA,NA,NA,NA,53.61673798,SPBR_U,WFMP,1,FRAC,6316,8025,NA,,A,0,undefined,undefined,NA,NA,HCL,
2256,C,PIONEER NATURAL RESOURCES USA INC,UPTON,2003-04-10,2003,31.56046,-101.84707,8950,80,40,SPBR_U --> WFMP,3,6,0,5000,201474,0,466630,206474,29.576,SPBR_U,WFMP,6,FRAC,7191,7378,57414,GAL,X-LINKGEL,136630,LB,SAND,NA,NA,GELA,20/40
2258,C,PIONEER NATURAL RESOURCES USA INC,UPTON,2003-01-10,2003,31.60823,-101.80401,8805,Over 160,40,CLFK --> WFMP,3,6,0,3500,176500,0,473330,180000,28.968,CLFK,WFMP,7,FRAC,7026,7232,46000,GAL,X-LINKGEL,138330,LB,SAND,NA,32,HCL,
2259,C,PIONEER NATURAL RESOURCES USA INC,UPTON,2003-01-10,2003,31.58556,-101.78767,8750,160,40,CLFK --> WFMP,3,6,0,5000,201474,0,471200,206474,18.522,CLFK,WFMP,6,FRAC,6972,7164,57414,GAL,X-LINKGEL,136200,LB,SAND,NA,NA,,20/40
2264,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2003-08-28,2003,31.55915,-101.95213,9305,80,40,SPBR_U --> WFMP,3,8,0,5000,194292,0,470870,199292,29.3341376,SPBR_U,WFMP,8,ACID,7456,7629,500,GAL,A,0,undefined,undefined,NA,28,HCL,
2265,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2003-08-28,2003,31.55556,-101.95141,9520,160,40,SPBR_U --> WFMP,3,6,0,5000,197954,0,469940,202954,46.25148171,SPBR_U,WFMP,6,FRAC,8856,9065,62617,GAL,X-LINKGEL,153693,LB,SAND,NA,NA,GELA,20/40
2266,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2003-09-19,2003,31.5609,-101.94454,9313,80,80,SPBR_U --> WFMP,3,8,0,5000,195342,0,471980,200342,27.11062516,SPBR_U,WFMP,8,ACID,7429,7617,500,GAL,A,0,undefined,undefined,NA,NA,HCL,
2267,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2003-09-27,2003,31.58419,-101.96039,9240,80,40,SPBR_U --> WFMP,3,6,0,5000,191057,0,470700,196057,28.8424161,SPBR_U,WFMP,6,FRAC,7485,7668,53130,GAL,X-LINKGEL,127080,LB,SAND,NA,NA,,20/40
2269,C,PIONEER NATURAL RESOURCES USA INC,UPTON,2004-07-08,2004,31.5992,-101.82717,8890,40,Sub 20,SPBR_U --> SPBR_L,3,6,0,5000,200103,0,473210,205103,23.713,SPBR_U,SPBR_L,6,FRAC,7103,7288,54429,GAL,X-LINKGEL,133929,LB,SAND,NA,32,,20/40
2270,C,PIONEER NATURAL RESOURCES USA INC,UPTON,2004-10-02,2004,31.60298,-101.82832,8920,40,40,CLFK --> SPBR_L,3,6,0,5000,202183,0,474721,207183,28.698,CLFK,SPBR_L,6,FRAC,7091,7288,57194,GAL,X-LINKGEL,144336,LB,SAND,NA,28,,20/40
2271,C,PIONEER NATURAL RESOURCES USA INC,UPTON,2004-06-17,2004,31.59312,-101.82143,8881,160,20,SPBR_U --> SPBR_L,3,6,0,5000,201350,0,473590,206350,28.074,SPBR_U,SPBR_L,6,FRAC,7067,7252,56634,GAL,X-LINKGEL,137811,LB,SAND,NA,30,,20/40
2273,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,UPTON,2004-05-10,2004,31.6432,-102.0466,10515,40,80,SPBR_L --> WFMP,4,8,0,10000,274430,0,150700,284430,68.516,SPBR_L,WFMP,8,FRAC,8493,8669,23050,GAL,GEL,74000,LB,SAND,NA,NA,GELA,
