Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,Subarea,Operator,County,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Other..Gals.,EUR_o..Mstb.,Top_Zone,Deepest_Zone,Number,Type,Depth.Top,Depth.Base,Fluid.Type,Propping.Agent.Type,Additive,Mesh.Size
350500,0,700500,356750,1051000,92000,48000,2,28,4,2008,31.56316,-101.96728,10033,3,3,18,4,4,0,26.56,3,7,4,3,9446,9987,9,3,17,6
610806,19362,0,703547,630168,610806,703547,2,5,4,2008,31.58401,-102.07149,10376,1,3,26,1,2,0,83.18,5,7,2,3,9321,10372,9,3,17,NA
NA,NA,NA,NA,NA,NA,NA,2,17,4,2008,31.55337,-102.08819,11000,1,4,1,1,1,NA,67.91190947,1,1,1,3,7116,10860,NA,NA,NA,NA
1037820,17052,0,1303680,1054872,1037820,927236,2,5,4,2008,31.59411,-102.06164,10628,3,3,18,1,2,0,61.572,3,7,2,3,8268,10528,3,3,17,6
0,4500,159513,479800,164013,42240,153547,2,27,4,2008,31.5183,-101.91536,8468,3,3,16,3,6,0,32.132,3,5,6,3,7267,7443,11,3,NA,6
762972,15624,0,827900,778596,762972,827900,2,5,4,2008,31.59116,-102.07379,10459,1,3,11,1,2,0,49.9394299,2,7,2,3,8314,10459,9,3,17,6
875112,16422,0,1170400,891534,875112,927236,2,5,4,2008,31.58609,-102.06326,10605,4,3,18,1,2,0,69.55067967,3,7,2,3,7702,10504,3,3,17,6
454500,0,0,356750,454500,168000,85000,2,28,4,2008,31.56216,-101.97163,10013,3,3,18,3,3,0,36.436,3,7,3,3,9127,9892,9,3,17,6
410750,0,0,110277.1,410750,136000,10750,2,28,4,2008,31.56399,-101.96371,10027,3,3,18,3,3,0,41.136,3,7,3,3,9126,9484,9,3,17,NA
368000,0,0,356750,368000,158000,85000,2,28,4,2008,31.56771,-101.9646,10033,3,3,18,3,3,0,36.356,3,7,3,3,9101,9865,9,3,17,9
454500,0,0,356750,454500,168000,85000,2,28,4,2008,31.5596,-101.96643,9991,3,3,18,3,3,0,48.028,3,7,3,3,9112,9873,9,3,17,6
0,12000,639482,585000,651482,639482,585000,2,10,4,2009,31.49997,-102.05738,10670,4,4,18,1,2,0,82.47706427,3,7,2,3,7639,10182,11,3,NA,NA
546000,0,0,110277.1,546000,257500,19750,2,2,4,2008,31.51928,-102.02449,10403,3,1,18,3,3,0,28.50589361,3,7,3,3,9177,10330,9,3,17,6
472500,0,0,418000,472500,261000,144000,2,2,4,2009,31.52448,-102.03477,10316,3,3,18,3,3,0,37.07602193,3,7,3,3,9209,10184,9,3,17,6
0,16500,972301,923020,988801,54050,147647,2,27,4,2008,31.51676,-101.95502,10624,3,3,18,10,20,0,49.468,3,7,20,3,7412,7577,11,3,20,6
0,13500,804106,883105,817606,57669,163932,2,27,4,2008,31.49853,-101.97049,10658,3,4,18,8,16,0,34.36550187,3,7,16,3,7368,7542,11,3,20,6
671916,14000,0,1398355.9,685916,671916,927236,2,3,4,2010,31.62561,-102.072,10300,1,3,18,1,2,0,41.364,3,7,2,3,7850,9810,3,3,NA,6
516000,0,0,110277.1,516000,224000,19750,2,2,4,2008,31.51385,-102.03133,10081,3,1,5,3,3,0,36.45196917,1,7,3,3,9174,10027,9,3,17,6
0,14000,802000,660000,816000,802000,660000,2,10,4,2008,31.49899,-102.09245,10505,3,5,18,1,2,0,83.504,3,7,2,3,7741,10321,11,3,NA,NA
0,15000,611940,720000,626940,139986,120000,2,3,4,2010,31.63271,-102.07431,10110,4,3,18,6,12,0,5.68,3,7,12,3,9828,9896,11,3,20,6
138000,0,0,110277.1,153212,138000,74000,2,28,4,2009,31.55044,-101.98988,10000,4,2,18,1,2,0,51.28691275,3,7,1,3,9892,10000,9,3,17,6
645011,0,0,818300,645011,78600,81000,2,5,4,2010,31.59087,-102.0606,11327,3,4,6,9,9,0,37.424,2,1,9,3,10744,10920,3,3,NA,NA
0,0,938826,447474,938826,938826,447474,2,10,4,2009,31.60367,-102.14444,10312,4,6,26,1,1,0,26.59581059,5,7,1,3,9090,10170,6,3,NA,NA
0,0,891129,430101,891129,891129,430101,2,10,4,2009,31.61163,-102.16073,10226,1,3,26,1,1,0,46.908,5,7,1,3,9200,10076,6,3,NA,NA
0,0,912599,445720,912599,912599,445720,2,10,4,2009,31.60762,-102.1282,10416,1,6,26,1,1,0,77.25084903,5,7,1,3,9204,10208,6,3,NA,NA
950838,0,0,802329,950838,950838,802329,2,22,4,2010,31.58884,-101.97163,10312,1,3,11,1,1,0,43.112,2,7,1,3,8220,10210,9,3,NA,NA
0,12500,815335,675000,827835,815335,675000,2,10,4,2009,31.51367,-102.10995,10410,3,5,18,1,2,0,53.768,3,7,2,3,7764,10282,11,3,20,NA
0,12500,813283,660000,825783,813283,660000,2,10,4,2009,31.50343,-102.08967,10539,3,5,18,1,2,0,67.692,3,7,2,3,7751,10353,11,3,20,NA
0,26000,219452,1256640,256952,219452,927236,2,25,4,2010,31.62739191,-102.0014106,11000,4,3,17,1,2,0,118.884,3,6,2,3,7708,10936,6,3,NA,NA
0,26000,191931,1398355.9,218931,23277.5,4636,2,25,4,2010,31.63445,-102.00351,11000,3,1,10,9,17,0,163.868,2,6,17,3,10950,10970,11,3,20,NA
0,24500,212454,1219456.055,236954,212454,927236,2,25,4,2010,31.62804,-102.01465,10972,4,4,10,1,2,0,69.34,2,6,2,3,8288,10850,11,3,NA,NA
0,13000,623238,1030282,636238,24654,2162,2,17,4,2010,31.54825,-102.07773,10885,1,4,17,10,20,0,68.288,3,6,20,3,10642,10705,11,3,20,NA
0,13000,23291,1053000,153212,23277.5,55000,2,17,4,2010,31.55121,-102.0348,10900,1,4,5,9,18,0,81.38080816,1,7,18,3,10510,10722,11,3,NA,NA
0,12000,1168146,938079,1180146,146202,94801,2,17,4,2010,31.55133,-102.09619,10840,1,4,5,8,16,0,73.564,1,7,16,3,10349,10562,11,3,5,NA
0,15000,1007406,1012580,1022406,50904,136815,2,27,4,2010,31.60639,-102.02649,10892,4,2,5,9,18,0,48.844,1,7,18,3,7648,7811,11,3,20,6
0,0,0,452615,454000,211000,153500,2,2,4,2009,31.54112,-102.01369,10300,3,1,18,3,3,454000,76.856,3,7,3,3,9138,10187,8,3,17,NA
0,15000,1026600,959540,1041600,49014,134158,2,27,4,2010,31.60272,-101.99334,10910,4,3,18,9,18,0,75.43824424,3,7,18,3,7626,7792,11,3,20,6
613000,0,103000,678625,716000,103000,67500,2,2,4,2011,31.55056,-102.02138,10872,3,1,18,4,4,0,85.712,3,7,4,3,10421,10687,11,3,20,6
0,13500,1000758,819760,1014258,55104,133361,2,27,4,2010,31.61251,-102.01877,10904,3,3,11,8,16,0,60.556,2,7,16,3,8250,8399,11,3,20,6
0,15300,922356,879800,937656,47166,117456,2,27,4,2010,31.60954,-102.01304,10880,3,3,18,9,18,0,56.568,3,7,18,3,7670,7838,11,3,20,6
0,15000,1183084,976122,1198084,65002,147768,2,27,4,2010,31.50972,-102.03472,10735,3,1,11,9,18,0,97.788,2,7,18,3,8246,8348,11,3,20,6
0,0,0,449300,581600,327600,142300,2,2,4,2009,31.54706,-102.02025,10324,3,1,5,3,3,581600,68.756,1,7,3,3,9141,10177,8,3,17,NA
0,0,0,547300,634000,391000,248100,2,2,4,2010,31.53395,-102.0114,10325,3,4,18,3,3,634000,71.092,3,7,3,3,9149,10204,8,3,17,NA
0,0,0,459125,554400,308000,150550,2,2,4,2010,31.50843,-102.03808,10345,3,1,5,3,3,554400,64.33160572,1,7,3,3,9201,10226,8,3,17,NA
0,0,0,643865,436500,150000,273320,2,2,4,2010,31.533,-102.01528,10790,3,4,13,3,3,436500,53.86,3,1,3,3,9154,10709,8,3,NA,NA
NA,NA,NA,NA,NA,NA,NA,2,2,4,2010,31.55987,-102.01531,10800,3,3,18,3,3,NA,66.76,3,7,3,3,9176,10286,6,NA,NA,NA
0,0,334000,646397,675500,334000,223302,2,2,4,2010,31.54812,-102.01593,10839,3,1,17,3,3,341500,90.412,3,6,3,3,9152,10709,6,3,NA,NA
0,23058,964404,572500,987462,964404,572500,2,13,4,2010,31.50607,-102.10293,12700,3,5,24,1,2,0,21.748,5,4,2,3,9182,12246,6,3,9,11
0,14490,0,657000,153212,NA,657000,2,10,4,2010,31.51108,-102.10522,10790,4,5,18,1,2,0,51.888,3,7,2,3,7830,10300,NA,3,NA,NA
0,16500,1274188,1398355.9,1290688,45528,927236,2,27,4,2010,31.50123,-102.04515,10745,3,1,18,10,20,0,94.936,3,7,20,3,7626,7766,11,3,20,1
475500,0,295000,1306003,770500,95000,697503,2,2,4,2010,31.52231,-102.02967,10898,4,3,1,5,5,0,56.358,1,1,5,3,10462,10752,11,3,20,NA
448500,0,390000,774138,838500,23277.5,0,2,2,4,2011,31.52391,-102.02159,10905,4,4,5,8,8,0,56.68,1,7,9,1,7563,10656,1,NA,11,NA
0,0,2e+05,794375,887500,23277.5,0,2,2,4,2012,31.51677,-102.01928,10845,4,4,1,8,8,687500,49.844,1,1,9,1,7575,10732,1,NA,11,NA
330681,0,423632,1398355.9,754313,23277.5,0,2,2,4,2011,31.52599,-102.04404,10931,3,3,4,8,8,0,76.244,1,6,9,1,7371,10799,1,NA,11,NA
582000,0,377500,884126,959500,23277.5,0,2,2,4,2011,31.52597,-102.06218,10907,4,3,17,9,9,0,31.468,3,6,10,1,7707,10786,1,NA,11,NA
0,0,0,469180,476000,226000,177790,2,2,4,2010,31.58313,-101.89823,10837,1,4,17,3,3,476000,57.16,3,6,3,3,8999,10724,8,3,NA,NA
0,14500,0,673200,153212,NA,673200,2,10,4,2010,31.52919,-102.12475,10563,3,5,18,1,2,0,71.148,3,7,2,3,7960,10340,NA,3,NA,NA
0,0,937190,393500,937190,937190,393500,2,10,4,2010,31.52416,-102.11392,10550,3,5,18,1,1,0,71.56,3,7,1,3,8365,10365,6,3,NA,NA
0,14000,1004920,877586,1018920,73432,74375,2,27,4,2010,31.50444,-102.00778,10772,3,4,13,7,14,0,17.686,3,1,14,3,7612,7778,11,3,20,1
0,16500,1338664.45,1070158,1408201.2,51616,122752,2,27,4,2010,31.51292,-102.02124,10801,3,1,17,10,20,0,64.64,3,6,20,3,7618,7780,11,3,20,1
1024132.184,14994,0,NA,1039126.184,1024128,NA,2,10,4,2010,31.51672,-102.12895,10508,3,5,18,1,2,0,62.008,3,7,2,3,8350,10270,3,NA,NA,NA
0,22214,0,684500,153212,NA,684500,2,10,4,2010,31.50249,-102.0936,10630,3,5,18,1,2,0,34.192,3,7,2,3,7900,10500,NA,3,NA,NA
0,14500,0,653500,153212,NA,653500,2,10,4,2010,31.50444,-102.08558,10618,3,5,18,1,2,0,33.11298991,3,7,2,3,8330,10490,NA,3,NA,NA
0,16000,670950,730000,686950,142002,120000,2,3,4,2010,31.64466,-102.05608,10140,3,3,18,6,12,0,35.896,3,7,12,3,9916,9936,11,3,20,6
0,16500,0,732500,153212,NA,732500,2,10,4,2010,31.5176,-102.09393,10600,4,1,18,1,2,0,96.684,3,7,2,3,7830,10460,NA,3,NA,NA
0,0,1338664.45,1398355.9,1408201.2,776526,607634,2,27,4,2011,31.50216,-102.04134,10725,2,1,18,4,8,0,53.336,3,7,8,3,9746,10525,6,3,9,9
0,16500,1286462.367,1398355.9,1302962.367,1038450,863176,2,27,4,2011,31.5155,-102.00966,10859,4,4,13,3,6,0,45.976,3,1,6,3,9154,10641,6,3,9,NA
0,18000,1261950,1281980,1336650,56700,122176,2,27,4,2010,31.64515,-102.03843,10921,3,4,17,11,22,56700,60.408,3,6,22,3,7780,7940,4,3,20,6
0,15000,1110438,1079302,1125438,51198,112334,2,27,4,2010,31.63554,-102.03083,10919,4,3,18,9,18,0,56.768,3,7,18,3,7773,7938,11,3,20,6
0,0,1338664.45,1398355.9,1408201.2,958860,466022,2,27,4,2010,31.63806,-102.03608,10950,3,4,4,5,5,0,96.344,1,6,5,3,9882,10938,6,3,9,9
1075580.1,0,0,743500,1087044,1087044,743500,2,10,4,2011,31.498,-102.09653,10610,3,5,18,1,1,0,43.176,3,7,1,3,7851,10440,3,3,NA,NA
732000,0,0,619627,732000,359000,226689,2,2,4,2010,31.55594,-101.91607,10786,4,3,17,3,3,0,22.884,3,6,3,3,8992,10696,3,3,17,NA
0,0,554500,794350,762500,1e+05,88600,2,2,4,2012,31.52371,-102.00887,10902,4,3,13,8,8,208000,32.904,3,1,8,3,10445,10739,11,5,NA,NA
0,12012,0,470600,153212,NA,470600,2,10,4,2010,31.63036,-102.1578,10745,1,3,21,1,2,0,39.636,5,1,2,3,9164,10604,NA,3,NA,NA
1067052,0,0,644037,1067052,1067052,644037,2,10,4,2010,31.51153,-102.0879,10595,3,5,18,1,1,0,46.432,3,7,1,3,8255,10500,3,3,NA,NA
1075580.1,0,0,886503,1354080,1231011.6,886503,2,16,4,2010,31.54647,-102.11626,10575,3,1,18,1,1,0,58.968,3,7,1,3,7805,10356,3,3,NA,NA
1075580.1,0,0,1216320,1365462,1231011.6,927236,2,16,4,2010,31.53888,-102.11375,10565,3,1,18,1,1,0,50.188,3,7,1,3,7831,10428,3,3,NA,NA
0,18000,0,892500,153212,NA,892500,2,10,4,2010,31.51556,-102.10229,10590,4,5,5,1,2,0,93.748,1,7,2,3,7430,10420,NA,3,NA,NA
1075580.1,0,0,813500,1219722,1219722,813500,2,10,4,2011,31.5247,-102.09625,10715,3,1,5,1,1,0,70.732,1,7,1,3,7345,10440,3,3,NA,NA
974891,0,0,631100,974891,974891,631100,2,10,4,2011,31.53107,-102.13475,10500,3,1,18,1,1,0,100.196,3,7,1,3,7770,10270,3,3,NA,NA
0,22500,0,1167040,153212,NA,927236,2,10,4,2010,31.49102,-102.09423,11540,3,1,13,1,2,0,106.66,3,1,2,3,7805,11320,NA,3,NA,NA
1075580.1,0,0,732500,1139905.184,1139922,732500,2,10,4,2011,31.49245,-102.05501,10665,4,3,18,1,1,0,128.1435505,3,7,1,3,7655,10455,3,3,NA,NA
1075580.1,0,0,998750,1408201.2,1231011.6,927236,2,10,4,2011,31.53418,-102.12263,11304,3,5,13,1,1,0,86.264,3,1,1,3,7965,11200,3,3,NA,NA
1075580.1,0,0,829171,1223460,1223460,829171,2,10,4,2011,31.52614,-102.10577,11334,3,5,13,1,1,0,98.63218937,3,1,1,3,7930,11220,3,3,NA,NA
1075580.1,0,0,735000,1092651,1092672,735000,2,10,4,2011,31.53152,-102.11636,10584,3,5,18,1,1,0,60.584,3,7,1,3,7970,10405,3,3,NA,NA
0,16500,1250240.367,1235186,1266740.367,1032528,724200,2,27,4,2011,31.52682,-101.96216,10865,3,4,13,3,6,0,83.4068458,3,1,6,3,9120,10618,6,3,9,NA
0,16500,1338664.45,1398355.9,1408201.2,1231011.6,795336,2,27,4,2011,31.50956,-101.9858,10892,3,1,13,3,6,0,90.052,3,1,6,3,9154,10602,6,3,9,NA
0,24066,1164198,800620,1188264,1164198,800620,2,13,4,2011,31.50716,-102.10833,12684,4,5,24,1,2,0,53.87031232,5,4,2,3,9191,12276,6,3,9,NA
0,15000,1238850,1223170,1253850,188482,117116,2,27,4,2010,31.52225,-101.9687,10872,2,4,13,4,8,0,89.88,3,1,8,3,10564,10663,6,3,9,9
0,0,725466,602440,725466,725466,602440,2,25,4,2010,31.63887,-101.92025,11015,4,3,21,1,1,0,44.95842123,5,1,1,3,9262,10990,6,3,NA,NA
953694,0,0,1398355.9,953694,953694,927236,2,25,4,2011,31.63168,-101.91794,11225,3,2,6,1,1,0,57.864,2,1,1,3,7960,11050,3,3,NA,NA
989142,0,0,876280,989142,989142,876280,2,25,4,2012,31.63613,-101.91497,11606,4,3,21,1,1,0,101.464,5,1,1,3,8818,11290,3,3,NA,NA
1075580.1,0,0,733702,1177806,1177806,733702,2,10,4,2011,31.52273,-102.10431,10605,3,5,18,1,1,0,54.86,3,7,1,3,7920,10490,3,3,NA,NA
0,15000,1126818,1030901,1141818,903006,574357,2,27,4,2011,31.51813,-101.97369,10864,3,4,13,4,8,0,77.416,3,1,8,3,9162,10672,6,3,9,NA
0,0,1338664.45,1138269,1408201.2,906833,646784,2,27,4,2011,31.52141,-101.986,10884,3,4,13,3,6,0,60.44,3,1,6,3,9120,10646,6,3,9,6
0,15000,1338664.45,1375281,1408201.2,1127994,720223,2,27,4,2011,31.51797,-101.98443,10896,3,1,18,3,6,0,69.892,3,7,6,3,9200,10174,6,3,9,NA
0,0,746800,725465,746800,196800,139500,2,2,4,2010,31.57771,-101.90492,10829,3,3,4,4,4,0,13.406,1,6,4,3,10081,10707,6,3,NA,NA
0,0,503000,922125,1020500,1e+05,88625,2,2,4,2012,31.52155,-102.06,10884,3,3,17,9,9,517500,104.8542318,3,6,9,3,10503,10780,11,2,20,6
0,16500,1292466,1306043,1308966,1039752,737616,2,27,4,2011,31.63999,-102.0279,10933,4,3,18,3,6,0,59.936,3,7,6,3,9363,10758,6,3,9,6
568000,0,195000,659375,763000,95000,69750,2,2,4,2010,31.56503,-101.91028,10825,3,3,4,7,7,0,11.04,1,6,7,3,10450,10715,11,3,20,6
743500,0,0,604688,743500,23277.5,0,2,2,4,2011,31.53275,-102.03303,10835,4,3,17,7,7,0,75.196,3,6,8,1,7637,10459,1,NA,11,NA
0,0,956326,1187003,956326,689452,634697,2,27,4,2011,31.5069,-101.9956,10884,4,4,13,3,6,0,65.652,3,1,6,3,9174,10652,6,3,NA,NA
0,16500,1142166,1208765,1158666,824176,577838,2,27,4,2011,31.50106,-101.99378,10850,4,4,1,4,8,0,52.52,1,1,8,3,9094,10627,6,3,9,NA
0,15000,1119300,1354816,1134300,823042,730688,2,27,4,2011,31.50711,-102.02134,10778,3,1,13,3,6,0,55.86,3,1,6,3,9234,10622,6,3,NA,NA
678918,12000,318776,1080119,1009694,678918,503371,2,27,4,2011,31.50995,-102.00983,10882,4,1,13,3,6,0,35.784,3,1,6,3,9364,10728,3,3,9,NA
0,13500,857112,1116006,870612,569688,525394,2,27,4,2011,31.51268,-101.99773,10900,3,1,13,2,4,0,57.116,3,1,4,3,9216,10690,6,3,7,NA
645438,15000,287904,1218727,948342,645438,554400,2,27,4,2011,31.51144,-102.02718,10935,3,1,13,3,6,0,63.628,3,1,6,3,9223,10708,3,3,2,6
0,15000,1059630,1398355.9,1074630,761483,927236,2,27,4,2011,31.51676,-102.00374,10890,3,4,13,3,6,0,54.856,3,1,6,3,9216,10657,11,3,9,NA
0,13500,861718,1133771,875218,585972,550990,2,27,4,2011,31.51414,-102.0153,10889,4,4,17,3,6,0,55.292,3,6,6,3,9244,10630,11,3,3,NA
0,15000,1066580,1239630,1081580,791048,700148,2,27,4,2011,31.49217,-102.01876,10752,3,4,13,3,6,0,61.92,3,1,6,3,9136,10622,11,3,9,NA
1067892,0,0,1042520,1067892,158130,125300,2,3,4,2011,31.6331,-102.05671,10439,1,3,18,7,7,0,54.916,3,7,7,3,9905,10169,3,3,NA,NA
1075580.1,0,0,826398,1274658,1231011.6,826398,2,10,4,2011,31.5183,-102.07674,10707,3,3,18,1,1,0,62.112,3,7,1,3,7815,10600,3,3,NA,NA
1075580.1,0,0,734050,1180342.816,1180326,734050,2,10,4,2011,31.52235,-102.09044,10620,4,4,18,1,1,0,59.18,3,7,1,3,7835,10520,3,3,NA,NA
0,9000,548016,573320,557016,117726,89660,2,17,4,2011,31.56052,-102.0767,10885,4,4,11,5,10,0,47.492,2,7,10,3,10307,10515,11,3,20,9
0,13000,767844,728484,780844,119784,85000,2,17,4,2011,31.54126,-102.07544,10763,3,4,18,8,16,0,40.5,3,7,16,3,10444,10666,11,3,20,6
0,0,876800,935460,876800,190614,101735,2,27,4,2011,31.51661,-101.98006,10900,3,4,13,4,8,0,66.252,3,1,8,3,10468,10682,6,3,9,9
0,0,1211111,1398355.9,1211111,224951,146668,2,27,4,2011,31.50339,-101.95831,10779,3,2,13,7,14,0,52.436,3,1,14,3,10464,10600,11,3,4,9
0,0,1323798,651821,1323798,1231011.6,651821,2,10,4,2011,31.5814,-102.09789,11305,1,3,21,1,1,0,77.244,5,1,1,3,9280,11135,6,3,NA,NA
0,15000,1111976,1310274,1126976,817270,707796,2,27,4,2011,31.51934,-101.99197,10885,3,4,18,3,6,0,63.92773658,3,7,6,3,9187,10482,11,3,3,NA
0,0,606000,706805,606000,250000,126430,2,2,4,2010,31.53058,-102.01112,10830,3,3,13,4,4,0,58.5,3,1,4,3,10456,10725,6,3,NA,NA
925778,0,0,657000,925778,925778,657000,2,10,4,2011,31.49749,-102.05204,10665,4,1,18,1,1,0,29.91337288,3,7,1,3,7770,10520,3,3,NA,NA
0,14000,739032,639272,753032,118524,86181,2,17,4,2011,31.56276,-102.04776,10960,1,3,18,8,16,0,51.00215902,3,7,16,3,10455,10700,11,2,20,6
814758,16632,0,778674,831390,814758,778674,2,34,4,2011,31.56355,-101.99914,11103,1,3,6,1,2,0,18.912,2,1,2,3,8748,11018,3,3,17,NA
1075580.1,0,0,747540,1087686.633,1087674,747540,2,10,4,2011,31.57283,-102.08586,10728,4,3,18,1,1,0,99.744,3,7,1,3,7890,10420,3,3,NA,NA
587906,0,0,508000,587906,587906,508000,2,10,4,2011,31.50716,-102.1214,10492,3,5,18,1,1,0,28.628,3,7,1,3,7970,10220,3,3,NA,NA
854196,8484,0,840066,862680,854196,840066,2,34,4,2011,31.55359,-102.00891,10907,3,3,21,1,2,0,68.208,5,1,2,3,8914,10816,3,3,17,NA
1075580.1,0,0,923839,1408201.2,1231011.6,923839,2,10,4,2011,31.53826,-102.10538,11244,3,1,13,1,1,0,131.4437137,3,1,1,3,7945,11150,3,3,NA,NA
1075580.1,0,0,967500,1408201.2,1231011.6,927236,2,10,4,2011,31.53547,-102.10022,11394,3,4,13,1,1,0,48.74,3,1,1,3,7940,11250,3,3,NA,NA
1075580.1,0,0,927500,1408201.2,1231011.6,927236,2,10,4,2011,31.52658,-102.11949,11159,3,5,13,1,1,0,25.588,3,1,1,3,7960,11020,3,3,NA,NA
1075580.1,0,0,996212,1408201.2,1231011.6,927236,2,10,4,2011,31.50704,-102.05935,11487,3,4,NA,1,1,0,41.064,NA,NA,1,3,7850,11350,3,3,NA,NA
1075580.1,0,0,822000,1275166.184,1231011.6,822000,2,10,4,2011,31.52864,-102.111,11293,4,5,13,1,1,0,58.696,3,1,1,3,7950,11010,3,3,NA,NA
0,12000,551586,778358,563586,85722,113139,2,17,4,2011,31.54673,-102.11313,10896,3,4,18,8,16,0,63.59055022,3,7,16,3,10310,10516,11,2,20,6
1075580.1,0,0,708500,1101114,1101114,708500,2,10,4,2011,31.57593,-102.07363,10685,1,4,18,1,1,0,80.024,3,7,1,3,7860,10450,3,3,NA,NA
1075580.1,0,0,870000,1361934,1231011.6,870000,2,10,4,2011,31.51306,-102.09707,11389,3,5,13,1,1,0,140.7955167,3,1,1,3,7920,11220,3,3,NA,NA
0,0,763518,349500,763518,763518,349500,2,10,4,2011,31.64743,-102.15038,10750,5,6,21,1,1,0,26.364,5,1,1,3,9150,10480,6,3,NA,NA
0,0,1231188,765300,1231188,1231011.6,765300,2,10,4,2011,31.57578,-102.11831,11205,5,3,13,1,1,0,56.956,3,1,1,3,8035,10980,6,3,NA,NA
0,13000,537012,758258,550012,87276,113800,2,17,4,2011,31.5541,-102.13359,10770,1,4,18,8,16,0,80.232,3,7,16,3,10195,10404,11,3,20,6
0,15000,998678,1209728,1013678,738578,647359,2,27,4,2011,31.523,-101.95416,10870,2,4,13,3,6,0,47.424,3,1,6,3,9130,10668,6,3,9,NA
0,15000,926472,1258004,941472,633012,543621,2,27,4,2011,31.52425,-101.9599,10900,3,3,13,3,6,0,39.652,3,1,6,3,9096,10652,11,3,9,NA
0,12000,1049158,1131351,1061158,751850,668104,2,27,4,2011,31.50499,-101.98273,10830,3,4,13,3,6,0,60.272,3,1,6,3,9084,10661,6,3,3,NA
0,10500,846626,1082917,857126,583018,530974,2,27,4,2011,31.52087,-101.97454,10890,3,1,13,3,6,0,61.344,3,1,6,3,9156,10694,6,3,9,NA
0,12000,757468,900116,769468,471624,354415,2,27,4,2011,31.51022,-101.98036,10882,2,4,13,3,6,0,80.628,3,1,6,3,9122,10680,11,3,9,NA
760500,0,257000,922100,1017500,23277.5,0,2,2,4,2012,31.56407,-101.91437,10899,3,4,17,9,9,0,11.184,3,6,10,1,7364,10739,1,NA,11,NA
0,0,994938,497189,994938,994938,497189,2,10,4,2011,31.61858,-102.11414,11033,5,6,21,1,1,0,52.316,5,1,1,3,9270,10850,6,3,NA,NA
0,0,1088488.816,550000,1088488.816,1088472,550000,2,10,4,2011,31.6318,-102.10916,11011,5,3,21,1,1,0,63.756,5,1,1,3,9150,10880,6,3,NA,NA
1075580.1,0,0,993500,1408201.2,1231011.6,927236,2,10,4,2011,31.53259,-102.09487,11465,4,6,13,1,1,0,164.402811,3,1,1,3,7910,11222,3,3,NA,NA
0,0,988410,501200,988410,988410,501200,2,10,4,2011,31.64832,-102.13273,10850,1,6,21,1,1,0,39.584,5,1,1,3,9285,10615,6,3,NA,NA
1075580.1,0,0,909874,1143828,1143828,909874,2,16,4,2011,31.53937,-102.12832,10725,3,1,18,1,1,0,113.072,3,7,1,3,7795,10300,3,3,NA,NA
1075580.1,0,0,978413,1211154,1211154,927236,2,16,4,2011,31.54724,-102.1308,10554,4,3,18,1,1,0,106.628,3,7,1,3,7769,10250,3,3,NA,NA
0,0,944454,498353,944454,944454,498353,2,10,4,2011,31.63012,-102.13071,10896,4,2,21,1,1,0,93.704,5,1,1,3,9290,10720,6,3,NA,NA
0,16500,1338664.45,1351741,1392694,1058862,786830,2,27,4,2011,31.50572,-102.0151,10779,4,4,13,2,4,0,54.936,3,1,4,3,9178,10666,6,3,9,NA
1075580.1,0,0,776000,1255367.367,1231011.6,776000,2,10,4,2011,31.50942,-102.06507,11490,3,1,13,1,1,0,115.2346599,3,1,1,3,7740,11335,3,3,NA,NA
1075580.1,0,0,698500,1096074,1096074,698500,2,10,4,2011,31.50493,-102.06801,10814,3,1,18,1,1,0,47.26,3,7,1,3,7880,10485,3,3,NA,NA
1075580.1,0,0,838380,1165080,1165080,838380,2,16,4,2011,31.54288,-102.11507,10674,3,1,18,1,1,0,97.424,3,7,1,3,7862,10376,3,3,NA,NA
1075580.1,0,0,732500,1141690.184,1141686,732500,2,10,4,2011,31.56336,-102.10938,10693,1,4,18,1,1,0,59.452,3,7,1,3,7870,10370,3,3,NA,NA
1075580.1,0,0,852500,1230700.816,1230684,852500,2,10,4,2011,31.56236,-102.08232,10680,4,3,18,1,1,0,91.812,3,7,1,3,7870,10420,3,3,NA,NA
0,0,951468,471000,951468,951468,471000,2,10,4,2011,31.61938,-102.1409,11550,1,6,21,1,1,0,106.52,5,1,1,3,9080,10680,6,3,NA,NA
0,0,1122534,1398355.9,1122534,1122534,927236,2,10,4,2011,31.59455,-102.14988,10915,4,6,21,1,1,0,81.392,5,1,1,3,9175,10785,6,3,NA,NA
1074822,0,0,1398355.9,1074822,1074822,927236,2,25,4,2011,31.64124,-101.92573,11093,4,3,13,1,1,0,43.216,3,1,1,3,7992,10948,3,3,NA,NA
1075580.1,0,0,699035,1075620,1075620,699035,2,10,4,2011,31.5197,-102.11672,10610,3,5,18,1,1,0,163.956,3,7,1,3,7780,10390,3,3,NA,NA
1075580.1,0,0,699004,1181544,1181544,699004,2,10,4,2012,31.51511,-102.08872,11517,3,5,13,1,1,0,176.1857485,3,1,1,3,7920,11380,3,3,NA,NA
