WellID,CLFK..KHW.,U_SPBR..KHW.,L_SPBR..KHW.,WFMP..KHW.,WFMP_L..KHW.,WFMP_ATB..KH,CLINE..KHW.,STRN..KHW.,ATOK..KHW.,BEND..KHW.,ATOKA_L..KHW,MPLM..KHW.,WDFD..KHW.,DVNN..KHW.,CLEARFORK..MAP.,SPRABERRY_U..MAP.,SPRABERRY_L..MAP.,WOLFCAMP..MA,WOLFCAMP_L..,WFMP_ATB..MA,CLINE..MAP.,STRAWN..MAP.,ATOKA..MAP.,BEND..MAP.,ATOKA_L..MAP,MISSISSIPPIA,WOODFORD..MA,DEVINOAN_UNC
2379,6755,7609,NA,9104,9423,NA,10416.05,NA,NA,NA,NA,NA,NA,NA,6755.45,7607.92,8224.44,9105.78,9421.76,9722.2,10416.42,10671.15,10823.08,10963.81,11249.64,11394.41,11512.63,11606.65
2380,6715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6716.08,7566.93,8155.33,9092.79,9419.54,9733.57,10430.1,10706.78,10761.22,10708.61,10996.51,11392.06,11478.03,11587.56
2381,6753,7629,NA,9199,9480,NA,NA,NA,NA,NA,NA,NA,NA,NA,6751.49,7624.61,8218.35,9192.81,9475.65,9739.06,10434.92,10710.5,10824.66,10811.45,11111.78,11437.14,11543.34,11639.65
2385,NA,NA,NA,NA,NA,NA,10419.92,NA,NA,NA,NA,NA,NA,NA,6521.52,7387.78,8037.88,8950.13,9292.46,9460.77,10420.68,10696.29,10553.45,10627.02,10850.87,11239.89,11311.02,11399.43
2387,6482,7341,7937,8877,9235,NA,10353,NA,NA,NA,NA,NA,NA,NA,6482.21,7340.8,7947.46,8876.07,9233.32,9453.13,10354.54,10592.63,10481.14,10677.9,10799.71,11081.75,11165.25,11249.55
2390,6850,7695,8300,9186,9501,9883,NA,NA,NA,NA,NA,NA,NA,NA,6879.16,7729.48,8294.42,9211.33,9491.8,9884.4,10295.1,10649.91,10750.94,10785.01,11025.6,11630.53,11759.52,11868.56
2392,6730,7580.73,NA,9166,9442,NA,NA,NA,NA,NA,NA,NA,NA,NA,6729.68,7583.25,8189.49,9165.44,9442.89,9743.96,10462.55,10687.65,10774.88,10750.86,11021.33,11379.49,11469.4,11566.24
2398,6877,7692,8353,9168,9513,9771,10277,NA,NA,NA,NA,NA,NA,NA,6874.48,7700.75,8348.53,9161.34,9505.83,9770.11,10279.28,10649.16,10808.92,10993.68,11359.09,11673.51,11927.2,12002.26
2402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6859.35,7707.38,8258.45,9171.5,9453.66,9875.21,10284.94,10614.36,10726.85,10765.64,11005.45,11613.69,11745.52,11855.57
2403,6620,7484,NA,9101,9391,NA,NA,NA,NA,NA,NA,NA,NA,NA,6621.96,7487.55,8069.55,9039.77,9408.9,9682.09,10407.4,10717.99,10763.89,10761.36,11068.67,11522.31,11608.71,11707.38
2405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6812.66,7684.12,8251.62,9172.57,9465.43,9772.78,10421.65,10647.68,10770.49,10836.03,11141.15,11620.9,11760.72,11874.63
2407,6873,7669,8343,9097,9398,9792,NA,NA,NA,NA,NA,NA,NA,NA,6882.86,8804.79,8262.61,9096.58,9416.38,9654.85,10262.76,10285.23,10418.03,10533.38,10931.15,11400.47,11541.55,11657.54
2408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6885.84,7648.67,8231.44,9041.18,9391.48,9726.75,9969.03,10146.16,10283.64,10399.81,10763.01,11270.89,11427.07,11548.86
2409,6834,7634,8301,9059,9391,9865,10058,10326,NA,NA,NA,NA,NA,NA,6844.81,7643.93,8222.15,9069.38,9395.87,9865.6,10184.96,10344.92,10485.01,10585.01,10947.58,11421.55,11556.93,11665.59
2411,6616,7463,8070,9058,9442,NA,NA,NA,NA,NA,NA,NA,NA,NA,6598.9,7465.29,8066.28,9041.23,9438.74,9612.82,10474.3,10756.09,10871.88,10877.61,11162.56,11704.37,11803.43,11908.33
2412,6900,7744.18,8364,9121,9503,9799,10283.43,NA,NA,NA,NA,NA,NA,NA,6899.75,7740.41,8360.56,9121.51,9502.3,9791.5,10287.32,10567.8,10726.18,10884.12,11311.71,11599.47,11951.57,12049.21
2413,6885,7734,8366,9184,9521,9810,10308,NA,NA,NA,NA,NA,NA,NA,6875.1,7725.27,8351.09,9173.01,9505.03,9801.27,10306.35,10658.21,10829.69,10994.57,11402.83,11662.75,11931.91,12009.93
2419,6769,7644,8246,9220,9582,10043,10615.77,10929,NA,NA,NA,NA,NA,NA,6749.17,7626.8,8221.35,9191.66,9547.09,10033.92,10612.57,10893.89,11021.4,11084.61,11368.88,11877.34,12007.85,12118.28
2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6757.68,7636.45,8227.64,9196.2,9546.06,10024.9,10576.77,10893.44,11008.75,11037.87,11311.79,11892.53,12021.46,12131.08
2424,6762,7660,8309,9270,9563,10035,10605.15,NA,NA,NA,NA,NA,NA,NA,6773.18,7673.33,8277.44,9228.98,9563.25,10032.65,10604.35,10888.57,10976.61,11009.04,11296.23,11848.89,11977.68,12087.07
2426,6800,7676,NA,9086,9468,NA,10374.16,10610.48,NA,NA,NA,NA,NA,NA,6845.82,7719.93,8314.56,9203.1,9495.66,9780.69,10374.08,10701.59,10832.41,10955.76,11225.94,11630.75,11817.18,11924.03
2427,NA,7624,NA,9199,NA,NA,10460.02,10740.5,NA,NA,NA,NA,NA,NA,6750.2,7627.16,8219.35,9144.81,9452.38,9773.4,10461.02,10730.98,10862.97,10936.2,11268.02,11568.24,11690.63,11793.84
2428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6876.83,7738.31,8312.99,9168.79,9501.87,9740.67,10362.1,10743.86,10763.12,10893.56,11165.24,11642.36,11829.33,11929.22
2432,6743,7622,8181,9142,9483,9715,10447,10744.22,NA,NA,NA,NA,NA,NA,6754.96,7631.92,8202.85,9157.46,9512.22,9716.23,10448.93,10795.03,10875.17,10936.33,11289.47,11746.18,11869.72,11977.52
2434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6658.09,7533.49,8129.18,9068.68,9397.97,9662.23,10393.25,10680.48,10802.16,10755.64,11084.96,11500.16,11594.34,11693.51
2435,6697,NA,NA,NA,NA,NA,10559.02,10847.31,NA,NA,NA,NA,NA,NA,6665.83,7567.61,8160.35,9133.38,9480.3,9516.64,10557.1,10843.23,10957.16,11062.07,11388.87,11769.37,11889.56,11998.97
2438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6703.75,7573.4,8177.57,9110,9434.34,9776.49,10413.2,10716.11,10844.6,10855.54,11187.32,11566.99,11676.29,11777.49
2440,6763,7655,NA,NA,NA,NA,10535.6,NA,NA,NA,NA,NA,NA,NA,6752.86,7632.86,8229.06,9185.27,9533.15,9799.86,10536.27,10831.97,10922.9,10996.29,11331.12,11783.83,11909.86,12019.49
2441,6756,7604,8216,9198,NA,NA,10556.54,NA,NA,NA,NA,NA,NA,NA,6737.5,7607.79,8214.05,9183.16,9513.63,9699.1,10556.86,10828.41,10934.27,11029.2,11375.62,11784.66,11910.48,12019.83
2444,6748,7579,8158,9190,9482,9765,10503,NA,NA,NA,NA,NA,NA,NA,6745.5,7613.11,8207.08,9180.71,9470.31,9763.76,10497.47,10670.84,10776.1,10776.75,11031.92,11368.59,11460.62,11558.43
2445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6681.4,7548.73,8148.66,9076.75,9400.98,9727.46,10383.95,10683.23,10823.07,10813.04,11146.45,11532.56,11640.28,11741.55
2448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6670.22,7549.76,8124.39,9086.16,9399.81,9681.21,10412.31,10710.5,10784.07,10723.22,11041.48,11461.75,11548.68,11646.51
2449,6727,7589,8112,9152,9434,9750,NA,NA,NA,NA,NA,NA,NA,NA,6727.88,7592.05,8194.37,9152.4,9439.09,9748.56,10459.79,10648.35,10765.67,10789.83,11039.16,11347.01,11442.16,11540.24
2453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6676.17,7554.08,8142.73,9089.44,9403.97,9689.38,10410.64,10705.03,10791.44,10727.96,11048.23,11463.22,11553.56,11651.8
2457,NA,NA,NA,NA,NA,NA,10382.31,10688.75,NA,NA,NA,NA,NA,NA,6662.09,7532.98,8110.77,9078.46,9431.54,9791.35,10381.6,10690.54,10813.63,10857.65,11178.58,11592.73,11697.72,11800.45
2458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6665.58,7532.97,8137.66,9064.33,9399.77,9744.26,10365.82,10680.87,10814.93,10801.2,11131.77,11534.69,11638.52,11739.57
2459,6901.05,7748.92,8347.23,9150.66,9502.91,9739.08,10351.28,10619.09,10765,10972,11405,NA,12053,12144,6901.62,7752.07,8353.47,9151.22,9507.17,9741.52,10344.76,10618.97,10767.43,10971.68,11403.08,11638.37,12032.45,12123.03
2461,6888,7706,8353,9121,9494,9696,10322.11,10582.44,NA,NA,NA,NA,NA,NA,6887.7,7730.03,8347.07,9125.07,9494.68,9702.95,10320,10589.25,10747.82,10921.3,11353.17,11610.89,11994.01,12087.7
2462,6716.08,7539.63,NA,NA,NA,NA,10378.14,NA,NA,NA,NA,NA,NA,NA,6723.07,7559.51,8183.33,9083.98,9410.13,9706.07,10378.03,10654.27,10755.27,10823.73,11043.74,11320.11,11419.36,11521.44
2463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6757.98,7624.78,8218.47,9181.03,9478.12,9764.04,10463.51,10738.58,10826.25,10788.48,11086.02,11445.49,11541.09,11637.55
2464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6723.8,7591.75,8180.38,9115.29,9443.5,9743.24,10449.36,10738.94,10799.49,10737.12,11038.65,11438.79,11525.95,11621.71
2465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6714.97,7579.15,8144.69,9111.54,9436.12,9773.77,10464,10746.19,10762.02,10717.67,10991.72,11402.89,11480.82,11575.55
2466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6799.44,7681.4,8265.56,9244.32,9507.72,9781.74,10474.74,10758.62,10897.45,10946.29,11237.77,11496.76,11622.88,11721.46
2467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6813.45,7687.28,8280.61,9207.55,9512.36,9766.95,10466.21,10764.09,10924.7,11064.67,11339.82,11541.72,11715.23,11808.28
2468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6389.96,7255.72,7865.34,8838.01,9171.36,9487.11,10422.44,10626.3,10772.77,10844.62,11085.39,11629.93,11695.15,11784.87
2469,6920,7771,8377,9116,9526,9812,10241.78,10456,NA,NA,NA,NA,NA,NA,6927.43,7778.23,8351.22,9131.77,9532.59,9807.53,10244.74,10485.51,10638.36,10774.1,11205.52,11610.59,11841.51,11948.27
2470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6907.26,7739.51,8352.75,9125.02,9517.02,9764.87,10280.29,10545.25,10706.82,10824.85,11245.26,11613.69,11900.44,12002.43
2473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6679.61,7545.68,8157.21,9082.68,9407.72,9698.14,10515.24,10681.69,10685.16,10735.45,10937.31,11347.05,11411.16,11499.38
2474,6722.66,7565.06,8105,9125.76,9437.58,9782.1,10476.16,NA,NA,NA,NA,NA,NA,NA,6721.59,7569.75,8123.44,9124.64,9438.63,9779.89,10474.66,10725.16,10752.96,10712.87,10977.52,11387.12,11464.29,11558.39
2476,NA,NA,NA,NA,NA,NA,10195.68,NA,NA,NA,NA,NA,NA,NA,6917.37,7766.19,8367.49,9113.72,9498.55,9762.83,10201.21,10470.68,10629.07,10778.52,11201.49,11558.25,11822.79,11931.14
2477,6880,7739,8352.4,9174.45,9515.22,9769.91,10306,NA,NA,NA,NA,NA,NA,NA,6884.62,7739.47,8357.63,9176.39,9518.03,9773.71,10298.94,10650.92,10812.72,10997.17,11396.81,11662.13,11961.65,12041.89
2478,6855,7675,8339,9167.15,9498,9815,10291,NA,NA,NA,NA,NA,NA,NA,6853.26,7688.9,8337.28,9162.49,9496.01,9809.06,10302.06,10665.18,10844.63,10995.04,11408.25,11648.68,11899.16,11977.04
2483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6870.85,7760.44,8340.07,9274.43,9573.34,10017.28,10469.01,10764.19,10885.48,10875.1,11100.45,11813.26,11952.55,12050.85
2485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6861.87,7687.15,8326.14,9123.93,9489.06,9745.58,10341.27,10640.63,10818.94,10944.12,11332.04,11623.17,11940.08,12030.62
2488,6712,7569,8153,9080,9385,NA,10377.76,NA,NA,NA,NA,NA,NA,NA,6720.88,7568.5,8168.32,9085.26,9414.4,9711,10377.74,10616.12,10736.91,10780.94,11003.9,11314.26,11409.36,11511.07
2489,6700,7564,8167,9090,9440,9736,10478.04,10774.35,NA,NA,NA,NA,NA,NA,6687.97,7563.14,8187.06,9096.35,9414.06,9737.6,10477.39,10773.35,10731.63,10723.57,10967.77,11385.39,11452.31,11543.83
2492,6871,7750,8312,9273,9599,9882,10574,NA,NA,NA,NA,NA,NA,NA,6877.7,7758.34,8346.51,9284.56,9629.65,9885.91,10574.65,10908.04,10969.14,10936.07,11178.36,11887.09,12017.37,12120.13
2493,6859,7746,8324,9292,9623,NA,10617,NA,NA,NA,NA,NA,NA,NA,6849.6,7743.72,8323.48,9290.62,9622.2,10026.72,10616.64,10941.44,10968.54,10956.79,11218.56,11874.4,12000.31,12107.03
2494,6882,7774,8355,9317,9621,NA,NA,NA,NA,NA,NA,NA,NA,NA,6861.25,7771.81,8352.57,9313.44,9621.04,10006.07,10592.32,10946.93,10955.3,10938.84,11190.95,11861.92,11988.07,12094.82
2500,6881,7695,8356,9140,9505,9774,10301,NA,NA,NA,NA,NA,NA,NA,6884.15,7709.68,8353.64,9149.14,9509.53,9769.6,10298.94,10638.7,10791.4,10998.6,11342.61,11665.23,11933.97,12012.1
2501,NA,NA,NA,NA,NA,NA,10440.78,10700.48,NA,NA,NA,NA,NA,NA,6437.41,7299.04,7898.34,8881.09,9218.14,9403.06,10440.35,10633.66,10721,10747.12,11005.07,11553.03,11633.43,11722.09
2505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6677.32,7556.88,8142.14,9092.55,9400.86,9717.81,10443.3,10753.15,10746.71,10706.37,10986.66,11406.83,11479.89,11574.27
2510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6853.81,7620.28,8191.94,8983.15,9332.22,9693.08,10000.65,10056.2,10195.93,10327.35,10649.85,11099.1,11239.9,11319.37
2511,6859,7676,8349,9138,9507,9792,10341,NA,NA,NA,NA,NA,NA,NA,6858.65,7683.34,8345.03,9142.59,9507.59,9789.36,10342,10671.54,10859.73,11004.12,11406.28,11642.14,11931.35,12015.92
2512,6910,7732,8370,9161,9522,9772,10299,10523,NA,NA,NA,NA,NA,NA,6904.95,7735.34,8362.51,9155.2,9517.01,9771.47,10299.28,10527.67,10689.31,10810.44,11182.11,11644.37,11833.8,11936.01
2513,6934,7764,8406,9180,9563,9812,10348,NA,NA,NA,NA,NA,NA,NA,6926.82,7764.38,8389.17,9173.88,9553.33,9806.55,10339.32,10550.65,10718.91,10863.73,11210.53,11641.46,11865.34,11967.63
2515,6883,7679,8388,9127,9499,9716,10323.83,NA,NA,NA,NA,NA,NA,NA,6881.4,7712.29,8342.25,9120.38,9492.23,9716.53,10323.12,10602.86,10772.03,10914.22,11333.68,11617.42,11972.44,12065.78
2517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6863.25,7699.83,8318.77,9135.53,9489.4,9736.08,10340.38,10641.62,10808.6,10909.23,11254.28,11620.75,11918.24,12012.82
2519,6908,7734,8347,9074.79,9491,9748,10181,10405,NA,NA,NA,NA,NA,NA,6914.63,7744.89,8354.94,9081.99,9497.87,9748.67,10183.12,10413.25,10579.46,10728.48,11145.73,11595.69,11796.28,11911.34
2521,6856,7705,NA,NA,9487,NA,10334.1,10624.59,10786.98,10952,NA,NA,NA,NA,6842.89,7704.22,8300.59,9120.55,9453.48,9663.65,10326.51,10611.25,10766.02,10935.76,11182.01,11667.05,11846.77,11916.28
2523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6700.29,7549.99,8171.5,9043.96,9353.8,9617.1,10306.51,10548.09,10674.9,10765.54,11016.17,11305.54,11407.56,11506.42
2524,NA,NA,NA,NA,NA,NA,10276.05,10503.84,10671.97,10821.11,11238.72,NA,NA,NA,6933.44,7782.59,8364.74,9147.88,9545.07,9799.51,10276.34,10506.24,10668.51,10821.91,11239.06,11637.22,11856.6,11961.74
2525,6877,7723,8383,9136,9494,9751,10318.71,10551.92,10717.34,10880.04,NA,NA,NA,NA,6904.25,7737.19,8351.83,9151.76,9521.94,9751.58,10317.75,10603.21,10770.5,10879.11,11254.15,11637.4,11929.32,12027.3
2526,6924,7742,8385,9150,9545,9802,10272.76,10535.8,NA,NA,NA,NA,NA,NA,6931.86,7780.67,8348.52,9174.28,9549.84,9801.66,10276.1,10545.66,10708.69,10845.21,11242.05,11639.32,11888.43,11992.3
2527,NA,NA,NA,NA,NA,NA,10447.11,10748.49,NA,NA,NA,NA,NA,NA,6551.88,7434.81,8018.85,8982.09,9346.86,9580.69,10448.68,10751.23,10636.9,10698.65,10949.45,11350.82,11419.38,11510.03
2528,NA,NA,NA,NA,NA,NA,10434.1,10745.79,NA,NA,NA,NA,NA,NA,6602.26,7476.99,8090.5,9008.71,9343.68,9622.6,10434.65,10743.96,10660.99,10841.59,10961.94,11304.68,11368.13,11455.73
2529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6914.29,7754.66,8357.46,9145.97,9510.44,9744.96,10344.56,10594.41,10743.68,10943.2,11362.91,11616.46,11998.23,12093.1
2530,6579.64,7453.48,8057,9016,9363,NA,10496,10787.48,NA,NA,NA,NA,NA,NA,6567.81,7452.56,8052.96,9010.25,9359.13,9626.77,10493.27,10783.49,10635.65,10720.33,10947.02,11326.55,11392.25,11482.47
2532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6497.17,7355.18,7963.71,8957,9290.14,9644.57,10471.04,10727.67,10889.25,10898.28,11130.59,11756.49,11828.06,11917.05
2535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6475.74,7334.9,7943.62,8931.33,9266.28,9561.26,10448.13,10705.09,10859.76,10888.06,11125.21,11736.57,11795.56,11885.43
2536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6473.41,7329.21,7937.98,8934.31,9262.05,9588.73,10446.84,10703.2,10858.5,10882.96,11117.95,11728.69,11790.14,11877.67
2537,6880,7691,8404,9139,9507,9755,10306.86,NA,NA,NA,NA,NA,NA,NA,6903.58,7729.33,8355.24,9142.46,9514.39,9753.92,10312.21,10612.83,10780.62,10894.03,11283.26,11638.38,11950.44,12046.37
2538,NA,NA,NA,NA,NA,NA,10468.77,10754.27,NA,NA,NA,NA,NA,NA,6571.42,7454.31,8049.22,8997.83,9342.97,9628.52,10467.58,10764.64,10628.72,10744.68,10941.24,11301.6,11365.97,11455.31
2539,6625,7507,8095,9056,9406,9745,10481.04,10782.41,NA,NA,NA,NA,NA,NA,6612.25,7515.79,8121.96,9052.22,9375.66,9743.24,10478.94,10781.82,10690.85,10769.76,10985.07,11365.72,11428.72,11519.37
2540,NA,NA,NA,NA,NA,NA,10452.71,10749.02,NA,NA,NA,NA,NA,NA,6605.22,7509.88,8104.33,9032.72,9362.2,9699.31,10453.28,10760.91,10677.2,10783.41,10972.17,11343.02,11405.14,11494.91
2541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6417.02,7283.1,7882.91,8878.47,9195.22,9486.15,10461.05,10636.68,10767.45,10821.11,11065.92,11622.95,11692.18,11782.43
2542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6812.27,7684.07,8279.24,9218.63,9513.73,9767.91,10477.5,10777.23,10939.82,11095.69,11362.84,11521.56,11684.68,11776.95
2544,NA,NA,NA,NA,NA,NA,10629.91,NA,NA,NA,NA,NA,NA,NA,6851.16,7728.08,8314.85,9278.76,9627.65,9990.26,10630.06,10946.57,10989.93,10967.76,11226.47,11899.05,12024.88,12130.77
2545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6464.29,7296.87,7901.38,8879.83,9224.56,9456.16,10480.77,10652.72,10760.46,10789.76,11041.5,11605.86,11683.32,11772.52
2546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6766.22,7620.58,8239.16,9168.71,9480.16,9761.2,10451.68,10736.66,10866.1,10849.12,11171.28,11503.65,11614.44,11714
2550,NA,NA,NA,NA,NA,NA,10453.41,10757.24,NA,NA,NA,NA,NA,NA,6635.14,7500.27,8109.04,9030.03,9365.36,9663.33,10452.47,10759.63,10678.98,10834.98,10961.8,11326.16,11388.03,11475.64
2552,NA,NA,NA,NA,NA,NA,10415.84,10730.15,NA,NA,NA,NA,NA,NA,6601.03,7467.36,8084.01,8991.28,9329.28,9607.08,10416.96,10680.14,10657.51,10864.3,10952.51,11294.3,11360.65,11447.41
2553,NA,NA,NA,NA,NA,NA,10488.25,NA,NA,NA,NA,NA,NA,NA,6711.7,7564.74,8148.48,9116.13,9431.73,9741.85,10485.85,10661.48,10709.8,10679.86,10928.88,11349.62,11426.03,11520.12
2554,NA,NA,NA,NA,9428,NA,10480.6,10771.34,NA,NA,NA,NA,NA,NA,6680.14,7547.33,8159.69,9085.71,9406.81,9726.5,10481.19,10727.51,10702.46,10716.78,10940.83,11357.45,11422.4,11512.86
2555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6650,7525.63,8138.16,9060.59,9384.51,9718.42,10467.79,10775.87,10702.12,10789.66,10968.58,11354.13,11416.44,11505.52
2557,6734,7575,8145,9166,9459,9751,10465.97,10780.01,NA,NA,NA,NA,NA,NA,6715.17,7585.3,8170.04,9156.3,9452.32,9752.87,10467.54,10693.1,10761.65,10725,10988.6,11378.65,11463,11558.83
2559,6660,7520,8142,9080,9419,9736,10441.84,10766.01,NA,NA,NA,NA,NA,NA,6652.72,7530.55,8150.19,9067.42,9383.05,9733.95,10443.67,10761.2,10707.24,10724.95,10953.94,11361.81,11426.95,11517.94
2560,6701,7573,8168,9103,9449,9768,10460.24,10751.49,NA,NA,NA,NA,NA,NA,6702.36,7568.41,8153.68,9104.8,9425.8,9765.63,10464.08,10749.74,10741.59,10710.27,10967.63,11386.72,11458.47,11551.61
2561,NA,NA,NA,NA,NA,NA,10459.63,NA,NA,NA,NA,NA,NA,NA,6640.84,7504.17,8148.13,9033.34,9336.57,9578.52,10451.86,10464.61,10563.89,10534.95,10798.46,11269.35,11364.77,11453.92
2562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6864.5,7754.52,8332.08,9254.74,9560.9,9981.78,10427.09,10759.02,10846.58,10850.51,11082.42,11755.6,11889.3,11994.87
2563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6828.41,7681.93,8281.49,9170.54,9504.65,9783.68,10425.23,10724.9,10894.57,11023.4,11373.46,11581.29,11812.14,11899.95
2564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6874.61,7716.39,8335.66,9160.97,9511.86,9770.42,10381.43,10685.61,10855.73,10963.55,11309.25,11634.97,11925.57,12019.06
2565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6839.43,7676.9,8287.29,9176.89,9467.78,9773.59,10351.79,10635.25,10795.01,10945.46,11237.49,11632.18,11800.65,11902.74
2570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6845.42,7715.66,8312.76,9220.34,9504.95,9784.98,10404.81,10726.19,10860.55,10973.98,11240.97,11623.97,11814.82,11911.26
2572,NA,NA,NA,NA,NA,NA,10447.7,10733.19,NA,NA,NA,NA,NA,NA,6591.9,7478.24,8064.81,9009.84,9349.12,9652.91,10448.17,10750.9,10653.32,10780.63,10959.22,11320.37,11383.27,11472.38
2574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6504.71,7352.05,7983.14,8901.99,9279.17,9435.07,10464.42,10654.03,10471.45,10578.61,10750.12,11099.42,11174.65,11261.29
2576,NA,NA,NA,NA,NA,NA,10250,10527.56,10684.67,10831.3,11203.13,NA,NA,NA,6834.78,7686.54,8255.56,9140.91,9460.69,9709.4,10250.85,10528.9,10693.32,10832.01,11203.36,11600.54,11757.2,11866.07
2577,6627,7517,8105,9099,9405,NA,10466.87,10758.12,NA,NA,NA,NA,NA,NA,6628.87,7518.43,8128.73,9057.2,9382.45,9738.09,10467.01,10780.98,10704.2,10774.69,10984.06,11372.11,11435.35,11526.05
2578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6699.59,7576.76,8161.45,9114.58,9421.56,9710.32,10444.05,10744.04,10793.21,10732.95,11042.06,11463.35,11546.99,11643.91
2579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6716.16,7567.94,8189.12,9064.71,9376.82,9670.37,10364.03,10616.26,10741.83,10849.17,11079.31,11319.1,11423.76,11523.34
2582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6792.3,7654.17,8250.71,9180.44,9459.38,9863.43,10429.88,10715.66,10876.5,11012.89,11332.18,11631.38,11766.43,11871.19
2583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6642.02,7498.28,8100.98,9053.15,9424.29,9670.18,10393.24,10693.96,10807.55,10843.76,11148.26,11609.78,11707.08,11809.09
2584,6845,7675,8297,9166,9468,9730,10332,10589,NA,NA,NA,NA,NA,NA,6841.98,7677.05,8289.19,9167.03,9466.68,9729.12,10330.91,10587.32,10747.17,10881.02,11209.85,11615.8,11777.11,11885.3
2585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6928.05,7748.06,8338.24,9133.83,9506.19,9774.26,10292.47,10536.41,10687.71,10884.4,11263.6,11564.16,11873.37,11977.08
2588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6661.96,7528.16,8118.17,9070.26,9428.95,9754.15,10388.79,10703.08,10817.44,10818.77,11139.92,11568.21,11667.62,11770.35
2589,NA,NA,NA,NA,NA,NA,10360.16,10560.12,10749.71,10908.12,NA,NA,NA,NA,6890.4,7753.04,8339.98,9179.16,9521.34,9756.5,10359.97,10599.42,10756.4,10906.95,11172.43,11622.63,11863.81,11957.16
2590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6874.36,7729.51,8327.68,9167.05,9510.65,9739.94,10364.01,10641,10778.81,10909.19,11173.61,11625.37,11874.29,11969.23
